None,date,ticker,adj_close
792,2015-02-02,FOX,31.32371605162
793,2015-01-30,FOX,30.735069508444
794,2015-01-29,FOX,31.429865428258
795,2015-01-28,FOX,31.217566674982
796,2015-01-27,FOX,31.830338076484
797,2015-01-26,FOX,32.250110611372
798,2015-01-23,FOX,32.076411631418
799,2015-01-22,FOX,32.216335809714
800,2015-01-21,FOX,31.507064974904
801,2015-01-20,FOX,31.632514238204
802,2015-01-16,FOX,32.414159647995
803,2015-01-15,FOX,31.960612311449
804,2015-01-14,FOX,32.134311291403
805,2015-01-13,FOX,32.385209818002
806,2015-01-12,FOX,32.626458401271
807,2015-01-09,FOX,32.655408231264
808,2015-01-08,FOX,32.925606644525
809,2015-01-07,FOX,32.771207551233
810,2015-01-06,FOX,34.035350127561
811,2015-01-05,FOX,34.517847294099
812,2015-01-02,FOX,35.241593043905
813,2014-12-31,FOX,35.598640947143
814,2014-12-30,FOX,35.878489303735
815,2014-12-29,FOX,36.182462518653
816,2014-12-26,FOX,36.013588510365
817,2014-12-24,FOX,36.023238453696
818,2014-12-23,FOX,35.999113595369
819,2014-12-22,FOX,36.177637546988
820,2014-12-19,FOX,35.7578650121
821,2014-12-18,FOX,35.125793723936
822,2014-12-17,FOX,34.541972152425
823,2014-12-16,FOX,33.610752621008
824,2014-12-15,FOX,33.929200750923
825,2014-12-12,FOX,34.218699050845
826,2014-12-11,FOX,34.498547407437
827,2014-12-10,FOX,34.363448200807
828,2014-12-09,FOX,34.508197350768
829,2014-12-08,FOX,34.92314491399
830,2014-12-05,FOX,35.241593043905
831,2014-12-04,FOX,34.884545140667
832,2014-12-03,FOX,34.421347860791
833,2014-12-02,FOX,34.53714718076
834,2014-12-01,FOX,34.469597577445
835,2014-11-28,FOX,34.122199617538
836,2014-11-26,FOX,33.639702451
837,2014-11-25,FOX,33.919550807592
838,2014-11-24,FOX,33.244054774439
839,2014-11-21,FOX,32.761557607902
840,2014-11-20,FOX,32.616808457941
841,2014-11-19,FOX,32.48170925131
842,2014-11-18,FOX,32.587858627948
843,2014-11-17,FOX,32.636108344602
844,2014-11-14,FOX,32.529958967964
845,2014-11-13,FOX,32.375559874672
846,2014-11-12,FOX,32.028161914765
847,2014-11-11,FOX,32.22116078138
848,2014-11-10,FOX,32.124661348072
849,2014-11-07,FOX,32.076411631418
850,2014-11-06,FOX,32.74225772124
851,2014-11-05,FOX,32.240460668041
852,2014-11-04,FOX,30.870168715074
853,2014-11-03,FOX,31.950962368119
854,2014-10-31,FOX,32.008862028103
855,2014-10-30,FOX,32.124661348072
856,2014-10-29,FOX,31.950962368119
857,2014-10-28,FOX,31.950962368119
858,2014-10-27,FOX,31.507064974904
859,2014-10-24,FOX,31.111417298343
860,2014-10-23,FOX,31.246516504974
861,2014-10-22,FOX,30.532420698498
862,2014-10-21,FOX,31.400915598266
863,2014-10-20,FOX,30.841218885082
864,2014-10-17,FOX,30.532420698498
865,2014-10-16,FOX,30.455221151852
866,2014-10-15,FOX,29.78937506203
867,2014-10-14,FOX,29.876224552007
868,2014-10-13,FOX,29.634975968738
869,2014-10-10,FOX,30.242922398576
870,2014-10-09,FOX,31.07281752502
871,2014-10-08,FOX,31.950962368119
872,2014-10-07,FOX,31.545664748227
873,2014-10-06,FOX,31.825513104819
874,2014-10-03,FOX,31.873762821473
875,2014-10-02,FOX,31.236866561643
876,2014-10-01,FOX,31.70971378485
877,2014-09-30,FOX,32.143961234734
878,2014-09-29,FOX,32.086061574749
879,2014-09-26,FOX,32.23081072471
880,2014-09-25,FOX,31.622864294873
881,2014-09-24,FOX,32.288710384695
882,2014-09-23,FOX,32.037811858095
883,2014-09-22,FOX,32.317660214687
884,2014-09-19,FOX,32.935256587855
885,2014-09-18,FOX,32.74225772124
886,2014-09-17,FOX,32.433459534656
887,2014-09-16,FOX,32.563733769621
888,2014-09-15,FOX,32.73260777791
889,2014-09-12,FOX,32.896656814532
890,2014-09-11,FOX,33.060705851155
891,2014-09-10,FOX,33.292304491093
892,2014-09-09,FOX,33.446703584385
893,2014-09-08,FOX,33.678302224323
894,2014-09-05,FOX,33.760034007023
895,2014-09-04,FOX,33.779265014717
896,2014-09-03,FOX,33.923497572423
897,2014-09-02,FOX,33.586954937776
898,2014-08-29,FOX,33.11579524927
899,2014-08-28,FOX,33.269643310823
900,2014-08-27,FOX,33.490799899306
901,2014-08-26,FOX,33.192719280047
902,2014-08-25,FOX,33.221565791588
903,2014-08-22,FOX,33.365798349294
904,2014-08-21,FOX,33.317720830058
905,2014-08-20,FOX,33.288874318517
906,2014-08-19,FOX,33.394644860835
907,2014-08-18,FOX,33.529261914694
908,2014-08-15,FOX,33.385029356988
909,2014-08-14,FOX,33.288874318517
910,2014-08-13,FOX,32.923485172329
911,2014-08-12,FOX,32.702328583847
912,2014-08-11,FOX,32.385016956894
913,2014-08-08,FOX,32.255207654958
914,2014-08-07,FOX,31.80808672607
915,2014-08-06,FOX,30.452300683635
916,2014-08-05,FOX,29.836908437423
917,2014-08-04,FOX,30.163835568223
918,2014-08-01,FOX,30.644610760576
919,2014-07-31,FOX,30.442685179788
920,2014-07-30,FOX,30.740765799047
921,2014-07-29,FOX,30.798458822129
922,2014-07-28,FOX,31.009999906764
923,2014-07-25,FOX,31.31769602987
924,2014-07-24,FOX,31.31769602987
925,2014-07-23,FOX,31.009999906764
926,2014-07-22,FOX,31.461928587576
927,2014-07-21,FOX,31.240771999094
928,2014-07-18,FOX,31.500390602964
929,2014-07-17,FOX,31.211925487553
930,2014-07-16,FOX,31.31769602987
931,2014-07-15,FOX,32.841753389629
932,2014-07-14,FOX,33.096564241576
933,2014-07-11,FOX,33.173488272353
934,2014-07-10,FOX,33.288874318517
935,2014-07-09,FOX,33.490799899306
936,2014-07-08,FOX,32.78886811847
937,2014-07-07,FOX,33.298489822364
938,2014-07-03,FOX,33.788880518564
939,2014-07-02,FOX,33.336951837753
940,2014-07-01,FOX,33.010024706953
941,2014-06-30,FOX,32.913869668482
942,2014-06-27,FOX,33.0196402108
943,2014-06-26,FOX,32.904254164635
944,2014-06-25,FOX,32.769637110776
945,2014-06-24,FOX,32.077320833788
946,2014-06-23,FOX,32.240784399188
947,2014-06-20,FOX,32.279246414576
948,2014-06-19,FOX,32.885023156941
949,2014-06-18,FOX,33.010024706953
950,2014-06-17,FOX,33.067717730035
951,2014-06-16,FOX,33.154257264658
952,2014-06-13,FOX,33.067717730035
953,2014-06-12,FOX,32.990793699258
954,2014-06-11,FOX,33.6734944724
955,2014-06-10,FOX,33.702340983941
956,2014-06-09,FOX,34.0004216032
957,2014-06-06,FOX,33.721571991635
958,2014-06-05,FOX,33.750418503176
959,2014-06-04,FOX,33.192719280047
960,2014-06-03,FOX,33.086948737729
961,2014-06-02,FOX,33.288874318517
962,2014-05-30,FOX,33.135026256964
963,2014-05-29,FOX,33.173488272353
964,2014-05-28,FOX,32.846561141553
965,2014-05-27,FOX,32.510018506906
966,2014-05-23,FOX,32.731175095388
967,2014-05-22,FOX,32.336939437658
968,2014-05-21,FOX,32.423478972282
969,2014-05-20,FOX,31.981165795317
970,2014-05-19,FOX,32.000396803011
971,2014-05-16,FOX,31.923472772235
972,2014-05-15,FOX,31.981165795317
973,2014-05-14,FOX,32.173475872258
974,2014-05-13,FOX,32.760021606929
975,2014-05-12,FOX,33.0196402108
976,2014-05-09,FOX,32.163860368411
977,2014-05-08,FOX,32.192706879953
978,2014-05-07,FOX,30.192682079764
979,2014-05-06,FOX,30.442685179788
980,2014-05-05,FOX,30.769612310588
981,2014-05-02,FOX,30.558071225953
982,2014-05-01,FOX,30.471531691329
983,2014-04-30,FOX,30.115758048988
984,2014-04-29,FOX,30.086911537447
985,2014-04-28,FOX,29.836908437423
986,2014-04-25,FOX,30.558071225953
987,2014-04-24,FOX,30.798458822129
988,2014-04-23,FOX,30.673457272117
989,2014-04-22,FOX,30.759996806741
990,2014-04-21,FOX,30.481147195176
991,2014-04-17,FOX,30.471531691329
992,2014-04-16,FOX,30.115758048988
993,2014-04-15,FOX,29.5869053374
994,2014-04-14,FOX,29.894601460506
995,2014-04-11,FOX,29.817677429729
996,2014-04-10,FOX,30.327299133623
997,2014-04-09,FOX,31.058077426
998,2014-04-08,FOX,30.433069675941
999,2014-04-07,FOX,29.981140995129
1000,2014-04-04,FOX,30.952306883682
1001,2014-04-03,FOX,31.500390602964
1002,2014-04-02,FOX,31.269618510635
1003,2014-04-01,FOX,30.817689829823
1004,2014-03-31,FOX,29.923447972047
1005,2014-03-28,FOX,29.538827818164
1006,2014-03-27,FOX,29.779215414341
1007,2014-03-26,FOX,30.096527041294
1008,2014-03-25,FOX,30.423454172094
1009,2014-03-24,FOX,30.270567660926
1010,2014-03-21,FOX,30.606148745188
1011,2014-03-20,FOX,30.577302233647
1012,2014-03-19,FOX,30.769612310588
1013,2014-03-18,FOX,31.000384402917
1014,2014-03-17,FOX,30.577302233647
1015,2014-03-14,FOX,30.423454172094
1016,2014-03-13,FOX,30.240759599
1017,2014-03-12,FOX,30.82730533367
1018,2014-03-11,FOX,31.038846418306
1019,2014-03-10,FOX,31.673469672211
1020,2014-03-07,FOX,31.745313320341
1021,2014-03-06,FOX,32.051846219029
1022,2014-03-05,FOX,31.639942636417
1023,2014-03-04,FOX,31.38130550315
1024,2014-03-03,FOX,30.739502246522
1025,2014-02-28,FOX,31.180143288386
1026,2014-02-27,FOX,30.768239705774
1027,2014-02-26,FOX,30.605394103347
1028,2014-02-25,FOX,30.873610389698
1029,2014-02-24,FOX,30.940664461286
1030,2014-02-21,FOX,30.777818858858
1031,2014-02-20,FOX,30.461706807087
1032,2014-02-19,FOX,30.547919184843
1033,2014-02-18,FOX,30.787398011942
1034,2014-02-14,FOX,30.490444266339
1035,2014-02-13,FOX,30.250965439239
1036,2014-02-12,FOX,30.471285960171
1037,2014-02-11,FOX,30.183911367651
1038,2014-02-10,FOX,30.116857296063
1039,2014-02-07,FOX,30.241386286155
1040,2014-02-06,FOX,30.241386286155
1041,2014-02-05,FOX,29.839061856627
1042,2014-02-04,FOX,29.733691172704
1043,2014-02-03,FOX,29.178100293832
1044,2014-01-31,FOX,29.925274234383
1045,2014-01-30,FOX,29.992328305971
1046,2014-01-29,FOX,28.938621466732
1047,2014-01-28,FOX,29.379262508596
1048,2014-01-27,FOX,29.264312671588
1049,2014-01-24,FOX,29.398420814764
1050,2014-01-23,FOX,29.72411201962
1051,2014-01-22,FOX,30.040224071391
1052,2014-01-21,FOX,29.925274234383
1053,2014-01-17,FOX,30.136015602231
1054,2014-01-16,FOX,30.480865113255
1055,2014-01-15,FOX,30.634131562599
1056,2014-01-14,FOX,30.490444266339
1057,2014-01-13,FOX,30.586235797179
1058,2014-01-10,FOX,31.457938727822
1059,2014-01-09,FOX,31.218459900722
1060,2014-01-08,FOX,32.377537423885
1061,2014-01-07,FOX,32.923549149672
1062,2014-01-06,FOX,32.827757618832
1063,2014-01-03,FOX,33.201344589108
1064,2014-01-02,FOX,33.565352406299
1065,2013-12-31,FOX,33.143869670604
1066,2018-03-27,CBS,52.35
1067,2018-03-26,CBS,51.69
1068,2018-03-23,CBS,49.27
1069,2018-03-22,CBS,50.26
1070,2018-03-21,CBS,50.87
1071,2018-03-20,CBS,50.26
1072,2018-03-19,CBS,50.81
1073,2018-03-16,CBS,50.95
1074,2018-03-15,CBS,51.04
1075,2018-03-14,CBS,51.27
1076,2018-03-13,CBS,51.9
1077,2018-03-12,CBS,52.29
1078,2018-03-09,CBS,52.18
1079,2018-03-08,CBS,52.66
1080,2018-03-07,CBS,51.9324867525
1081,2018-03-06,CBS,53.048671461
1082,2018-03-05,CBS,53.2280582892
1083,2018-03-02,CBS,53.1383648751
1084,2018-03-01,CBS,51.9324867525
1085,2018-02-28,CBS,52.97
1086,2018-02-27,CBS,54.15
1087,2018-02-26,CBS,55.68
1088,2018-02-23,CBS,55.12
1089,2018-02-22,CBS,54.32
1090,2018-02-21,CBS,55.38
1091,2018-02-20,CBS,56.25
1092,2018-02-16,CBS,55.39
1093,2018-02-15,CBS,56.74
1094,2018-02-14,CBS,55.85
1095,2018-02-13,CBS,54.67
1096,2018-02-12,CBS,53.16
1097,2018-02-09,CBS,52.76
1098,2018-02-08,CBS,51.8
1099,2018-02-07,CBS,53.44
1100,2018-02-06,CBS,53.81
1101,2018-02-05,CBS,54.08
1102,2018-02-02,CBS,55.4
1103,2018-02-01,CBS,58.93
1104,2018-01-31,CBS,57.61
1105,2018-01-30,CBS,58.4
1106,2018-01-29,CBS,58.73
1107,2018-01-26,CBS,60.0
1108,2018-01-25,CBS,59.27
1109,2018-01-24,CBS,59.23
1110,2018-01-23,CBS,57.52
1111,2018-01-22,CBS,58.25
1112,2018-01-19,CBS,57.75
1113,2018-01-18,CBS,60.0
1114,2018-01-17,CBS,58.9
1115,2018-01-16,CBS,59.43
1116,2018-01-12,CBS,58.83
1117,2018-01-11,CBS,57.78
1118,2018-01-10,CBS,56.66
1119,2018-01-09,CBS,55.99
1120,2018-01-08,CBS,56.76
1121,2018-01-05,CBS,57.58
1122,2018-01-04,CBS,58.0
1123,2018-01-03,CBS,59.2
1124,2018-01-02,CBS,59.17
1125,2017-12-29,CBS,59.0
1126,2017-12-28,CBS,59.26
1127,2017-12-27,CBS,59.29
1128,2017-12-26,CBS,60.19
1129,2017-12-22,CBS,60.17
1130,2017-12-21,CBS,60.53
1131,2017-12-20,CBS,60.08
1132,2017-12-19,CBS,59.46
1133,2017-12-18,CBS,59.0
1134,2017-12-15,CBS,58.9
1135,2017-12-14,CBS,58.13
1136,2017-12-13,CBS,57.17
1137,2017-12-12,CBS,57.97
1138,2017-12-11,CBS,57.68
1139,2017-12-08,CBS,57.47
1140,2017-12-07,CBS,57.2
1141,2017-12-06,CBS,57.43
1142,2017-12-05,CBS,58.1
1143,2017-12-04,CBS,60.1
1144,2017-12-01,CBS,57.11
1145,2017-11-30,CBS,56.06
1146,2017-11-29,CBS,56.54
1147,2017-11-28,CBS,54.76
1148,2017-11-27,CBS,55.96
1149,2017-11-24,CBS,56.54
1150,2017-11-22,CBS,56.24
1151,2017-11-21,CBS,56.74
1152,2017-11-20,CBS,55.93
1153,2017-11-17,CBS,56.74
1154,2017-11-16,CBS,56.4
1155,2017-11-15,CBS,56.04
1156,2017-11-14,CBS,56.41
1157,2017-11-13,CBS,55.92
1158,2017-11-10,CBS,56.74
1159,2017-11-09,CBS,58.08
1160,2017-11-07,CBS,57.61
1161,2017-11-06,CBS,56.96
1162,2017-11-03,CBS,55.4
1163,2017-11-02,CBS,54.46
1164,2017-11-01,CBS,56.19
1165,2017-10-31,CBS,56.12
1166,2017-10-30,CBS,56.12
1167,2017-10-27,CBS,56.75
1168,2017-10-26,CBS,57.04
1169,2017-10-25,CBS,57.27
1170,2017-10-24,CBS,56.94
1171,2017-10-23,CBS,57.95
1172,2017-10-20,CBS,58.92
1173,2017-10-19,CBS,57.83
1174,2017-10-18,CBS,56.96
1175,2017-10-17,CBS,56.66
1176,2017-10-16,CBS,56.9
1177,2017-10-13,CBS,57.0
1178,2017-10-12,CBS,56.51
1179,2017-10-11,CBS,57.1
1180,2017-10-10,CBS,57.39
1181,2017-10-09,CBS,57.92
1182,2017-10-06,CBS,58.3
1183,2017-10-05,CBS,58.9
1184,2017-10-04,CBS,59.97
1185,2017-10-03,CBS,58.89
1186,2017-10-02,CBS,58.55
1187,2017-09-29,CBS,58.0
1188,2017-09-28,CBS,56.92
1189,2017-09-27,CBS,58.21
1190,2017-09-26,CBS,58.0
1191,2017-09-25,CBS,60.1
1192,2017-09-22,CBS,59.23
1193,2017-09-21,CBS,58.79
1194,2017-09-20,CBS,59.05
1195,2017-09-19,CBS,58.85
1196,2017-09-18,CBS,57.72
1197,2017-09-15,CBS,58.23
1198,2017-09-14,CBS,58.15
1199,2017-09-13,CBS,60.51
1200,2017-09-12,CBS,58.82
1201,2017-09-11,CBS,58.0
1202,2017-09-08,CBS,59.42
1203,2017-09-07,CBS,60.5
1204,2017-09-06,CBS,61.79614370468
1205,2017-09-05,CBS,63.451219512195
1206,2017-09-01,CBS,64.149143045485
1207,2017-08-31,CBS,63.869973632169
1208,2017-08-30,CBS,64.318638760712
1209,2017-08-29,CBS,63.082317073171
1210,2017-08-28,CBS,63.560893210283
1211,2017-08-25,CBS,63.700477916941
1212,2017-08-24,CBS,63.79021094265
1213,2017-08-23,CBS,64.528015820699
1214,2017-08-22,CBS,65.455257086355
1215,2017-08-21,CBS,64.817155570204
1216,2017-08-18,CBS,64.607778510218
1217,2017-08-17,CBS,65.495138431114
1218,2017-08-16,CBS,66.322676334871
1219,2017-08-15,CBS,66.502142386289
1220,2017-08-14,CBS,66.083388266315
1221,2017-08-11,CBS,66.512112722479
1222,2017-08-10,CBS,65.993655240606
1223,2017-08-09,CBS,65.156147000659
1224,2017-08-08,CBS,65.505108767304
1225,2017-08-07,CBS,64.328609096902
1226,2017-08-04,CBS,63.431278839815
1227,2017-08-03,CBS,64.637689518787
1228,2017-08-02,CBS,64.617748846407
1229,2017-08-01,CBS,65.883981542518
1230,2017-07-31,CBS,65.634723137772
1231,2017-07-28,CBS,67.229976928148
1232,2017-07-27,CBS,67.359591298616
1233,2017-07-26,CBS,66.42237969677
1234,2017-07-25,CBS,65.883981542518
1235,2017-07-24,CBS,66.063447593935
1236,2017-07-21,CBS,65.634723137772
1237,2017-07-20,CBS,65.664634146341
1238,2017-07-19,CBS,64.787244561635
1239,2017-07-18,CBS,64.009558338827
1240,2017-07-17,CBS,64.408371786421
1241,2017-07-14,CBS,63.76029993408
1242,2017-07-13,CBS,62.902851021753
1243,2017-07-12,CBS,63.182020435069
1244,2017-07-11,CBS,63.580833882663
1245,2017-07-10,CBS,63.511041529334
1246,2017-07-07,CBS,62.623681608438
1247,2017-07-06,CBS,61.885876730389
1248,2017-07-05,CBS,63.082317073171
1249,2017-07-03,CBS,63.969676994067
1250,2017-06-30,CBS,63.590804218853
1251,2017-06-29,CBS,63.361486486486
1252,2017-06-28,CBS,64.956740276862
1253,2017-06-27,CBS,63.830092287409
1254,2017-06-26,CBS,64.169083717864
1255,2017-06-23,CBS,63.421308503626
1256,2017-06-22,CBS,62.364452867502
1257,2017-06-21,CBS,62.344512195122
1258,2017-06-20,CBS,60.48005932762
1259,2017-06-19,CBS,62.055372445616
1260,2017-06-16,CBS,62.045402109426
1261,2017-06-15,CBS,61.327537903757
1262,2017-06-14,CBS,60.559822017139
1263,2017-06-13,CBS,61.666529334212
1264,2017-06-12,CBS,62.4641562294
1265,2017-06-09,CBS,60.52991100857
1266,2017-06-08,CBS,60.170978905735
1267,2017-06-07,CBS,60.988546473303
1268,2017-06-06,CBS,60.511374471555
1269,2017-06-05,CBS,59.98449705296
1270,2017-06-02,CBS,60.938841056454
1271,2017-06-01,CBS,61.366307641352
1272,2017-05-31,CBS,60.749960472429
1273,2017-05-30,CBS,61.157544890588
1274,2017-05-26,CBS,61.207250307437
1275,2017-05-25,CBS,61.237073557546
1276,2017-05-24,CBS,61.247014640916
1277,2017-05-23,CBS,61.107839473739
1278,2017-05-22,CBS,61.684422309184
1279,2017-05-19,CBS,61.296720057764
1280,2017-05-18,CBS,60.024261386439
1281,2017-05-17,CBS,60.024261386439
1282,2017-05-16,CBS,60.839430222757
1283,2017-05-15,CBS,61.714245559293
1284,2017-05-12,CBS,61.83353855973
1285,2017-05-11,CBS,62.380298145065
1286,2017-05-10,CBS,62.161594310931
1287,2017-05-09,CBS,63.185525898013
1288,2017-05-08,CBS,62.996645313988
1289,2017-05-05,CBS,64.815863570649
1290,2017-05-04,CBS,63.473817315735
1291,2017-05-03,CBS,63.086115064316
1292,2017-05-02,CBS,65.273153405657
1293,2017-05-01,CBS,66.25732065926
1294,2017-04-28,CBS,66.167850908933
1295,2017-04-27,CBS,65.949147074799
1296,2017-04-26,CBS,66.515788826873
1297,2017-04-25,CBS,66.018734658387
1298,2017-04-24,CBS,65.561444823379
1299,2017-04-21,CBS,66.446201243285
1300,2017-04-20,CBS,68.265419499946
1301,2017-04-19,CBS,68.166008666249
1302,2017-04-18,CBS,67.987069165594
1303,2017-04-17,CBS,66.784198077856
1304,2017-04-13,CBS,66.068440075235
1305,2017-04-12,CBS,66.764315911117
1306,2017-04-11,CBS,67.629190164283
1307,2017-04-10,CBS,67.818070748308
1308,2017-04-07,CBS,68.265419499946
1309,2017-04-06,CBS,68.47418225071
1310,2017-04-05,CBS,69.100470503003
1311,2017-04-04,CBS,68.792296918542
1312,2017-04-03,CBS,68.454300083971
1313,2017-03-31,CBS,68.951354252457
1314,2017-03-30,CBS,68.931472085718
1315,2017-03-29,CBS,67.847893998417
1316,2017-03-28,CBS,67.37072199667
1317,2017-03-27,CBS,67.092371662318
1318,2017-03-24,CBS,66.505847743504
1319,2017-03-23,CBS,66.336849326218
1320,2017-03-22,CBS,65.730443240664
1321,2017-03-21,CBS,65.581326990119
1322,2017-03-20,CBS,66.515788826873
1323,2017-03-17,CBS,66.555553160352
1324,2017-03-16,CBS,66.903491078293
1325,2017-03-15,CBS,67.778306414829
1326,2017-03-14,CBS,67.609307997544
1327,2017-03-13,CBS,67.509897163846
1328,2017-03-10,CBS,67.01284299536
1329,2017-03-09,CBS,67.301134413082
1330,2017-03-08,CBS,67.609307997544
1331,2017-03-07,CBS,67.361436946079
1332,2017-03-06,CBS,67.411011156372
1333,2017-03-03,CBS,67.658882207837
1334,2017-03-02,CBS,66.57816442345
1335,2017-03-01,CBS,66.687227686095
1336,2017-02-28,CBS,65.358638850243
1337,2017-02-27,CBS,65.66599895406
1338,2017-02-24,CBS,66.399697266395
1339,2017-02-23,CBS,65.745317690528
1340,2017-02-22,CBS,66.548419897274
1341,2017-02-21,CBS,66.885524527266
1342,2017-02-17,CBS,65.130597482896
1343,2017-02-16,CBS,64.862896747314
1344,2017-02-15,CBS,64.684429590259
1345,2017-02-14,CBS,64.773663168786
1346,2017-02-13,CBS,64.74391864261
1347,2017-02-10,CBS,63.851582857337
1348,2017-02-09,CBS,63.83175317322
1349,2017-02-08,CBS,62.969161914122
1350,2017-02-07,CBS,63.920986751747
1351,2017-02-06,CBS,64.119283592919
1352,2017-02-03,CBS,63.603711805872
1353,2017-02-02,CBS,63.593796963814
1354,2017-02-01,CBS,64.049879698509
1355,2017-01-31,CBS,63.940816435864
1356,2017-01-30,CBS,63.851582857337
1357,2017-01-27,CBS,64.188687487329
1358,2017-01-26,CBS,63.613626647931
1359,2017-01-25,CBS,62.463504969134
1360,2017-01-24,CBS,62.443675285017
1361,2017-01-23,CBS,62.721290862658
1362,2017-01-20,CBS,62.949332230005
1363,2017-01-19,CBS,62.096655812966
1364,2017-01-18,CBS,62.949332230005
1365,2017-01-17,CBS,61.729806656798
1366,2017-01-13,CBS,61.78929570915
1367,2017-01-12,CBS,61.828955077384
1368,2017-01-11,CBS,62.443675285017
1369,2017-01-10,CBS,62.156144865318
1370,2017-01-09,CBS,62.939417387947
1371,2017-01-06,CBS,63.742519594693
1372,2017-01-05,CBS,64.922385799665
1373,2017-01-04,CBS,65.180171693188
1374,2017-01-03,CBS,63.841668015278
1375,2016-12-30,CBS,63.078225176767
1376,2016-12-29,CBS,63.950731277923
1377,2016-12-28,CBS,63.950731277923
1378,2016-12-27,CBS,64.297750749974
1379,2016-12-23,CBS,64.119283592919
1380,2016-12-22,CBS,63.950731277923
1381,2016-12-21,CBS,64.079624224685
1382,2016-12-20,CBS,64.069709382626
1383,2016-12-19,CBS,63.792093804986
1384,2016-12-16,CBS,63.990390646157
1385,2016-12-15,CBS,63.484733701169
1386,2016-12-14,CBS,63.098054860884
1387,2016-12-13,CBS,62.522994021486
1388,2016-12-12,CBS,61.650487920329
1389,2016-12-09,CBS,62.027251918556
1390,2016-12-08,CBS,63.038565808532
1391,2016-12-07,CBS,62.899758019712
1392,2016-12-06,CBS,60.45772088817
1393,2016-12-05,CBS,60.299532248071
1394,2016-12-02,CBS,59.498702257565
1395,2016-12-01,CBS,59.884287067808
1396,2016-11-30,CBS,60.032588917902
1397,2016-11-29,CBS,60.309419038077
1398,2016-11-28,CBS,59.805192747758
1399,2016-11-25,CBS,60.230324718027
1400,2016-11-23,CBS,59.330626827459
1401,2016-11-22,CBS,60.240211508033
1402,2016-11-21,CBS,59.607456947634
1403,2016-11-18,CBS,59.320740037453
1404,2016-11-17,CBS,59.389947567496
1405,2016-11-16,CBS,58.707759057066
1406,2016-11-15,CBS,58.539683626959
1407,2016-11-14,CBS,58.193645976741
1408,2016-11-11,CBS,57.086325496042
1409,2016-11-10,CBS,56.503004885674
1410,2016-11-09,CBS,56.769948215842
1411,2016-11-08,CBS,57.076438706036
1412,2016-11-07,CBS,56.967684015967
1413,2016-11-04,CBS,56.364589825586
1414,2016-11-03,CBS,54.871684534644
1415,2016-11-02,CBS,54.525646884425
1416,2016-11-01,CBS,55.19794860485
1417,2016-10-31,CBS,55.979005015343
1418,2016-10-28,CBS,55.899910695293
1419,2016-10-27,CBS,55.771382425212
1420,2016-10-26,CBS,56.137193655443
1421,2016-10-25,CBS,55.356137244949
1422,2016-10-24,CBS,55.712061685174
1423,2016-10-21,CBS,57.007231175992
1424,2016-10-20,CBS,55.850476745262
1425,2016-10-19,CBS,54.901344904662
1426,2016-10-18,CBS,54.476212934394
1427,2016-10-17,CBS,54.762929844575
1428,2016-10-14,CBS,54.4860997244
1429,2016-10-13,CBS,54.614627994481
1430,2016-10-12,CBS,54.525646884425
1431,2016-10-11,CBS,54.822250584612
1432,2016-10-10,CBS,55.099080704787
1433,2016-10-07,CBS,54.594854414469
1434,2016-10-06,CBS,55.573646625087
1435,2016-10-05,CBS,55.771382425212
1436,2016-10-04,CBS,54.921118484675
1437,2016-10-03,CBS,54.308137504288
1438,2016-09-30,CBS,54.120288494169
1439,2016-09-29,CBS,53.952213064063
1440,2016-09-28,CBS,53.536967883801
1441,2016-09-27,CBS,51.46074198249
1442,2016-09-26,CBS,50.551157301916
1443,2016-09-23,CBS,50.333647921778
1444,2016-09-22,CBS,49.503157561254
1445,2016-09-21,CBS,49.51304435126
1446,2016-09-20,CBS,49.404289661192
1447,2016-09-19,CBS,50.501723351885
1448,2016-09-16,CBS,51.203685442328
1449,2016-09-15,CBS,51.648590992609
1450,2016-09-14,CBS,51.549723092546
1451,2016-09-13,CBS,51.253119392359
1452,2016-09-12,CBS,52.162704072933
1453,2016-09-09,CBS,51.322326922403
1454,2016-09-08,CBS,52.755911473308
1455,2016-09-07,CBS,52.024289012846
1456,2016-09-06,CBS,50.989715083613
1457,2016-09-02,CBS,51.452810080508
1458,2016-09-01,CBS,51.275454549782
1459,2016-08-31,CBS,50.280292960711
1460,2016-08-30,CBS,50.516767001678
1461,2016-08-29,CBS,50.703975617444
1462,2016-08-26,CBS,50.684269447363
1463,2016-08-25,CBS,50.930596573371
1464,2016-08-24,CBS,51.610459441153
1465,2016-08-23,CBS,52.024289012846
1466,2016-08-22,CBS,51.906051992362
1467,2016-08-19,CBS,51.088245934016
1468,2016-08-18,CBS,50.772947212726
1469,2016-08-17,CBS,50.989715083613
1470,2016-08-16,CBS,50.832065722968
1471,2016-08-15,CBS,51.51192859075
1472,2016-08-12,CBS,51.580900186032
1473,2016-08-11,CBS,52.14252603333
1474,2016-08-10,CBS,51.285307634823
1475,2016-08-09,CBS,51.088245934016
1476,2016-08-08,CBS,51.245895294661
1477,2016-08-05,CBS,51.403544655306
1478,2016-08-04,CBS,51.068539763936
1479,2016-08-03,CBS,51.324719974984
1480,2016-08-02,CBS,51.147364444258
1481,2016-08-01,CBS,51.334573060024
1482,2016-07-29,CBS,51.452810080508
1483,2016-07-28,CBS,53.41357400353
1484,2016-07-27,CBS,53.305190068086
1485,2016-07-26,CBS,53.640194959457
1486,2016-07-25,CBS,53.620488789376
