Date,aapl,nflx
2016-06-03,22.907691955566406,99.58999633789062
2016-06-06,23.073789596557617,100.73999786376953
2016-06-07,23.167369842529297,99.88999938964844
2016-06-08,23.146316528320312,97.86000061035156
2016-06-09,23.31241226196289,97.08999633789062
2016-06-10,23.12057876586914,93.75
2016-06-13,22.772001266479492,93.8499984741211
2016-06-14,22.80007553100586,94.12000274658203
2016-06-15,22.725215911865234,94.29000091552734
2016-06-16,22.821134567260742,95.44000244140625
2016-06-17,22.30178451538086,94.44999694824219
2016-06-20,22.24797821044922,93.80000305175781
2016-06-21,22.437467575073242,90.98999786376953
2016-06-22,22.353246688842773,90.01000213623047
2016-06-23,22.481914520263672,91.66000366210938
2016-06-24,21.850271224975586,88.44000244140625
2016-06-27,21.5321102142334,85.33000183105469
2016-06-28,21.89472198486328,87.97000122070312
2016-06-29,22.084213256835938,91.05999755859375
2016-06-30,22.364946365356445,91.4800033569336
2016-07-01,22.432790756225586,96.66999816894531
2016-07-05,22.222238540649414,97.91000366210938
2016-07-06,22.348569869995117,94.5999984741211
2016-07-07,22.444482803344727,95.0999984741211
2016-07-08,22.617603302001953,97.05999755859375
2016-07-11,22.687780380249023,94.66999816894531
2016-07-12,22.790721893310547,95.97000122070312
2016-07-13,22.662050247192383,96.43000030517578
2016-07-14,23.111225128173828,98.0199966430664
2016-07-15,23.108884811401367,98.38999938964844
2016-07-18,23.354522705078125,98.80999755859375
2016-07-19,23.363882064819336,85.83999633789062
2016-07-20,23.38494300842285,87.91000366210938
2016-07-21,23.260948181152344,85.98999786376953
2016-07-22,23.080814361572266,85.88999938964844
2016-07-25,22.772001266479492,87.66000366210938
2016-07-26,22.61526107788086,91.41000366210938
2016-07-27,24.084423065185547,92.04000091552734
2016-07-28,24.409603118896484,91.6500015258789
2016-07-29,24.379188537597656,91.25
2016-08-01,24.809646606445312,94.37000274658203
2016-08-02,24.442359924316406,93.55999755859375
2016-08-03,24.748821258544922,93.0999984741211
2016-08-04,24.901708602905273,93.44000244140625
2016-08-05,25.280399322509766,97.02999877929688
2016-08-08,25.489734649658203,95.11000061035156
2016-08-09,25.593223571777344,93.98999786376953
2016-08-10,25.402708053588867,93.93000030517578
2016-08-11,25.38624382019043,95.88999938964844
2016-08-12,25.445039749145508,96.58999633789062
2016-08-15,25.750818252563477,95.30999755859375
2016-08-16,25.727296829223633,95.12000274658203
2016-08-17,25.689666748046875,96.37000274658203
2016-08-18,25.656736373901367,96.16000366210938
2016-08-19,25.72259521484375,95.87000274658203
2016-08-22,25.52266502380371,95.26000213623047
2016-08-23,25.60263442993164,95.94000244140625
2016-08-24,25.409765243530273,95.18000030517578
2016-08-25,25.301565170288086,97.31999969482422
2016-08-26,25.153379440307617,97.58000183105469
2016-08-29,25.12516212463379,97.30000305175781
2016-08-30,24.932287216186523,97.44999694824219
2016-08-31,24.955808639526367,97.44999694824219
2016-09-01,25.103992462158203,97.37999725341797
2016-09-02,25.339200973510742,97.37999725341797
2016-09-06,25.332143783569336,100.08999633789062
2016-09-07,25.487382888793945,99.1500015258789
2016-09-08,24.81938362121582,99.66000366210938
2016-09-09,24.257230758666992,96.5
2016-09-12,24.800569534301758,99.05000305175781
2016-09-13,25.390945434570312,96.08999633789062
2016-09-14,26.289451599121094,97.01000213623047
2016-09-15,27.18324851989746,97.33999633789062
2016-09-16,27.030363082885742,99.4800033569336
2016-09-19,26.715181350708008,98.05999755859375
2016-09-20,26.712825775146484,98.25
2016-09-21,26.70812225341797,94.87999725341797
2016-09-22,26.95979881286621,95.83000183105469
2016-09-23,26.510547637939453,95.94000244140625
2016-09-26,26.550533294677734,94.55999755859375
2016-09-27,26.599924087524414,97.06999969482422
2016-09-28,26.802207946777344,97.4800033569336
2016-09-29,26.38588523864746,96.66999816894531
2016-09-30,26.590518951416016,98.55000305175781
2016-10-03,26.465856552124023,102.62999725341797
2016-10-04,26.57875633239746,102.33999633789062
2016-10-05,26.590518951416016,106.27999877929688
2016-10-06,26.78809356689453,105.06999969482422
2016-10-07,26.828075408935547,104.81999969482422
2016-10-10,27.296154022216797,103.33000183105469
2016-10-11,27.35495376586914,100.58999633789062
2016-10-12,27.599573135375977,99.5
2016-10-13,27.514896392822266,100.2300033569336
2016-10-14,27.66777992248535,101.47000122070312
2016-10-17,27.64896583557129,99.80000305175781
2016-10-18,27.630149841308594,118.79000091552734
2016-10-19,27.547821044921875,121.87000274658203
2016-10-20,27.53371238708496,123.3499984741211
2016-10-21,27.42551612854004,127.5
2016-10-24,27.6724910736084,127.33000183105469
2016-10-25,27.813613891601562,126.51000213623047
2016-10-26,27.187952041625977,126.97000122070312
2016-10-27,26.926868438720703,126.47000122070312
2016-10-28,26.74810791015625,126.56999969482422
2016-10-31,26.705768585205078,124.87000274658203
2016-11-01,26.22359275817871,123.30000305175781
2016-11-02,26.24711036682129,122.33999633789062
2016-11-03,25.965776443481445,122.13999938964844
2016-11-04,25.731719970703125,122.02999877929688
2016-11-07,26.1028995513916,124.58000183105469
2016-11-08,26.256563186645508,124.33999633789062
2016-11-09,26.214012145996094,122.19000244140625
2016-11-10,25.483482360839844,115.41999816894531
2016-11-11,25.634788513183594,114.77999877929688
2016-11-14,24.991735458374023,113.37999725341797
2016-11-15,25.322717666625977,113.58999633789062
2016-11-16,26.003602981567383,115.19000244140625
2016-11-17,25.9941463470459,115.02999877929688
2016-11-18,26.0201473236084,115.20999908447266
2016-11-21,26.41497230529785,117.95999908447266
2016-11-22,26.4315185546875,118.04000091552734
2016-11-23,26.29676055908203,117.69000244140625
2016-11-25,26.42915153503418,117.41000366210938
2016-11-28,26.377140045166016,116.93000030517578
2016-11-29,26.351133346557617,117.51000213623047
2016-11-30,26.128902435302734,117.0
2016-12-01,25.885395050048828,117.22000122070312
2016-12-02,25.982322692871094,120.80999755859375
2016-12-05,25.79555320739746,119.16000366210938
2016-12-06,25.9941463470459,124.56999969482422
2016-12-07,26.249473571777344,125.38999938964844
2016-12-08,26.50717544555664,123.23999786376953
2016-12-09,26.939817428588867,122.87999725341797
2016-12-12,26.786144256591797,122.83000183105469
2016-12-13,27.23297691345215,123.77999877929688
2016-12-14,27.23297691345215,123.44000244140625
2016-12-15,27.38191795349121,125.0
2016-12-16,27.417383193969727,124.22000122070312
2016-12-19,27.57577896118164,125.44999694824219
2016-12-20,27.649070739746094,125.12000274658203
2016-12-21,27.675073623657227,126.5
2016-12-22,27.4930362701416,125.58000183105469
2016-12-23,27.54741096496582,125.58999633789062
2016-12-27,27.722362518310547,128.35000610351562
2016-12-28,27.60415267944336,125.88999938964844
2016-12-29,27.597061157226562,125.33000183105469
2016-12-30,27.38191795349121,123.80000305175781
2017-01-03,27.459938049316406,127.48999786376953
2017-01-04,27.429203033447266,129.41000366210938
2017-01-05,27.56869125366211,131.80999755859375
2017-01-06,27.87602996826172,131.07000732421875
2017-01-09,28.13136100769043,130.9499969482422
2017-01-10,28.159732818603516,129.88999938964844
2017-01-11,28.311038970947266,130.5
2017-01-12,28.19283103942871,129.17999267578125
2017-01-13,28.1431884765625,133.6999969482422
2017-01-17,28.370149612426758,132.88999938964844
2017-01-18,28.367780685424805,133.25999450683594
2017-01-19,28.31813621520996,138.41000366210938
2017-01-20,28.370149612426758,138.60000610351562
2017-01-23,28.389057159423828,137.38999938964844
2017-01-24,28.363052368164062,140.11000061035156
2017-01-25,28.81460952758789,139.52000427246094
2017-01-26,28.82879638671875,138.9600067138672
2017-01-27,28.831159591674805,142.4499969482422
2017-01-30,28.75550651550293,141.22000122070312
2017-01-31,28.689308166503906,140.7100067138672
2017-02-01,30.438798904418945,140.77999877929688
2017-02-02,30.386791229248047,139.1999969482422
2017-02-03,30.516820907592773,140.25
2017-02-06,30.802886962890625,140.97000122070312
2017-02-07,31.096044540405273,144.0
2017-02-08,31.216611862182617,144.74000549316406
2017-02-09,31.442188262939453,144.13999938964844
2017-02-10,31.370946884155273,144.82000732421875
2017-02-13,31.648761749267578,143.1999969482422
2017-02-14,32.05954360961914,140.82000732421875
2017-02-15,32.17588424682617,142.27000427246094
2017-02-16,32.13789367675781,142.00999450683594
2017-02-17,32.22575378417969,142.22000122070312
2017-02-21,32.45844650268555,142.60000610351562
2017-02-22,32.55579376220703,143.86000061035156
2017-02-23,32.41807556152344,142.77999877929688
2017-02-24,32.44894790649414,143.25
2017-02-27,32.51305389404297,143.41000366210938
2017-02-28,32.52730178833008,142.1300048828125
2017-03-01,33.192142486572266,142.64999389648438
2017-03-02,32.99506378173828,139.52999877929688
2017-03-03,33.189762115478516,139.13999938964844
2017-03-06,33.085289001464844,141.94000244140625
2017-03-07,33.128028869628906,141.42999267578125
2017-03-08,33.00456237792969,140.32000732421875
2017-03-09,32.9285774230957,140.52999877929688
2017-03-10,33.03779602050781,140.88999938964844
2017-03-13,33.05204391479492,143.52000427246094
2017-03-14,33.00218200683594,143.19000244140625
2017-03-15,33.351226806640625,145.25
2017-03-16,33.40584182739258,144.38999938964844
2017-03-17,33.2396354675293,145.11000061035156
2017-03-20,33.58867645263672,145.8300018310547
2017-03-21,33.204002380371094,142.4199981689453
2017-03-22,33.57917022705078,142.64999389648438
2017-03-23,33.46044921875,141.83999633789062
2017-03-24,33.39396286010742,142.02000427246094
2017-03-27,33.450958251953125,144.05999755859375
2017-03-28,34.144287109375,145.1699981689453
2017-03-29,34.22026443481445,146.47000122070312
2017-03-30,34.17515563964844,148.05999755859375
2017-03-31,34.11104202270508,147.80999755859375
2017-04-03,34.120540618896484,146.9199981689453
2017-04-04,34.37460708618164,145.5
2017-04-05,34.1965217590332,143.6199951171875
2017-04-06,34.11104202270508,143.74000549316406
2017-04-07,34.03506088256836,143.11000061035156
2017-04-10,33.99470138549805,143.85000610351562
2017-04-11,33.62904357910156,144.35000610351562
2017-04-12,33.669403076171875,143.8300018310547
2017-04-13,33.49132537841797,142.9199981689453
2017-04-17,33.67652130126953,147.25
2017-04-18,33.52694320678711,143.36000061035156
2017-04-19,33.40346145629883,139.75999450683594
2017-04-20,33.82136917114258,141.17999267578125
2017-04-21,33.78099822998047,142.8699951171875
2017-04-24,34.10629653930664,143.8300018310547
2017-04-25,34.31761932373047,152.16000366210938
2017-04-26,34.115787506103516,150.1699981689453
2017-04-27,34.141902923583984,153.0800018310547
2017-04-28,34.108673095703125,152.1999969482422
2017-05-01,34.80437088012695,155.35000610351562
2017-05-02,35.02519989013672,156.4499969482422
2017-05-03,34.91835021972656,155.58999633789062
2017-05-04,34.792503356933594,157.25
2017-05-05,35.36949157714844,156.60000610351562
2017-05-08,36.331138610839844,156.3800048828125
2017-05-09,36.5638313293457,157.4600067138672
2017-05-10,36.39049530029297,160.27999877929688
2017-05-11,36.70520782470703,158.5399932861328
2017-05-12,37.21782302856445,160.80999755859375
2017-05-15,37.12245178222656,160.02000427246094
2017-05-16,37.06761932373047,159.41000366210938
2017-05-17,35.82304763793945,153.1999969482422
2017-05-18,36.36903762817383,155.6999969482422
2017-05-19,36.493019104003906,157.02000427246094
2017-05-22,36.714752197265625,157.16000366210938
2017-05-23,36.66944885253906,157.9499969482422
2017-05-24,36.55977249145508,157.75
2017-05-25,36.68613815307617,163.0500030517578
2017-05-26,36.624149322509766,162.42999267578125
2017-05-30,36.638450622558594,163.22000122070312
2017-05-31,36.42148971557617,163.07000732421875
2017-06-01,36.52162551879883,162.99000549316406
2017-06-02,37.06284713745117,165.17999267578125
2017-06-05,36.70044708251953,165.05999755859375
2017-06-06,36.82441711425781,165.1699981689453
2017-06-07,37.04376983642578,165.61000061035156
2017-06-08,36.95317077636719,165.8800048828125
2017-06-09,35.52024459838867,158.02999877929688
2017-06-12,34.67146301269531,151.44000244140625
2017-06-13,34.95042037963867,152.72000122070312
2017-06-14,34.609474182128906,152.1999969482422
2017-06-15,34.402042388916016,151.75999450683594
2017-06-16,33.92043685913086,152.3800048828125
2017-06-19,34.89081573486328,153.39999389648438
2017-06-20,34.57372283935547,152.0500030517578
2017-06-21,34.77875518798828,155.02999877929688
2017-06-22,34.72153854370117,154.88999938964844
2017-06-23,34.87650680541992,158.02000427246094
2017-06-26,34.76683807373047,157.5
2017-06-27,34.268524169921875,151.02999877929688
2017-06-28,34.76921844482422,153.41000366210938
2017-06-29,34.25660705566406,150.08999633789062
2017-06-30,34.337669372558594,149.41000366210938
2017-07-03,34.21369552612305,146.1699981689453
2017-07-05,34.35436248779297,147.61000061035156
2017-07-06,34.03010559082031,146.25
2017-07-07,34.37580871582031,150.17999267578125
2017-07-10,34.58562469482422,152.6699981689453
2017-07-11,34.697689056396484,154.3300018310547
2017-07-12,34.747764587402344,158.75
2017-07-13,35.23176193237305,158.2100067138672
2017-07-14,35.5345573425293,161.1199951171875
2017-07-17,35.65853500366211,161.6999969482422
2017-07-18,35.78252410888672,183.60000610351562
2017-07-19,36.006629943847656,183.86000061035156
2017-07-20,35.844505310058594,183.60000610351562
2017-07-21,35.82781219482422,188.5399932861328
2017-07-24,36.261749267578125,187.91000366210938
2017-07-25,36.416725158691406,186.97000122070312
2017-07-26,36.58838653564453,189.0800018310547
2017-07-27,35.8969612121582,182.67999267578125
2017-07-28,35.64423370361328,184.0399932861328
2017-07-31,35.46064376831055,181.66000366210938
2017-08-01,35.77537155151367,182.02999877929688
2017-08-02,37.46577453613281,180.74000549316406
2017-08-03,37.09145736694336,179.22999572753906
2017-08-04,37.286964416503906,180.27000427246094
2017-08-07,37.863948822021484,181.3300018310547
2017-08-08,38.166751861572266,178.36000061035156
2017-08-09,38.40039825439453,175.77999877929688
2017-08-10,37.17727279663086,169.13999938964844
2017-08-11,37.69429397583008,171.39999389648438
2017-08-14,38.26156997680664,171.0
2017-08-15,38.680450439453125,168.5
2017-08-16,38.52486801147461,169.97999572753906
2017-08-17,37.785247802734375,166.08999633789062
2017-08-18,37.69907760620117,166.5399932861328
2017-08-21,37.629669189453125,166.75999450683594
2017-08-22,38.244815826416016,169.33999633789062
2017-08-23,38.292686462402344,169.05999755859375
2017-08-24,38.12274932861328,168.1300048828125
2017-08-25,38.26397705078125,165.9499969482422
2017-08-28,38.64932632446289,167.1199951171875
2017-08-29,38.99401092529297,168.80999755859375
2017-08-30,39.099334716796875,174.69000244140625
2017-08-31,39.25491714477539,174.7100067138672
2017-09-01,39.266883850097656,174.74000549316406
2017-09-05,38.795345306396484,174.52000427246094
2017-09-06,38.7546501159668,179.25
2017-09-07,38.59906768798828,179.0
2017-09-08,37.96955871582031,176.4199981689453
2017-09-11,38.656517028808594,181.74000549316406
2017-09-12,38.503326416015625,185.14999389648438
2017-09-13,38.21370315551758,183.63999938964844
2017-09-14,37.885780334472656,182.6300048828125
2017-09-15,38.26875686645508,182.35000610351562
2017-09-18,37.9791259765625,184.6199951171875
2017-09-19,37.99348831176758,185.67999267578125
2017-09-20,37.35679244995117,185.50999450683594
2017-09-21,36.71530532836914,188.77999877929688
2017-09-22,36.35627746582031,187.35000610351562
2017-09-25,36.0355339050293,178.5500030517578
2017-09-26,36.65547561645508,179.3800048828125
2017-09-27,36.916378021240234,181.97000122070312
2017-09-28,36.688987731933594,180.6999969482422
2017-09-29,36.89004135131836,181.35000610351562
2017-10-02,36.81584167480469,177.00999450683594
2017-10-03,36.97621536254883,179.19000244140625
2017-10-04,36.73685836791992,184.4499969482422
2017-10-05,37.19403076171875,194.38999938964844
2017-10-06,37.172481536865234,198.02000427246094
2017-10-09,37.30173873901367,196.8699951171875
2017-10-10,37.316097259521484,195.0800018310547
2017-10-11,37.47169494628906,194.9499969482422
2017-10-12,37.34003829956055,195.86000061035156
2017-10-13,37.57701110839844,199.49000549316406
2017-10-16,38.26875686645508,202.67999267578125
2017-10-17,38.40998077392578,199.47999572753906
2017-10-18,38.24003219604492,195.5399932861328
2017-10-19,37.33525466918945,195.1300048828125
2017-10-20,37.39987564086914,194.16000366210938
2017-10-23,37.38072967529297,192.47000122070312
2017-10-24,37.60333251953125,196.02000427246094
2017-10-25,37.438175201416016,193.77000427246094
2017-10-26,37.67753601074219,195.2100067138672
2017-10-27,39.027523040771484,199.5399932861328
2017-10-30,39.905975341796875,198.3699951171875
2017-10-31,40.46128463745117,196.42999267578125
2017-11-01,39.946659088134766,198.0
2017-11-02,40.238677978515625,199.32000732421875
2017-11-03,41.28947067260742,200.00999450683594
2017-11-06,41.708343505859375,200.1300048828125
2017-11-07,41.842384338378906,195.88999938964844
2017-11-08,42.184669494628906,196.44000244140625
2017-11-09,42.09850311279297,193.89999389648438
2017-11-10,41.959171295166016,192.02000427246094
2017-11-13,41.79102325439453,195.0800018310547
2017-11-14,41.159244537353516,195.7100067138672
2017-11-15,40.61635208129883,192.1199951171875
2017-11-16,41.101593017578125,195.50999450683594
2017-11-17,40.873390197753906,193.1999969482422
2017-11-20,40.83254623413086,194.10000610351562
2017-11-21,41.59164047241211,196.22999572753906
2017-11-22,42.028839111328125,196.32000732421875
2017-11-24,42.03124237060547,195.75
2017-11-27,41.81984329223633,195.0500030517578
2017-11-28,41.5748291015625,199.17999267578125
2017-11-29,40.712432861328125,188.14999389648438
2017-11-30,41.28175735473633,187.5800018310547
2017-12-01,41.08958435058594,186.82000732421875
2017-12-04,40.789306640625,184.0399932861328
2017-12-05,40.75086975097656,184.2100067138672
2017-12-06,40.59952926635742,185.3000030517578
2017-12-07,40.67400360107422,185.1999969482422
2017-12-08,40.68600845336914,188.5399932861328
2017-12-11,41.478736877441406,186.22000122070312
2017-12-12,41.245723724365234,185.72999572753906
2017-12-13,41.382652282714844,187.86000061035156
2017-12-14,41.37063980102539,189.55999755859375
2017-12-15,41.79102325439453,190.1199951171875
2017-12-18,42.37956619262695,190.4199981689453
2017-12-19,41.927947998046875,187.02000427246094
2017-12-20,41.88230514526367,188.82000732421875
2017-12-21,42.04085159301758,188.6199951171875
2017-12-22,42.04085159301758,189.94000244140625
2017-12-26,40.974273681640625,187.75999450683594
2017-12-27,40.981483459472656,186.24000549316406
2017-12-28,41.09678649902344,192.7100067138672
2017-12-29,40.652374267578125,191.9600067138672
2018-01-02,41.3802375793457,201.07000732421875
2018-01-03,41.37303161621094,205.0500030517578
2018-01-04,41.565216064453125,205.6300048828125
2018-01-05,42.0384521484375,209.99000549316406
2018-01-08,41.88230514526367,212.0500030517578
2018-01-09,41.877506256103516,209.30999755859375
2018-01-10,41.867889404296875,212.52000427246094
2018-01-11,42.105709075927734,217.24000549316406
2018-01-12,42.54050064086914,221.22999572753906
2018-01-16,42.324310302734375,221.52999877929688
2018-01-17,43.02334976196289,217.5
2018-01-18,43.06178665161133,220.3300018310547
2018-01-19,42.86960983276367,220.4600067138672
2018-01-22,42.51889419555664,227.5800018310547
2018-01-23,42.52849578857422,250.2899932861328
2018-01-24,41.85107421875,261.29998779296875
2018-01-25,41.1039924621582,269.70001220703125
2018-01-26,41.20008087158203,274.6000061035156
2018-01-29,40.34729766845703,284.5899963378906
2018-01-30,40.10948181152344,278.79998779296875
2018-01-31,40.21998977661133,270.29998779296875
2018-02-01,40.3040657043457,265.07000732421875
2018-02-02,38.55526351928711,267.42999267578125
2018-02-05,37.59197998046875,254.25999450683594
2018-02-06,39.16301727294922,265.7200012207031
2018-02-07,38.324649810791016,264.55999755859375
2018-02-08,37.270084381103516,250.10000610351562
2018-02-09,37.7259521484375,249.47000122070312
2018-02-12,39.245506286621094,257.95001220703125
2018-02-13,39.63865661621094,258.2699890136719
2018-02-14,40.36949157714844,266.0
2018-02-15,41.72503662109375,280.2699890136719
2018-02-16,41.589962005615234,278.5199890136719
2018-02-20,41.450069427490234,278.54998779296875
2018-02-21,41.26193618774414,281.0400085449219
2018-02-22,41.606849670410156,278.1400146484375
2018-02-23,42.33045196533203,285.92999267578125
2018-02-26,43.16740417480469,294.1600036621094
2018-02-27,43.02751541137695,290.6099853515625
2018-02-28,42.962379455566406,291.3800048828125
2018-03-01,42.20984649658203,290.3900146484375
2018-03-02,42.5016975402832,301.04998779296875
2018-03-05,42.648826599121094,315.0
2018-03-06,42.61265563964844,325.2200012207031
2018-03-07,42.21707534790039,321.1600036621094
2018-03-08,42.677764892578125,317.0
2018-03-09,43.411014556884766,331.44000244140625
2018-03-12,43.83069610595703,321.29998779296875
2018-03-13,43.40860366821289,315.8800048828125
2018-03-14,43.03956604003906,321.54998779296875
2018-03-15,43.0902214050293,321.0899963378906
2018-03-16,42.938262939453125,318.45001220703125
2018-03-19,42.28219985961914,313.4800109863281
2018-03-20,42.267730712890625,317.5
2018-03-21,41.31017303466797,316.4800109863281
2018-03-22,40.72646713256836,306.70001220703125
2018-03-23,39.78337860107422,300.94000244140625
2018-03-26,41.67197036743164,320.3500061035156
2018-03-27,40.60345458984375,300.69000244140625
