DATE,DEXCHUS,DEXJPUS,DEXKOUS,DEXMAUS,DEXUSEU,DEXUSUK,DEXTHUS,DEXSZUS,CNY_SFR,YEN_SFR,WON_SFR,MYR_SFR,EUR_SFR,GBP_SFR,THB_SFR,USD_SFR,JPY_SFR,ret_USD_SFR,ret_YEN_SFR,ret_CNY_SFR,ret_WON_SFR,ret_MYR_SFR,ret_EUR_SFR,ret_GBP_SFR,ret_JPY_SFR,ret_THB_SFR
2005-11-01,8.086,116.63,1042.4,3.7748,1.1998,1.763,40.81,1.2903,6.2667596682941955,90.38983182205688,807.8741377974115,2.9255211966209407,0.6459522943301783,0.4395992982060964,31.62830349531117,0.7750135627373479,90.38983182205688,-0.00023250406882113772,0.0020873414442539318,-4.7006976373054066e-05,-0.0012864036812065827,-0.00023250406882113772,-0.00048248760672686686,0.003113286189825315,0.0020873414442539318,0.0007483813821782537
2005-11-02,8.0851,116.76,1039.0,3.7746,1.2067,1.7755,40.82,1.278,6.326369327073553,91.36150234741784,812.9890453834116,2.953521126760563,0.6484400542459011,0.44070549899100475,31.940532081377153,0.7824726134585289,91.36150234741784,0.009624413145539856,0.010749776891650908,0.00951203842728221,0.006331317400437353,0.009570920276346984,0.0038513059517846226,0.0025163843286886145,0.010749776891650908,0.009871809473191329
2005-11-03,8.0841,117.21,1045.0,3.7748,1.1971,1.772,40.83,1.2893,6.270146591173505,90.90979601334058,810.5173349879781,2.9277902737919805,0.6479113479489133,0.4377057983237269,31.668347165128367,0.7756146746296441,90.90979601334058,-0.008764445823314815,-0.004944164910506421,-0.008887046107068697,-0.003040275154344685,-0.00871192446718827,-0.0008153510775992245,-0.006806587787412832,-0.004944164910506421,-0.008521614967318736
2005-11-04,8.0856,118.2,1049.0,3.7746,1.1828,1.751,40.99,1.3055,6.193489084641898,90.54002297970126,803.5235541937955,2.8913060130218304,0.6476074079552352,0.4374586191487449,31.39793182688625,0.7659900421294522,90.54002297970126,-0.01240903868249732,-0.004067471822124191,-0.012225791760517635,-0.008628786198985328,-0.01246136415464516,-0.00046910737810079706,-0.0005647153314591868,-0.004067471822124191,-0.008538978584265555
2005-11-07,8.0877,117.57,1048.15,3.7777,1.1795,1.744,40.97,1.3081,6.1827841908111,89.87844965981193,801.2766608057489,2.8879290574115126,0.6481284852501673,0.4383414841471172,31.32023545600489,0.7644675483525724,89.87844965981193,-0.001987615625716699,-0.007306970973904536,-0.0017284108657499297,-0.0027963005892228665,-0.0011679689369125112,0.000804619108013771,0.002018168027161815,-0.007306970973904536,-0.002474569704455143
2005-11-08,8.0867,117.1,1046.65,3.7775,1.1773,1.7415,41.13,1.3102,6.17211112807205,89.37566783697145,798.8475041978324,2.8831476110517475,0.6482988644280396,0.4382671565266329,31.392153869638225,0.7632422530911311,89.37566783697145,-0.001602808731491212,-0.005594019753828783,-0.0017262550995896797,-0.0030316078412588876,-0.0016556661416228247,0.000262878706537073,-0.00016956556286007451,-0.005594019753828783,0.002296228383543264
2005-11-09,8.0857,117.51,1046.4,3.7773,1.1748,1.7415,41.15,1.3115,6.165230651925275,89.59969500571864,797.8650400304995,2.8801372474266103,0.6490344768412166,0.43783273235317904,31.376286694624472,0.7624857033930613,89.59969500571864,-0.0009912314144110423,0.0025065789623619494,-0.001114768675418265,-0.0012298519581901424,-0.0010441240030852894,0.0011346810144823305,-0.0009912314144111534,0.0025065789623619494,-0.0005054503453202353
2005-11-10,8.0847,118.05,1046.4,3.778,1.174,1.7462,41.15,1.31,6.171526717557252,90.11450381679388,798.7786259541986,2.883969465648855,0.6502204247239814,0.4371542656201777,31.412213740458014,0.7633587786259541,90.11450381679388,0.0011450381679389832,0.005745653610119916,0.001021221425026697,0.0011450381679389832,0.0013305679184798525,0.0018272494375595194,-0.0015496025830569193,0.005745653610119916,0.0011450381679389832
2005-11-11,8.0847,118.05,1046.4,3.778,1.174,1.7462,41.15,1.31,6.171526717557252,90.11450381679388,798.7786259541986,2.883969465648855,0.6502204247239814,0.4371542656201777,31.412213740458014,0.7633587786259541,90.11450381679388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-11-14,8.0856,118.88,1037.0,3.778,1.1667,1.7349,41.12,1.3202,6.1245265868807754,90.04696258142705,785.487047417058,2.861687623087411,0.6492337282583148,0.43660210430513335,31.14679594000909,0.7574609907589759,90.04696258142705,-0.007726102105741539,-0.0007495046025459695,-0.007615640801289403,-0.016639877564654237,-0.00772610210574165,-0.0015174799624073643,-0.0012630811557128307,-0.0007495046025459695,-0.008449509564716684
2005-11-15,8.0845,118.93,1034.9,3.78,1.1695,1.7366,41.15,1.3197,6.126013487913919,90.11896643176479,784.1933772827158,2.8642873380313705,0.6479247311023276,0.43633995912943235,31.181329089944683,0.7577479730241721,90.11896643176479,0.0003788739865120405,0.0007996255317621603,0.0002427781171412402,-0.0016469655847237696,0.0009084551797289286,-0.0020162186574915753,-0.0006004212373602602,0.0007996255317621603,0.0011087223867940477
2005-11-16,8.0835,119.17,1037.0,3.78,1.1672,1.7166,41.13,1.3255,6.098453413806112,89.90569596378725,782.3462844209732,2.8517540550735574,0.6463607691072646,0.43949218787253835,31.029800075443234,0.7544322897019993,89.90569596378725,-0.004375707280271479,-0.002366543652484232,-0.004498859521315235,-0.0023554048213756396,-0.004375707280271368,-0.0024138019741926087,0.007224249526436299,-0.002366543652484232,-0.004859607301034297
2005-11-17,8.0845,118.81,1034.4,3.7793,1.1706,1.719,41.14,1.322,6.1153555219364595,89.8714069591528,782.4508320726172,2.858774583963691,0.6461896907930633,0.4400405189309831,31.119515885022693,0.75642965204236,89.8714069591528,0.002647503782148064,-0.0003813885679531115,0.0027715400911456634,0.0001336334737263023,0.002461828318484738,-0.00026467929734896867,0.0012476468833246823,-0.0003813885679531115,0.0028912790079642647
2005-11-18,8.0832,119.21,1035.9,3.7798,1.1741,1.7147,41.16,1.3188,6.1292083712465875,90.39278131634819,785.4868061874432,2.866090385198665,0.6458266667875655,0.4422144337057682,31.210191082802545,0.7582650894752806,90.39278131634819,0.0024264482863209924,0.005801337431296405,0.0022652565759155863,0.003880082927107509,0.002559068936743847,-0.0005617917009048679,0.004940260456165024,0.005801337431296405,0.002913772762882072
2005-11-21,8.0833,119.03,1038.1,3.7797,1.1734,1.7165,41.21,1.319,6.128354814253222,90.2426080363912,787.0356330553449,2.865579984836998,0.6461139540842995,0.4416837248601906,31.24336618650493,0.7581501137225171,90.2426080363912,-0.00015163002274454218,-0.0016613415116791819,-0.00013926056052682156,0.001971805071327992,-0.00017808243742167829,0.0004448365351077399,-0.0012001165161666938,-0.0016613415116791819,0.0010629574043417023
2005-11-22,8.0839,119.22,1045.2,3.7798,1.1737,1.7138,41.21,1.3195,6.126487305797651,90.35240621447518,792.1182266009853,2.864569912845775,0.6457040358084214,0.4422119423668714,31.23152709359606,0.7578628268283442,90.35240621447518,-0.000378931413414052,0.0012166999654941169,-0.00030473243018291907,0.006457895083999299,-0.00035248431262357993,-0.0006344365003834174,0.0011959179769369666,0.0012166999654941169,-0.00037893141341416303
2005-11-23,8.0816,118.76,1035.4,3.78,1.1799,1.7214,41.14,1.3144,6.148508825319538,90.35301278149727,787.7358490566038,2.875836883749239,0.6448032955329008,0.4419678217725512,31.299452221545952,0.7608034083992696,90.35301278149727,0.003880097382836123,6.713346633491213e-06,0.00359447729550455,-0.0055324791138646745,0.0039332155423887905,-0.0013949738975889137,-0.0005520443274634745,6.713346633491213e-06,0.002174889743505881
2005-11-24,8.0816,118.76,1035.4,3.78,1.1799,1.7214,41.14,1.3144,6.148508825319538,90.35301278149727,787.7358490566038,2.875836883749239,0.6448032955329008,0.4419678217725512,31.299452221545952,0.7608034083992696,90.35301278149727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-11-25,8.0815,119.65,1041.4,3.7795,1.1724,1.7155,41.22,1.3197,6.123740243994847,90.6645449723422,789.1187391073729,2.8639084640448584,0.6463220513682805,0.4417067752982641,31.234371448056372,0.7577479730241721,90.6645449723422,-0.004016064257028273,0.0034479446922075496,-0.004028388350471812,0.0017555250943894762,-0.004147808163872502,0.0023553785253600523,-0.0005906458828611738,0.0034479446922075496,-0.002079294328505177
2005-11-28,8.0825,119.25,1039.4,3.7797,1.1804,1.7221,41.2,1.311,6.165141113653699,90.96109839816934,792.8299008390543,2.883066361556064,0.6462017167770251,0.4429339216558855,31.426392067124336,0.7627765064836003,90.96109839816934,0.006636155606407401,0.003270886385825955,0.006760716165165714,0.004702919279143458,0.006689423824722374,-0.00018618363863742715,0.0027781922901064515,0.003270886385825955,0.006147734376127811
2005-11-29,8.0796,119.48,1036.1,3.78,1.1786,1.7203,41.21,1.3133,6.152135841011193,90.97692834843525,788.9286530114978,2.8782456407523034,0.6460551889544099,0.4426208485157633,31.378969009365722,0.7614406457016676,90.97692834843525,-0.0017513134851138146,0.00017402989348935805,-0.0021094849903280366,-0.0049206618259828305,-0.0016720811105987998,-0.00022675245021941404,-0.0007068168067865255,0.00017402989348935805,-0.0015090201146005233
2005-11-30,8.0804,119.66,1037.4,3.7783,1.179,1.7321,41.2,1.3148,6.145725585640401,91.0100395497414,789.0173410404625,2.873668999087314,0.6450991943227142,0.43910394902516026,31.33556434438698,0.76057195010648,91.0100395497414,-0.0011408579251598328,0.00036395162935543013,-0.0010419560842691578,0.00011241577882392662,-0.0015900802906430034,-0.0014797414339213777,-0.007945625476965645,0.00036395162935543013,-0.001383240633743732
2005-12-01,8.0798,120.62,1036.9,3.7773,1.1702,1.729,41.27,1.321,6.116426949280848,91.3096139288418,784.9356548069645,2.859424678274035,0.6468999068593515,0.4378266460421128,31.241483724451175,0.757002271006813,91.3096139288418,-0.004693414080242153,0.0032916629921544427,-0.004767319326461461,-0.00517312614208898,-0.004956841173358262,0.002791373098098182,-0.002908885210172074,0.0032916629921544427,-0.003002359201252358
2005-12-02,8.0806,120.77,1035.15,3.78,1.1699,1.7304,41.35,1.3198,6.122594332474617,91.50628883164114,784.3233823306562,2.864070313683891,0.6476541235794792,0.437870179828729,31.33050462191241,0.7576905591756327,91.50628883164114,0.0009092286710106201,0.0021539342281373663,0.0010083310476705076,-0.0007800288756903972,0.0016246748673445222,0.0011658940001850748,9.943156043545898e-05,0.0021539342281373663,0.0028494452519092217
2005-12-05,8.0808,120.83,1036.4,3.781,1.1787,1.7397,41.34,1.3083,6.176565008025682,92.35649315906137,792.1730489948789,2.890009936558893,0.6484692322846035,0.43935775368963736,31.59825728044027,0.7643506840938622,92.35649315906137,0.008790032867079356,0.009291211984178371,0.008815001063324113,0.010008201771184,0.009056908537150132,0.0012585555707100848,0.003397294288207009,0.009291211984178371,0.00854606913482625
2005-12-06,8.078,120.82,1034.05,3.781,1.1784,1.7402,41.35,1.3066,6.182458288688198,92.46900352058778,791.4051737333538,2.8937700903107304,0.6494782507399637,0.4398029942948931,31.64702280728609,0.765345170671973,92.46900352058778,0.0013010867901424028,0.001218218207274635,0.0009541356166182791,-0.0009693276772030357,0.0013010867901424028,0.001556000508775579,0.001013389661424391,0.001218218207274635,0.0015432979867533447
2005-12-07,8.0771,120.93,1035.4,3.78,1.1722,1.735,41.28,1.3134,6.149763971372012,92.07400639561445,788.3356174813463,2.8780264961169486,0.6495330753543846,0.43883727431147534,31.429876656007313,0.7613826709304097,92.07400639561445,-0.00517740216232665,-0.0042716706132275295,-0.00528823904497755,-0.003878615346330383,-0.005440513137687231,8.441331847297562e-05,-0.0021958012927266735,-0.0042716706132275295,-0.006861503295304661
2005-12-08,8.078,120.27,1034.05,3.7738,1.183,1.7514,41.23,1.2997,6.215280449334461,92.53673924751865,795.6066784642609,2.903593136877741,0.650387426033877,0.43931045163759075,31.722705239670688,0.7694083249980764,92.53673924751865,0.010540894052473604,0.005025662182179591,0.010653494714177203,0.009223306446745294,0.00888339311513886,0.0013153305226623058,0.001078252358708065,0.005025662182179591,0.009316886186615303
2005-12-09,8.0765,120.54,1033.6,3.7665,1.1824,1.7554,41.24,1.3024,6.201243857493857,92.5522113022113,793.6117936117936,2.8919686732186736,0.6493684605998544,0.4374007450229394,31.664619164619165,0.7678132678132679,92.5522113022113,-0.002073095823095672,0.00016719904784268103,-0.0022584003980233858,-0.0025073757001612407,-0.004003475387590716,-0.0015667053101507955,-0.004347054816321028,0.00016719904784268103,-0.0018310567971008274
2005-12-12,8.077,119.9,1033.4,3.7755,1.1969,1.774,41.21,1.288,6.270962732919254,93.09006211180125,802.329192546584,2.9312888198757765,0.6486736699205867,0.4376536164193632,31.99534161490683,0.7763975155279503,93.09006211180125,0.011180124223602483,0.005811323165836546,0.011242724367490409,0.010984462434859621,0.013596325237278828,-0.0010699482981139097,0.0005781229211452299,0.005811323165836546,0.01044454217397317
2005-12-13,8.0751,120.11,1025.0,3.7725,1.1926,1.7674,41.13,1.2952,6.234635577516987,92.73471278567017,791.3835701050032,2.9126775787523163,0.6473935366508126,0.4368459498753871,31.755713403335395,0.7720815318097591,92.73471278567017,-0.005558987029030238,-0.0038172638203237685,-0.00579291521086045,-0.013642308597596298,-0.00634916661820073,-0.001973462665643355,-0.0018454469783294458,-0.0038172638203237685,-0.007489471887988541
2005-12-14,8.0726,116.81,1012.0,3.778,1.2041,1.7739,40.99,1.2788,6.312636847044104,91.3434469815452,791.3669064748202,2.9543321864247734,0.6494336925212542,0.44082705291439317,32.05348764466688,0.781983109164842,91.3434469815452,0.012824522990303455,-0.015002643156295625,0.012510958909675685,-2.105632567117599e-05,0.014301139259739193,0.003151338026938122,0.009113288197227565,-0.015002643156295625,0.009377028868770676
2005-12-15,8.074,116.55,1014.95,3.7775,1.1965,1.7648,40.9,1.2889,6.2642563426177365,90.42594460392583,787.4544184963923,2.93079370005431,0.648437426290902,0.43962793549244344,31.732485064783926,0.7758553805570642,90.42594460392583,-0.00783613934362637,-0.010044534205116418,-0.007664072177543613,-0.0049439620818315655,-0.007967447424708451,-0.001534053809996272,-0.0027201538880659015,-0.010044534205116418,-0.010014591343115886
2005-12-16,8.0735,115.78,1015.9,3.7792,1.2012,1.7716,40.91,1.2897,6.259982941769403,89.7728153834225,787.7025664883306,2.930293866790726,0.6454995987445394,0.4376688406028114,31.720555167868493,0.7753741180119407,89.7728153834225,-0.0006202992944096541,-0.007222807827599653,-0.000682188054671462,0.00031512680113232605,-0.00017054535894989176,-0.004530626128672166,-0.0044562566012498195,-0.007222807827599653,-0.00037595217932273606
2005-12-19,8.073,116.01,1014.8,3.7797,1.1996,1.7641,40.91,1.2932,6.24265388184349,89.70770182493041,784.7200742344572,2.922749768017322,0.6446111999184799,0.43834000080619495,31.634704608722547,0.7732755954222086,89.70770182493041,-0.002706464583977497,-0.0007253148763797235,-0.0027682279787515363,-0.0037863178066940284,-0.0025745195247829367,-0.0013762964807219058,0.0015334886588205254,-0.0007253148763797235,-0.002706464583977719
2005-12-20,8.074,117.01,1016.5,3.7792,1.1848,1.7544,40.92,1.311,6.158657513348589,89.25247902364607,775.3623188405797,2.882684973302822,0.6438019129672521,0.4347791304626085,31.212814645308928,0.7627765064836003,89.25247902364607,-0.01357742181540822,-0.005074511909498369,-0.01345523395733994,-0.011924959869296758,-0.013707911348728952,-0.0012554652344393125,-0.008123535011719807,-0.005074511909498369,-0.013336301654521932
2005-12-21,8.0765,117.4,1018.1,3.7792,1.1816,1.7402,40.92,1.3153,6.140424237816467,89.25720367976888,774.0439443472973,2.87326085303733,0.6434350247215458,0.4368939347264559,31.110773207633244,0.7602828252109786,89.25720367976888,-0.003269216148407139,5.293585314936067e-05,-0.0029605925467688365,-0.0017003334586259689,-0.003269216148407139,-0.0005698775326953287,0.0048640887192474835,5.293585314936067e-05,-0.003269216148407139
2005-12-22,8.0775,116.55,1016.05,3.7795,1.1883,1.7395,40.92,1.3103,6.164618789590171,88.94909562695565,775.4331069220789,2.8844539418453787,0.6422485935060871,0.4387375703726836,31.22948942990155,0.7631840036632832,88.94909562695565,0.003815920018316321,-0.0034519124520037137,0.003940208499715547,0.0017946817941363324,0.0038956048129834553,-0.001843902134441855,0.00421987008673419,-0.0034519124520037137,0.003815920018316321
2005-12-23,8.0762,116.38,1013.5,3.7797,1.1857,1.7326,40.87,1.314,6.146270928462709,88.56925418569253,771.3089802130897,2.87648401826484,0.6418444864724214,0.43924449244508257,31.103500761035004,0.76103500761035,88.56925418569253,-0.002815829528158287,-0.004270323813702848,-0.0029763172312365915,-0.00531848159715409,-0.002763061481037221,-0.0006292065685338244,0.0011554106751521243,-0.004270323813702848,-0.00403428525942906
2005-12-26,8.0762,116.38,1013.5,3.7797,1.1857,1.7326,40.87,1.314,6.146270928462709,88.56925418569253,771.3089802130897,2.87648401826484,0.6418444864724214,0.43924449244508257,31.103500761035004,0.76103500761035,88.56925418569253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-12-27,8.0724,117.07,1012.2,3.7795,1.1856,1.7308,40.93,1.3142,6.142444072439507,89.08080961801856,770.2024045046417,2.875894080048699,0.6418009365570019,0.4396343831649997,31.1444224623345,0.7609191903819814,89.08080961801856,-0.0001521838380763585,0.005775767641144514,-0.0006226305458615355,-0.0014346724034541847,-0.00020509003783608648,-6.785119501284687e-05,0.0008876394049854852,0.005775767641144514,0.0013156622340968482
2005-12-28,8.0725,117.62,1013.05,3.7795,1.1875,1.7226,40.92,1.3129,6.148602330718258,89.58793510549167,771.6124609642775,2.878741716810115,0.6414085331387728,0.4421645379671965,31.16764414654582,0.7616726331022926,89.58793510549167,0.0009901744230329523,0.005692870211302159,0.0010025745788035945,0.0018307609160772564,0.0009901744230329523,-0.0006114098560437986,0.005755134036564247,0.005692870211302159,0.0007456129340461803
2005-12-29,8.0709,117.86,1009.0,3.78,1.1846,1.7261,41.01,1.3143,6.140835425701894,89.67511222704101,767.7090466407974,2.8760556950467926,0.6422938502329258,0.44079792305539894,31.202921707372745,0.760861294985924,89.67511222704101,-0.0010652058129803077,0.0009730899751925204,-0.0012631984634231541,-0.005058775643153823,-0.0009330541005598825,0.0013802702153349333,-0.0030907383891083384,0.0009730899751925204,0.0011318648487212979
2005-12-30,8.0702,117.88,1010.0,3.779,1.1842,1.7188,40.99,1.3148,6.137967751749316,89.65622147855187,768.1776696075449,2.8742013994523883,0.6422664669029557,0.44250171637565744,31.17584423486462,0.76057195010648,89.65622147855187,-0.0003802859750532406,-0.0002106576509356417,-0.0004669843358081627,0.0006104174085195258,-0.0006447356348480149,-4.263364807266523e-05,0.0038652480675240852,-0.0002106576509356417,-0.0008677864451945849
2006-01-02,8.0702,117.88,1010.0,3.779,1.1842,1.7188,40.99,1.3148,6.137967751749316,89.65622147855187,768.1776696075449,2.8742013994523883,0.6422664669029557,0.44250171637565744,31.17584423486462,0.76057195010648,89.65622147855187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-01-03,8.0702,116.34,1002.9,3.78,1.198,1.7404,40.76,1.2938,6.2375946823311175,89.92116246715102,775.1584479826867,2.921626217344257,0.645172778560444,0.4441030732678763,31.504096460040188,0.7729169887154119,89.92116246715102,0.016231256763023616,0.0029550764490173798,0.016231256763023616,0.009087452878847824,0.016500172152482007,0.0045250870273558785,0.0036188715951994688,0.0029550764490173798,0.010529056493311373
2006-01-04,8.0702,116.31,998.1,3.7748,1.2091,1.7588,40.43,1.2801,6.304351222560737,90.86008905554253,779.7047105694868,2.94883212249043,0.6460912824512025,0.44416020560140385,31.583470041403015,0.7811889696117491,90.86008905554253,0.010702288883680966,0.010441664260451677,0.010702288883680966,0.005864946190848652,0.009311904782571157,0.001423655679968272,0.00012864656195055169,0.010441664260451677,0.002519468586045681
2006-01-05,8.0678,115.96,994.2,3.7659,1.2101,1.7566,40.26,1.277,6.317776037588097,90.80657791699295,778.543461237275,2.9490211433046203,0.6471244990528363,0.44579605846740133,31.527016444792483,0.7830853563038371,90.80657791699295,0.002427564604541965,-0.0005889399746996649,0.0021294522708883434,-0.0014893450257131846,6.410022895120271e-05,0.001599180533304656,0.0036830243803189777,-0.0005889399746996649,-0.0017874412322814726
2006-01-06,8.0663,114.45,989.2,3.7555,1.2148,1.7697,39.83,1.2695,6.353918865695155,90.15360378101614,779.204411185506,2.9582512800315084,0.6484291220931083,0.44511029977889366,31.374556912170142,0.7877116975187081,90.15360378101614,0.005907837731390142,-0.0071908241776680315,0.005720815029216508,0.0008489570346923436,0.003129898457270741,0.0020160309834993395,-0.001538278940521054,-0.0071908241776680315,-0.0048358376343450304
2006-01-09,8.0665,114.66,977.4,3.7485,1.2064,1.7645,39.73,1.2794,6.304908550883225,89.62013443801781,763.9518524308269,2.9298890104736595,0.6478915638920598,0.4429676297417858,31.0536188838518,0.7816163826793809,89.62013443801781,-0.007738002188525828,-0.00591733797235805,-0.007713399533087584,-0.019574528244101552,-0.009587511970094331,-0.0008290161294934872,-0.00481379567754836,-0.00591733797235805,-0.010229244964854
2006-01-10,8.061,114.64,981.8,3.7485,1.2063,1.7645,39.79,1.2805,6.295197188598204,89.5275283092542,766.7317454119484,2.927372120265521,0.6473886623406214,0.4425871030782044,31.073799297149552,0.7809449433814917,89.5275283092542,-0.0008590394377194777,-0.001033318342405165,-0.001540285986172063,0.0036388326990453024,-0.0008590394377196997,-0.0007762125322597901,-0.0008590394377195887,-0.001033318342405165,0.0006498570544462012
2006-01-11,8.0682,113.96,977.4,3.7503,1.2135,1.7643,39.66,1.2734,6.335950997329982,89.49269671744933,767.5514370975341,2.9451075859902622,0.647135722286623,0.44510525363873316,31.14496623213444,0.7852991989948169,89.49269671744933,0.00557562431286307,-0.000389060130025487,0.0064737938321599575,0.0010690723196093987,0.006058493760312311,-0.0003907081923306688,0.005689615768319722,-0.000389060130025487,0.0022902553467742948
2006-01-12,8.0685,114.31,973.8,3.7418,1.2035,1.7612,39.42,1.2859,6.2745936698032505,88.89493739793141,757.2906135780387,2.909868574539233,0.6461698781255761,0.44155430861011297,30.655571972937242,0.777665448324131,88.89493739793141,-0.009720818104051454,-0.006679420125255464,-0.0096839965385761,-0.013368255238106586,-0.011965271360088736,-0.0014924908760005628,-0.007977764808640764,-0.006679420125255464,-0.01571343039994233
2006-01-13,8.0698,114.43,987.3,3.7423,1.2103,1.7715,39.49,1.2799,6.305023829986718,89.40542229861708,771.3883897179467,2.9239003047113057,0.6455515491407041,0.44104489976008693,30.85397296663802,0.7813110399249941,89.40542229861708,0.004687866239549754,0.005742564375747605,0.004849741956983511,0.018616071409229384,0.004822118185971558,-0.0009569139723221154,-0.0011536720174456505,0.005742564375747605,0.0064719390613858785
2006-01-16,8.0698,114.43,987.3,3.7423,1.2103,1.7715,39.49,1.2799,6.305023829986718,89.40542229861708,771.3883897179467,2.9239003047113057,0.6455515491407041,0.44104489976008693,30.85397296663802,0.7813110399249941,89.40542229861708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-01-17,8.0676,115.83,989.0,3.749,1.2073,1.7628,39.75,1.2833,6.28660484687914,90.25948725940933,770.6693680355334,2.921374581157952,0.6454410827857642,0.4420473220145525,30.97483051507831,0.7792410192472531,90.25948725940933,-0.0026494194654407277,0.009552719945101762,-0.0029213185555266863,-0.0009321136952504805,-0.0008638199973111105,-0.00017111933986835304,0.002272834931343448,0.009552719945101762,0.003917082204323297
2006-01-18,8.0685,115.35,991.9,3.7555,1.2083,1.7622,39.42,1.2823,6.29220931139359,89.95554862356703,773.5319348046479,2.928721827965375,0.6454098397338295,0.44254267923640106,30.74163612259222,0.7798487093503861,89.95554862356703,0.0007798487093506612,-0.003367387130936872,0.0008914930476713323,0.003714390227305131,0.0025149964865205376,-4.840573797970649e-05,0.0011205977215087426,-0.003367387130936872,-0.007528512298802581
2006-01-19,8.0687,115.07,985.0,3.7545,1.211,1.7618,39.24,1.2822,6.292856028700671,89.74418967399781,768.2108875370457,2.9281703322414603,0.6440210821589286,0.4426776765208665,30.603649976602714,0.7799095304944627,89.74418967399781,7.799095304927839e-05,-0.0023495932469232983,0.00010278064111912677,-0.006878897984924248,-0.00018830594242458254,-0.002151745277812256,0.00030504918689056026,-0.0023495932469232983,-0.004488575215686019
2006-01-20,8.0596,115.42,986.6,3.744,1.2101,1.7663,39.15,1.2826,6.28379853422735,89.9890846717605,769.218774364572,2.919070637767036,0.6442990685252393,0.44141216261246224,30.523935755496648,0.779666302822392,89.9890846717605,-0.0003118665211289118,0.002728811733130332,-0.0014393296830581548,0.0013119923758926344,-0.0031076383686526876,0.0004316417179679455,-0.0028587705581863965,0.002728811733130332,-0.002604729212594248
2006-01-23,8.0645,114.67,981.4,3.75,1.2276,1.7842,39.14,1.2605,6.397857992859977,90.97183657278858,778.579928599762,2.9750099166997224,0.6462495746062176,0.4446452066957699,31.051170170567236,0.7933359777865927,90.97183657278858,0.01753272510908377,0.010920790055957585,0.018151355109708556,0.012169690271695233,0.01916338652752758,0.003027330282259877,0.007324320345350577,0.010920790055957585,0.01727281892131627
2006-01-24,8.0625,114.54,975.5,3.7485,1.2287,1.7885,39.31,1.2595,6.401349741961095,90.94084954346962,774.5136959110757,2.9761810242159585,0.6461836570912696,0.4439283530713127,31.210797935688767,0.7939658594680429,90.94084954346962,0.0007939658594680044,-0.0003406222242655632,0.0005457684595400192,-0.005222627169440552,0.0003936482731241586,-0.00010200009027183654,-0.0016121924034316892,-0.0003406222242655632,0.00514079708573556
2006-01-25,8.063,115.73,968.5,3.75,1.2252,1.7874,39.07,1.2636,6.380974992086103,91.58752769863881,766.4609053497942,2.967711301044634,0.6459269346054269,0.44276025527501905,30.919594808483698,0.7913896802785692,91.58752769863881,-0.003244697689142151,0.007110975523272112,-0.003182883406828152,-0.010397221642167165,-0.0028458360235515956,-0.00039729027966795005,-0.002631275493471308,0.007110975523272112,-0.00933020449541555
2006-01-26,8.062,116.27,968.8,3.748,1.2229,1.783,38.93,1.2684,6.356039104383475,91.66666666666667,763.7969094922737,2.9549038158309684,0.644692802461303,0.4421732070274411,30.692210659098077,0.7883948281299274,91.66666666666667,-0.0037842951750236553,0.0008640801866413028,-0.003907849150569409,-0.003475710031556889,-0.004315610217596744,-0.0019106373770862994,-0.0013258828916640208,0.0008640801866413028,-0.007354046868791153
2006-01-27,8.0608,117.16,970.5,3.751,1.213,1.7733,39.0,1.2798,6.298484138146586,91.54555399281136,758.3216127519925,2.930926707298015,0.644164954154136,0.44063164122763604,30.473511486169713,0.781372089388967,91.54555399281136,-0.008907641819034251,-0.00132122916933064,-0.009055162388349136,-0.007168524344934646,-0.008114344840767784,-0.000818759423328097,-0.0034863392338229104,-0.00132122916933064,-0.007125559489913558
2006-01-30,8.0608,117.55,970.5,3.751,1.2091,1.7688,39.1,1.2864,6.266169154228856,91.37904228855722,754.4309701492538,2.915889303482587,0.6429271227190488,0.4394861963362743,30.394900497512438,0.777363184079602,91.37904228855722,-0.005130597014925242,-0.0018188944955996877,-0.005130597014925464,-0.005130597014925242,-0.005130597014925353,-0.0019216063014675377,-0.002599552061605115,-0.0018188944955996877,-0.002579649827784136
2006-01-31,8.0608,116.88,958.9,3.751,1.2158,1.782,38.89,1.2784,6.305381727158949,91.42678347934918,750.0782227784731,2.934136420525657,0.6433852481747933,0.4389605974920952,30.420838548185234,0.7822277847309137,91.42678347934918,0.006257822277847325,0.0005224522997429037,0.006257822277847325,-0.005769576731346926,0.006257822277847325,0.0007125620300585389,-0.0011959393686551412,0.0005224522997429037,0.0008533685009075587
2006-02-01,8.0616,117.85,962.0,3.7495,1.2092,1.7781,39.26,1.2841,6.278015730862083,91.77634140643252,749.1628377852192,2.9199439296004983,0.644025428906123,0.43797061393244696,30.573942839342727,0.778755548633284,91.77634140643252,-0.004438906627209804,0.0038233645960243923,-0.004340101437315558,-0.0012203860416892809,-0.004837024899686182,0.0009950192876599928,-0.0022552902590899926,0.0038233645960243923,0.005032875438820694
