date,AUD,EUR,GBP,CAD,CNY,JPY,KRW,MYR,SGD,CHF,THB
2000-12-22,0.555,0.923,1.4783,1.5168,8.2777,112.75,1237.3,3.8,1.7258,1.6485,42.1
2000-12-26,0.5588,0.9292,1.48,1.5099,8.2769,113.62,1252.5,3.8,1.727,1.6342,42.3
2000-12-27,0.559,0.9304,1.4912,1.511,8.277,114.2,1260,3.8,1.7325,1.6435,42.72
2000-12-28,0.5522,0.9257,1.4907,1.5073,8.2781,114.62,1253,3.8,1.7335,1.645,43.33
2000-12-29,0.556,0.9388,1.4955,1.4995,8.2774,114.35,1267,3.8,1.7315,1.6202,43.45
2001-01-02,0.5592,0.9465,1.4977,1.4963,8.2779,114.73,1279,3.8,1.737,1.6075,43.79
2001-01-03,0.5635,0.9473,1.5045,1.4982,8.2773,114.26,1271.5,3.8,1.7325,1.6025,43.7
2001-01-04,0.5655,0.9448,1.493,1.4985,8.2781,115.47,1265,3.8,1.737,1.6115,43.53
2001-01-05,0.5712,0.9535,1.499,1.5003,8.2775,116.19,1264.7,3.8,1.7322,1.6025,43.26
2001-01-08,0.566,0.9486,1.4969,1.4944,8.2778,115.97,1263.6,3.8,1.7275,1.6076,42.95
2001-01-09,0.5628,0.9397,1.49,1.4973,8.2771,116.64,1253.3,3.8,1.7328,1.621,43.13
2001-01-10,0.5572,0.9387,1.491,1.4993,8.2769,116.26,1270,3.8,1.7333,1.6255,43.2
2001-01-11,0.5595,0.952,1.4965,1.4978,8.2767,117.56,1279.2,3.8,1.7352,1.6123,43.57
2001-01-12,0.5557,0.9486,1.4778,1.4967,8.2768,117.76,1279.2,3.8,1.7328,1.6232,43.34
2001-01-16,0.5549,0.9374,1.4675,1.5037,8.2766,117.28,1283.8,3.8,1.7338,1.639,43.09
2001-01-17,0.5514,0.9306,1.4723,1.5123,8.2764,118.35,1279,3.8,1.734,1.652,43.3
2001-01-18,0.5562,0.9446,1.4755,1.5162,8.2764,117.78,1286,3.8,1.7393,1.6195,43.25
2001-01-19,0.557,0.9363,1.4683,1.5155,8.2764,117.23,1276.12,3.8,1.738,1.6334,43.1
2001-01-22,0.5544,0.9374,1.465,1.5072,8.2782,116.62,1275.1,3.8,1.7373,1.637,43.13
2001-01-23,0.5528,0.9389,1.4715,1.5073,8.2786,116.95,1275.1,3.8,1.7425,1.633,43.03
2001-01-24,0.5449,0.9258,1.4616,1.5126,8.2786,118.18,1275.8,3.8,1.7445,1.6547,43.13
2001-01-25,0.5451,0.9219,1.4605,1.508,8.2786,116.91,1277.5,3.8,1.742,1.6558,42.97
2001-01-26,0.5432,0.9213,1.459,1.5066,8.2786,117.16,1281.9,3.8,1.75,1.6582,42.85
2001-01-29,0.5432,0.9181,1.457,1.501,8.2786,116.67,1266,3.8,1.747,1.656,42.63
2001-01-30,0.5474,0.9264,1.4615,1.4985,8.2786,115.75,1265.5,3.8,1.746,1.6455,42.68
2001-01-31,0.548,0.9308,1.4613,1.4995,8.2781,116.39,1258,3.8,1.7438,1.6425,42.49
2001-02-01,0.554,0.9384,1.4775,1.4948,8.2772,115.33,1257,3.8,1.737,1.633,42.3
2001-02-02,0.5521,0.9357,1.4692,1.4933,8.2774,115.65,1249.5,3.8,1.739,1.6425,42.38
2001-02-05,0.5508,0.9395,1.475,1.505,8.277,114.99,1263,3.8,1.7413,1.6355,42.47
2001-02-06,0.549,0.9304,1.4585,1.508,8.2766,114.88,1259,3.8,1.7435,1.6538,42.4
2001-02-07,0.5462,0.9331,1.4633,1.511,8.2765,116.21,1270,3.8,1.7485,1.6475,42.7
2001-02-08,0.5361,0.9184,1.444,1.5117,8.2763,116.3,1267,3.8,1.748,1.6707,42.52
2001-02-09,0.5367,0.9267,1.449,1.509,8.2764,117.57,1265,3.8,1.747,1.656,42.62
2001-02-12,0.5381,0.9287,1.4513,1.5205,8.2774,117.62,1264.1,3.8,1.7458,1.6557,42.62
2001-02-13,0.5337,0.9204,1.451,1.5214,8.2765,117.3,1255.5,3.8,1.7453,1.6683,42.52
2001-02-14,0.5282,0.9197,1.4578,1.5287,8.2764,116.65,1252.5,3.8,1.7455,1.669,42.4
2001-02-15,0.524,0.9057,1.449,1.5275,8.2772,115.67,1242,3.8,1.7435,1.692,42.42
2001-02-16,0.5305,0.9162,1.4505,1.5368,8.277,115.46,1244,3.8,1.7386,1.6763,42.47
2001-02-20,0.5224,0.9096,1.4436,1.5399,8.2767,115.57,1234,3.8,1.74,1.687,42.79
2001-02-21,0.5234,0.9077,1.4385,1.537,8.2772,116.45,1240,3.8,1.7445,1.6897,42.94
2001-02-22,0.5246,0.9069,1.4447,1.5378,8.2769,116.53,1241.1,3.8,1.7445,1.6903,43.02
2001-02-23,0.5218,0.9095,1.447,1.5378,8.2774,116.15,1249.1,3.8,1.7448,1.6885,43.06
2001-02-26,0.5213,0.9093,1.444,1.5314,8.2776,116.63,1247.1,3.8,1.7443,1.6895,43.05
2001-02-27,0.5236,0.9128,1.4405,1.5261,8.2781,116.2,1249.5,3.8,1.741,1.6837,42.85
2001-02-28,0.5248,0.9212,1.4433,1.532,8.2783,117.28,1254.8,3.8,1.7451,1.6736,43.11
2001-03-01,0.5262,0.9291,1.4553,1.5465,8.2778,117.33,1253.1,3.8,1.7468,1.6557,43.29
2001-03-02,0.5292,0.934,1.4725,1.5489,8.2782,119.06,1268,3.8,1.75,1.6465,43.39
2001-03-05,0.5218,0.9289,1.4687,1.5475,8.2777,119.08,1275,3.8,1.7565,1.6538,43.57
2001-03-06,0.517,0.9313,1.4655,1.5388,8.2778,118.87,1265.5,3.8,1.7565,1.6523,43.44
2001-03-07,0.509,0.9274,1.4612,1.5492,8.2773,119.86,1274.5,3.8,1.7588,1.6582,43.69
2001-03-08,0.5089,0.9281,1.4667,1.5497,8.277,119.51,1272,3.8,1.7565,1.6593,43.53
2001-03-09,0.5085,0.9315,1.4675,1.548,8.2774,119.71,1269.1,3.8,1.7558,1.6545,43.61
2001-03-12,0.5096,0.93,1.467,1.5505,8.2784,120.63,1280,3.8,1.7618,1.6555,43.78
2001-03-13,0.5031,0.9148,1.4513,1.5477,8.2783,120.2,1276,3.8,1.7612,1.6838,43.58
2001-03-14,0.4981,0.9133,1.4497,1.5528,8.2778,120.97,1278,3.8,1.767,1.684,43.675
2001-03-15,0.4944,0.9046,1.4436,1.5595,8.2776,122.23,1286,3.8,1.77,1.7002,43.97
2001-03-16,0.494,0.8929,1.4265,1.5669,8.2771,122.85,1295,3.8,1.7775,1.716,44
2001-03-19,0.4984,0.8985,1.4237,1.5698,8.2772,122.57,1298,3.8,1.7685,1.7068,43.89
2001-03-20,0.4997,0.9054,1.4285,1.5611,8.2772,122.73,1297.01,3.8,1.7765,1.6957,44.07
2001-03-21,0.4936,0.897,1.431,1.573,8.2771,123.62,1310,3.8,1.7855,1.7085,44.3
2001-03-22,0.4913,0.8881,1.4223,1.5742,8.2768,123.84,1324,3.8,1.789,1.7233,44.447
2001-03-23,0.4963,0.8926,1.4292,1.5667,8.2773,122.64,1310,3.8,1.7847,1.7155,44.22
2001-03-26,0.499,0.8955,1.4345,1.5545,8.2771,122.81,1310.7,3.8,1.793,1.7155,44.35
2001-03-27,0.4963,0.891,1.429,1.5693,8.2773,122.99,1312,3.8,1.7923,1.7198,44.48
2001-03-28,0.4936,0.8882,1.4352,1.5668,8.2777,122.62,1302,3.8,1.7975,1.7245,44.63
2001-03-29,0.4921,0.8807,1.4302,1.5725,8.2779,123.45,1323,3.8,1.801,1.7323,44.78
2001-03-30,0.4881,0.8794,1.419,1.5784,8.2777,125.54,1332,3.8,1.805,1.736,45.04
2001-04-02,0.4828,0.8824,1.42,1.575,8.2776,126.75,1350,3.8,1.8157,1.7317,45.16
2001-04-03,0.486,0.893,1.4305,1.579,8.2772,125.41,1350,3.8,1.8115,1.712,45.15
2001-04-04,0.4893,0.9013,1.435,1.5697,8.2771,125.38,1369,3.8,1.8166,1.6951,45.39
2001-04-05,0.4898,0.8976,1.4266,1.5788,8.2768,124.33,1352,3.8,1.809,1.702,45.37
2001-04-06,0.4958,0.9002,1.4383,1.5615,8.2767,124.03,1342.1,3.8,1.814,1.7,45.52
2001-04-09,0.4948,0.9014,1.447,1.5635,8.277,124.85,1341.9,3.8,1.8162,1.6955,45.64
2001-04-10,0.4945,0.8884,1.436,1.5555,8.2769,124.48,1334,3.8,1.8135,1.7165,45.59
2001-04-11,0.5025,0.8856,1.434,1.5626,8.2769,124.82,1326,3.8,1.807,1.7161,45.5
2001-04-12,0.5082,0.8922,1.4391,1.56,8.2772,123.51,1316.1,3.8,1.8035,1.7062,45.45
2001-04-13,0.5081,0.8888,1.4354,1.5627,8.2769,124.15,1325.3,3.8,1.805,1.7127,45.43
2001-04-16,0.5105,0.8862,1.436,1.5625,8.2769,124.64,1330,3.8,1.8117,1.718,45.58
2001-04-17,0.5055,0.8814,1.4287,1.5575,8.2775,123.67,1325,3.8,1.8085,1.731,45.53
2001-04-18,0.499,0.8816,1.4257,1.5692,8.2775,122.35,1316,3.8,1.7998,1.7375,45.22
2001-04-19,0.5085,0.8909,1.4366,1.547,8.2773,121.87,1299,3.8,1.8065,1.717,45.4
2001-04-20,0.5178,0.9032,1.4428,1.5425,8.2775,122.52,1313.1,3.8,1.8136,1.6926,45.68
2001-04-23,0.5061,0.896,1.4377,1.546,8.277,121.68,1314.5,3.8,1.8072,1.7087,45.48
2001-04-24,0.5035,0.8946,1.4365,1.549,8.2769,122.08,1307,3.8,1.8135,1.7115,45.56
2001-04-25,0.5045,0.8972,1.4397,1.5474,8.2767,122.21,1307.9,3.8,1.8175,1.7075,45.63
2001-04-26,0.5065,0.9011,1.4378,1.546,8.2769,123.13,1317,3.8,1.817,1.706,45.72
2001-04-27,0.5102,0.8924,1.4362,1.5417,8.2773,123.76,1328,3.8,1.819,1.7232,45.72
2001-04-30,0.5096,0.8874,1.4306,1.536,8.2774,123.57,1319,3.8,1.821,1.7345,45.65
2001-05-01,0.5177,0.8937,1.434,1.5338,8.2774,121.92,1319,3.8,1.8135,1.7255,45.65
2001-05-02,0.5213,0.8925,1.4345,1.531,8.2774,121.72,1310,3.8,1.8164,1.7307,45.53
2001-05-03,0.5187,0.8891,1.4322,1.533,8.2774,121.19,1296,3.8,1.821,1.7355,45.45
2001-05-04,0.5189,0.8934,1.4362,1.5353,8.2774,121.05,1292.5,3.8,1.8225,1.7304,45.68
2001-05-07,0.5186,0.8916,1.44,1.5405,8.2774,121.34,1297.1,3.8,1.8255,1.7305,45.64
2001-05-08,0.5182,0.8848,1.4315,1.5445,8.2785,121.66,1304,3.8,1.8234,1.742,45.66
2001-05-09,0.5222,0.8845,1.4209,1.5407,8.2775,122.25,1301.9,3.8,1.823,1.7429,45.59
2001-05-10,0.5241,0.8792,1.4186,1.5391,8.2771,122.71,1307,3.8,1.8165,1.7485,45.49
2001-05-11,0.5207,0.8759,1.4177,1.5503,8.2771,122.5,1298,3.8,1.8132,1.7522,45.48
2001-05-14,0.518,0.8748,1.4176,1.5541,8.2771,123.12,1298,3.8,1.819,1.7516,45.55
2001-05-15,0.5193,0.8788,1.4236,1.5493,8.2709,123.26,1303.7,3.8,1.8191,1.7432,45.51
2001-05-16,0.5233,0.8842,1.4293,1.5405,8.2769,123.59,1310,3.8,1.813,1.7329,45.37
2001-05-17,0.5273,0.8828,1.431,1.536,8.2767,122.68,1302.1,3.8,1.8087,1.7393,45.35
2001-05-18,0.5251,0.8774,1.4333,1.5328,8.2768,123.67,1304.1,3.8,1.8113,1.7486,45.54
2001-05-21,0.529,0.8762,1.438,1.5325,8.2778,122.91,1303,3.8,1.8108,1.7485,45.62
2001-05-22,0.5231,0.8657,1.4278,1.5415,8.2774,122.79,1305,3.8,1.8098,1.7666,45.64
2001-05-23,0.5188,0.8598,1.4245,1.5452,8.2771,120.39,1287,3.8,1.8052,1.7755,45.5
2001-05-24,0.5175,0.857,1.4103,1.5474,8.277,120.15,1286,3.8,1.8005,1.7793,45.43
2001-05-25,0.5193,0.8577,1.4207,1.5455,8.2771,120.75,1289.3,3.8,1.8093,1.779,45.59
2001-05-29,0.5166,0.8547,1.4187,1.5376,8.2768,120.1,1290,3.8,1.8085,1.784,45.43
2001-05-30,0.513,0.8576,1.4251,1.5464,8.2777,120.27,1290,3.8,1.811,1.7775,45.43
2001-05-31,0.5068,0.8455,1.4175,1.5461,8.277,118.88,1282,3.8,1.8095,1.797,45.41
2001-06-01,0.5084,0.8452,1.416,1.5324,8.2777,119.13,1286,3.8,1.814,1.7992,45.4
2001-06-04,0.5062,0.8449,1.4123,1.5347,8.277,119.5,1285,3.8,1.816,1.7968,45.4
2001-06-05,0.5093,0.8504,1.4113,1.5328,8.2769,120.27,1287,3.8,1.812,1.7805,45
2001-06-06,0.5141,0.8452,1.3906,1.5248,8.2772,120.35,1286,3.8,1.8135,1.7988,45.28
2001-06-07,0.5191,0.8506,1.39,1.521,8.2767,119.91,1286,3.8,1.8095,1.7923,45.18
2001-06-08,0.5243,0.8505,1.3817,1.5215,8.2767,120.6,1286,3.8,1.8094,1.7927,45.14
2001-06-11,0.5223,0.8425,1.373,1.5162,8.2767,122.02,1289,3.8,1.814,1.8046,45.21
2001-06-12,0.5237,0.8479,1.3781,1.5246,8.2771,121.74,1291,3.8,1.8165,1.796,45.29
2001-06-13,0.5276,0.8536,1.3909,1.5183,8.2779,121.89,1293,3.8,1.8165,1.7902,45.38
2001-06-14,0.5261,0.8598,1.4005,1.5208,8.2773,121.42,1293,3.8,1.814,1.7753,45.37
2001-06-15,0.5257,0.8628,1.4056,1.522,8.277,122.97,1293,3.8,1.816,1.7726,45.31
2001-06-18,0.5238,0.861,1.4034,1.5336,8.277,123.2,1293,3.8,1.8173,1.777,45.36
2001-06-19,0.521,0.8558,1.4008,1.5337,8.2779,122.97,1305,3.8,1.8175,1.7861,45.23
2001-06-20,0.5182,0.8506,1.3952,1.531,8.277,123.3,1305,3.8,1.8202,1.7924,45.26
2001-06-21,0.5178,0.8544,1.4167,1.5265,8.2769,124.4,1303,3.8,1.8233,1.7797,45.28
2001-06-22,0.5168,0.857,1.414,1.5293,8.2767,124.25,1304,3.8,1.821,1.773,45.25
2001-06-25,0.5157,0.8611,1.413,1.5195,8.2768,124.02,1303,3.8,1.8192,1.7655,45.14
2001-06-26,0.5198,0.8623,1.4154,1.5142,8.2768,123.82,1301,3.8,1.8205,1.7655,45.23
2001-06-27,0.5178,0.8621,1.419,1.5176,8.2768,124.25,1300,3.8,1.8215,1.7648,45.25
2001-06-28,0.511,0.847,1.407,1.5233,8.277,124.63,1304,3.8,1.823,1.7983,45.3
2001-06-29,0.51,0.8474,1.4077,1.5175,8.2767,124.73,1303,3.8,1.8225,1.7968,45.27
2001-07-02,0.5106,0.8455,1.4168,1.5153,8.277,124.22,1303,3.8,1.8227,1.8003,45.33
2001-07-03,0.5162,0.8477,1.4058,1.5128,8.2767,124.48,1295,3.8,1.8232,1.797,45.45
2001-07-05,0.5147,0.837,1.3998,1.5102,8.2767,125.77,1297,3.8,1.825,1.8185,45.58
2001-07-06,0.5083,0.8465,1.4106,1.52,8.2768,125.85,1299,3.8,1.8275,1.7945,45.38
2001-07-09,0.5096,0.8474,1.4081,1.5203,8.2767,125.43,1297,3.8,1.8281,1.7964,45.47
2001-07-10,0.5106,0.8557,1.4098,1.5213,8.277,125.53,1300,3.8,1.8347,1.7795,45.49
2001-07-11,0.507,0.8614,1.4121,1.5255,8.2769,124.06,1309,3.8,1.8365,1.7608,45.59
2001-07-12,0.5048,0.853,1.4065,1.528,8.2769,124.1,1301,3.8,1.8347,1.7725,45.57
2001-07-13,0.5074,0.8527,1.3995,1.5398,8.2767,124.75,1308,3.8,1.8375,1.7738,45.7
2001-07-16,0.508,0.8549,1.4011,1.54,8.2767,125.44,1315,3.8,1.8365,1.769,45.76
2001-07-17,0.5065,0.8549,1.4037,1.54,8.2769,124.89,1316,3.8,1.8338,1.7708,45.71
2001-07-18,0.5142,0.8701,1.416,1.535,8.277,124.35,1312,3.8,1.83,1.731,45.78
2001-07-19,0.5126,0.869,1.419,1.5418,8.2768,123.61,1305,3.8,1.826,1.7327,45.73
2001-07-20,0.5055,0.8713,1.429,1.545,8.2768,122.85,1305,3.8,1.824,1.7255,45.82
2001-07-23,0.5079,0.8676,1.4185,1.545,8.277,124.19,1315,3.8,1.8265,1.7353,45.77
2001-07-24,0.508,0.8752,1.4223,1.5383,8.2773,124,1315,3.8,1.8184,1.7214,45.72
2001-07-25,0.5073,0.8797,1.428,1.5381,8.277,123.64,1310,3.8,1.8175,1.7145,45.75
2001-07-26,0.5072,0.8765,1.4265,1.5335,8.2771,123.83,1300,3.8,1.8025,1.7236,45.71
2001-07-27,0.5064,0.8749,1.4256,1.5352,8.277,123.29,1300,3.8,1.7957,1.725,45.66
2001-07-30,0.5057,0.875,1.426,1.5305,8.2767,125.18,1305,3.8,1.8046,1.7267,45.75
2001-07-31,0.508,0.8752,1.4252,1.531,8.277,125,1303,3.8,1.8031,1.7285,45.75
2001-08-01,0.5167,0.8793,1.433,1.5358,8.2769,124.87,1297,3.8,1.8055,1.7158,45.75
2001-08-02,0.519,0.8813,1.4295,1.5417,8.2768,123.72,1289,3.8,1.7815,1.7123,45.66
2001-08-03,0.5176,0.8843,1.4268,1.5356,8.2768,123.46,1287,3.8,1.7762,1.7054,45.43
2001-08-06,0.5166,0.8802,1.4175,1.5275,8.277,123.85,1294,3.8,1.7816,1.7135,45.45
2001-08-07,0.5155,0.8775,1.4169,1.5343,8.2772,123.83,1290,3.8,1.78,1.7165,45.5
2001-08-08,0.5185,0.8778,1.4135,1.5333,8.2773,123.2,1285,3.8,1.7765,1.7127,45.47
2001-08-09,0.5103,0.8886,1.4218,1.5395,8.2773,123.03,1289,3.8,1.7758,1.6948,45.42
2001-08-10,0.513,0.894,1.4273,1.5405,8.2768,121.97,1284,3.8,1.761,1.6918,45.3
2001-08-13,0.5174,0.8983,1.4217,1.539,8.2771,122.46,1284,3.8,1.7582,1.6885,45.17
2001-08-14,0.5196,0.9025,1.4285,1.5413,8.2773,121.6,1289,3.8,1.7575,1.6808,44.88
2001-08-15,0.5268,0.9114,1.4379,1.529,8.2771,119.92,1284,3.8,1.7465,1.6668,44.88
2001-08-16,0.5274,0.9138,1.4438,1.5314,8.277,120.11,1284,3.8,1.7467,1.6608,44.68
2001-08-17,0.5354,0.9165,1.4465,1.5428,8.2768,120.37,1284,3.8,1.7525,1.6583,44.82
2001-08-20,0.5323,0.9127,1.4445,1.5461,8.2768,120.72,1286,3.8,1.758,1.6635,44.88
2001-08-21,0.5297,0.9115,1.4468,1.549,8.2768,119.91,1284,3.8,1.756,1.6648,44.7
2001-08-22,0.5362,0.9194,1.4538,1.5438,8.2769,119.91,1283,3.8,1.7526,1.6552,44.65
2001-08-23,0.5338,0.9166,1.4478,1.5423,8.2768,119.84,1284,3.8,1.7547,1.658,44.62
2001-08-24,0.5311,0.9116,1.4443,1.5414,8.2773,120.13,1281,3.8,1.751,1.666,44.43
2001-08-27,0.5285,0.9098,1.443,1.5423,8.277,120.12,1281,3.8,1.7485,1.6697,44.26
2001-08-28,0.5292,0.9102,1.4501,1.5401,8.2768,120.48,1281,3.8,1.752,1.666,44.32
2001-08-29,0.53,0.9097,1.4515,1.5462,8.2769,119.79,1282,3.8,1.7485,1.669,44.26
2001-08-30,0.533,0.9154,1.4577,1.546,8.2767,119.4,1284,3.8,1.748,1.6575,44.26
2001-08-31,0.5277,0.909,1.451,1.5478,8.2769,118.75,1284,3.8,1.7415,1.6698,44.08
2001-09-04,0.5212,0.8868,1.4444,1.5535,8.2768,119.49,1281,3.8,1.747,1.7075,44.23
2001-09-05,0.5198,0.8897,1.4553,1.5603,8.277,120.76,1282,3.8,1.7498,1.6996,44.39
2001-09-06,0.523,0.8943,1.4561,1.559,8.2768,120.95,1282,3.8,1.75,1.6908,44.48
2001-09-07,0.5199,0.9044,1.4626,1.568,8.2767,120.07,1290,3.8,1.7485,1.6771,44.62
2001-09-10,0.5135,0.8988,1.4585,1.5656,8.2767,121.08,1290,3.8,1.7514,1.687,44.65
2001-09-12,0.5161,0.9069,1.4666,1.561,8.2769,119.53,1284.5,3.7995,1.7398,1.6593,44.38
2001-09-13,0.5158,0.9089,1.4697,1.5681,8.2768,118.81,1290,3.7995,1.7395,1.6526,44.18
2001-09-14,0.5156,0.9199,1.4678,1.5641,8.2766,117.38,1295,3.7995,1.732,1.6246,44.09
2001-09-17,0.5021,0.9198,1.4661,1.5686,8.2767,117.59,1298.5,3.7995,1.7323,1.6143,43.94
2001-09-18,0.4954,0.9233,1.4635,1.5708,8.2768,117.32,1296,3.8,1.7344,1.6037,44.15
2001-09-19,0.4929,0.931,1.4714,1.5711,8.2766,117.3,1287,3.8,1.7395,1.5858,44.12
2001-09-20,0.492,0.9255,1.4642,1.5708,8.2766,115.89,1298,3.8,1.7365,1.592,44.18
2001-09-21,0.4841,0.9099,1.4547,1.5707,8.2767,116.73,1298,3.8005,1.7454,1.5878,44.3
2001-09-24,0.49,0.9135,1.4616,1.5686,8.277,117.52,1307,3.8005,1.7663,1.6041,44.45
2001-09-25,0.4939,0.9222,1.4692,1.5705,8.2772,117.78,1308,3.8005,1.7745,1.5914,44.48
2001-09-26,0.4891,0.9231,1.4745,1.5734,8.2769,117.89,1300,3.8001,1.7695,1.599,44.35
2001-09-27,0.4866,0.9181,1.4733,1.5791,8.2769,119.69,1300,3.8,1.765,1.6138,44.47
2001-09-28,0.4946,0.9099,1.4691,1.5797,8.2768,119.23,1302,3.8,1.7669,1.6188,44.5
2001-10-01,0.4923,0.9159,1.4785,1.5794,8.2768,120.27,1308,3.8,1.7694,1.6196,44.59
2001-10-02,0.4953,0.9149,1.4618,1.5696,8.2768,120.78,1309,3.8005,1.7788,1.6227,44.7
2001-10-03,0.4971,0.9181,1.4756,1.5688,8.2768,120.67,1309,3.8003,1.7754,1.6157,44.69
2001-10-04,0.4975,0.9141,1.4774,1.568,8.2768,120.63,1313,3.8003,1.7806,1.6248,44.69
2001-10-05,0.506,0.9168,1.4795,1.5626,8.2768,120.37,1312,3.8005,1.7906,1.6204,44.77
2001-10-09,0.5009,0.915,1.4605,1.5638,8.2769,120.2,1307,3.8,1.804,1.6193,44.82
2001-10-10,0.5016,0.9118,1.449,1.5679,8.2768,120.43,1308,3.8,1.812,1.6278,44.81
2001-10-11,0.4985,0.9008,1.4415,1.568,8.2766,121.57,1302,3.8,1.819,1.6475,44.77
2001-10-12,0.5015,0.9078,1.4518,1.5659,8.2765,120.93,1299,3.8,1.819,1.6325,44.73
2001-10-15,0.5135,0.9077,1.447,1.5582,8.2766,120.94,1299,3.8,1.8098,1.6288,44.6
2001-10-16,0.5136,0.9094,1.4478,1.5621,8.2767,121.27,1300,3.8,1.818,1.6298,44.63
2001-10-17,0.5139,0.9065,1.4505,1.5687,8.2769,121.05,1300,3.8,1.8166,1.6355,44.74
2001-10-18,0.5087,0.9025,1.444,1.5763,8.277,121.18,1300,3.8,1.8201,1.6387,44.77
2001-10-19,0.508,0.8987,1.4372,1.5756,8.2768,121.15,1302,3.8,1.824,1.6427,44.77
2001-10-22,0.5073,0.8906,1.4265,1.5787,8.277,122.45,1303,3.8,1.8289,1.6619,44.78
2001-10-23,0.5087,0.8893,1.4214,1.5723,8.2768,122.83,1304,3.8,1.8265,1.6642,44.85
2001-10-24,0.5076,0.8925,1.4263,1.5745,8.2767,122.86,1296,3.8,1.8282,1.6592,44.8
2001-10-25,0.5047,0.8965,1.4306,1.5775,8.2769,122.72,1296,3.8,1.8253,1.649,44.9
2001-10-26,0.5017,0.8921,1.4348,1.575,8.277,122.99,1297,3.8,1.8275,1.6535,44.89
2001-10-29,0.5056,0.9037,1.4525,1.575,8.277,122.08,1294,3.8,1.8293,1.632,44.8
2001-10-30,0.5058,0.906,1.4546,1.5785,8.2768,122.07,1298,3.8,1.8231,1.6245,44.67
2001-10-31,0.503,0.8993,1.4534,1.5905,8.2768,122.54,1296,3.8,1.8235,1.6347,44.73
2001-11-01,0.5086,0.9044,1.462,1.5913,8.2769,121.87,1296,3.8,1.8289,1.6295,44.76
2001-11-02,0.5077,0.9037,1.4615,1.5925,8.2769,121.68,1296,3.8,1.8251,1.6315,44.74
2001-11-05,0.5076,0.8963,1.457,1.5958,8.2768,121.72,1296,3.8,1.822,1.6423,44.69
2001-11-06,0.5131,0.8975,1.4591,1.5938,8.2767,121.15,1295,3.8,1.8181,1.64,44.67
2001-11-07,0.5152,0.8999,1.465,1.5935,8.2766,121.05,1292,3.8,1.814,1.6328,44.65
2001-11-08,0.5147,0.891,1.454,1.598,8.2766,119.98,1285,3.8,1.8175,1.6455,44.49
2001-11-09,0.5145,0.8935,1.4574,1.6023,8.2766,120.25,1283,3.8,1.8231,1.64,44.49
2001-11-13,0.5199,0.8811,1.4425,1.5982,8.2765,121.45,1288,3.8,1.8266,1.6668,44.44
2001-11-14,0.5186,0.8829,1.4429,1.5923,8.2767,121.67,1284,3.8,1.8257,1.6641,44.5
2001-11-15,0.518,0.8813,1.431,1.587,8.277,122.4,1283,3.8,1.8335,1.6644,44.5
2001-11-16,0.5203,0.8849,1.4278,1.587,8.2771,122.67,1283,3.8,1.836,1.6552,44.48
2001-11-19,0.5205,0.8781,1.4107,1.5849,8.277,123.27,1284,3.8,1.8405,1.6635,44.46
2001-11-20,0.5188,0.8832,1.418,1.5933,8.2769,122.62,1283,3.8,1.8358,1.6491,44.41
2001-11-21,0.5162,0.8781,1.4154,1.6018,8.2769,123.19,1280,3.8,1.8375,1.6575,44.36
2001-11-23,0.517,0.877,1.4095,1.5981,8.2769,124.44,1270,3.8,1.8385,1.668,44.19
2001-11-26,0.519,0.8811,1.4125,1.6005,8.277,124.2,1265,3.8,1.8345,1.6635,44.18
2001-11-27,0.5217,0.8812,1.4137,1.5948,8.277,124.17,1265,3.8,1.8349,1.66,44.06
2001-11-28,0.5213,0.8863,1.4235,1.5853,8.2772,123.29,1272,3.8,1.8327,1.6485,44.11
2001-11-29,0.5176,0.8879,1.4232,1.5828,8.2774,123.82,1269,3.8,1.8347,1.6546,44.1
2001-11-30,0.5203,0.8958,1.4255,1.5717,8.2772,123.22,1273,3.8,1.831,1.6405,43.93
2001-12-03,0.5183,0.8897,1.4217,1.5762,8.277,123.9,1278,3.8,1.838,1.655,43.99
2001-12-04,0.5155,0.8898,1.4216,1.5729,8.2771,124.28,1274.1,3.8,1.836,1.6545,44.1
2001-12-05,0.517,0.8856,1.4164,1.5716,8.2772,124.4,1270.9,3.8,1.8355,1.6639,43.97
2001-12-06,0.5182,0.8916,1.425,1.5767,8.2773,124.83,1274.4,3.8,1.8291,1.6553,43.91
2001-12-07,0.5156,0.8905,1.4315,1.5725,8.2772,125.66,1274,3.8,1.8339,1.659,43.83
2001-12-10,0.515,0.8884,1.4342,1.5787,8.277,126.27,1282.6,3.8,1.833,1.6673,43.89
2001-12-11,0.5148,0.8904,1.4365,1.5781,8.2768,126.23,1278.3,3.8,1.8328,1.6585,43.76
2001-12-12,0.5201,0.8945,1.444,1.5654,8.2768,126.52,1274.4,3.8,1.831,1.6495,43.72
2001-12-13,0.5179,0.8976,1.4454,1.5675,8.2767,126.32,1274.6,3.8,1.8315,1.6423,43.68
2001-12-14,0.5186,0.9044,1.4547,1.5635,8.2768,127.24,1285.9,3.8,1.8372,1.6307,43.84
2001-12-17,0.5176,0.904,1.4588,1.5646,8.2769,127.54,1293.5,3.8,1.8385,1.633,43.87
2001-12-18,0.5157,0.9019,1.4565,1.5729,8.2768,127.97,1291.9,3.8,1.838,1.634,43.89
2001-12-19,0.5132,0.8997,1.4508,1.5743,8.2767,128.2,1292.2,3.8,1.8334,1.6389,43.78
