date,AXON,BRENT,CEG,EVO,FIVE,HWM,MBLY,NFE,NVDA,NYCB,PLTR,QXO,SEDG,SGML,TBIL,TDOC,TPL,TRGP,UAL,VST,WOLF,SP500
2024-10-09,432.1400146,78.05000305,261.8692017,3.190000057,91.43000031,103.6254044,12.06999969,9.029999733,132.6408539,10.99031639,43.13000107,14.76000023,19,13.86999989,0.0454,9.220000267,979.1699,162.6645355,59.43000031,124.1800003,9.979999542,5792.040039
2024-10-10,428.76,80.93000031,261.8992,3.119999886,91.52999878,102.0265579,12.28999996,9.300000191,134.800705,10.94036007,43.52000046,14.97000027,18.18000031,13.57999992,0.0454,9.489999771,1001.197876,161.7884979,60.26,124.1100006,9.5,5780.049805
2024-10-11,434.980011,77.18000031,265.8030396,3.140000105,93.4,103.7453232,12.89000034,9.359999657,134.7907104,11.76962948,43.51,15.59000015,19.45999908,13.52000046,0.0453,9.199999809,1057.361694,165.0139,61.79999924,125.2900009,11.47999954,5815.029785
2024-10-15,434.1199951,76.58000183,265.7332,2.900000095,93.6,103.8352585,12.17000008,9.16,131.5909424,11.82957745,42.43000031,15.34000015,18.19000053,13.02999973,0.0452,9.510000229,1035.633423,161.1414185,64.05000305,128.2899933,13.80000019,5815.259766
2024-10-16,433.8299866,79.4,279.3617554,3.00999999,95.75,105.2342453,12.13000011,9.489999771,135.7106476,12.37909317,41.93000031,15.40999985,18.56999969,13.77000046,0.0451,9.779999733,1046.9121,161.8980103,72.02,135.6900024,15.89999962,5842.470215
2024-10-17,434.480011,79.04000092,270.775238,3.079999924,95.05000305,106.1335983,12.88000011,9.130000114,136.9205627,12.36910152,42,15.42000008,17.93000031,13.56999969,0.0454,9.510000229,1064.9541,161.1911926,73.33000183,127.2699966,16.20999908,5841.470215
2024-10-18,438.0499878,77.45999908,269.7368774,3.220000029,94.91000366,105.4640884,12.78999996,9.16,137.9904938,12.16927814,42.97000122,15.39999962,17.30999947,14.02999973,0.0453,9.84,1057.471558,162.0174713,74.15,131.1600037,16.01000023,5864.669922
2024-10-21,443.980011,74.25,273.2912903,3.170000076,91.65,106.2435226,13.19,8.920000076,143.7001038,11.67970848,42.70000076,15.43000031,17.01000023,13.40999985,0.0451,9.300000191,1073.495483,160.9821472,74,130.3800049,15.39000034,5853.97998
2024-10-22,449.6099854,74.22000122,265.583374,3.269999981,89.97000122,102.5761642,13,8.579999924,143.5801086,11.76962948,42.93999863,15.25,17.57999992,14.59000015,0.0451,9.010000229,1090.638306,164.3767853,74.48999786,125.0400009,15.40999985,5851.200195
2024-10-23,442.6900024,74.44999695,265.6333,3.549999952,88.44000244,102.7560349,12.56999969,8.319999695,139.5503845,11.79960442,42.59000015,15.05000019,14.94499969,14.21000004,0.0452,8.680000305,1083.1758,165.0935516,73.44999695,126.1100006,14.81999969,5797.419922
2024-10-24,443.1199951,73.05999756,264.0857239,3.630000114,89.08999634,100.5476227,12.51000023,8.869999886,140.4003296,11.48987675,43.56000137,14.88000011,15.25500011,14.60999966,0.045,8.600000381,1088.880127,167.8113,74.51000214,125.5800018,15,5809.859863
2024-10-25,444.519989,74.29000092,263.9958801,3.519999981,87.37000275,101.31707,12.67000008,8.640000343,141.5302429,10.5407,44.86000061,15.09000015,16.11000061,14.19,0.0452,8.569999695,1096.9121,165.213028,74.63999939,124.0299988,14.85999966,5808.120117
2024-10-28,444.769989,76.04000092,266.5618591,3.859999895,91.1,102.3063507,13.02000046,8.539999962,140.5103149,10.60065937,44.97000122,15.5,17.45999908,14.85999966,0.0449,9.180000305,1089.219849,163.9785919,76.08999634,127.7799988,15.34000015,5823.52002
2024-10-29,444,74.95999908,264.585,3.920000076,90.54000092,100.0179977,13.27000046,8.539999962,141.2402649,10.27095032,44.93000031,15.34000015,16.77000046,14.60000038,0.0449,8.920000076,1107.79126,163.6699982,76.93000031,126.6600037,15.44999981,5832.919922
2024-10-30,439,74.37999725,261.3699951,3.960000038,93.08000183,101.0672455,12.42000008,8.649999619,139.3303986,10.39084435,43.68999863,15.06999969,16.88999939,14.14999962,0.0447,8.859999657,1152.47644,165.8800049,80.41999817,124.1100006,15.05000019,5813.669922
2024-10-31,423.5,76.05000305,262.5481262,3.869999886,94.79000092,99.64826965,13.60999966,8.41,132.7508545,10.11109161,41.56000137,15.22000027,17.05999947,13.57999992,0.0444,9,1164.834106,166.9600067,78.26000214,124.9599991,13.31,5705.450195
2024-11-01,425.8399963,71.41999817,257.6957703,3.880000114,95.93000031,99.95804596,15.56999969,8,135.3906708,10.38085365,41.91999817,15.25,17.69000053,13.77000046,0.0441,9.210000038,1171.44751,165.2700043,80.45999908,119.5100021,13.35000038,5728.799805
2024-11-04,431.5700073,71.12000275,225.5960999,4.400000095,95,99.76818085,14.56999969,8.300000191,136.0406342,10.40083599,41.40999985,15.21000004,18.29999924,13.81999969,0.0444,8.869999886,1206.372437,169.1999969,77.25,115.7399979,12.93000031,5712.689941
2024-11-05,441.0899963,72.55000305,233.3838959,4.579999924,93.69000244,102.0865173,15.22999954,8.91,139.9003601,10.52073002,51.13000107,15.39000034,18.87,13.32999992,0.0443,9.149999619,1241.906982,177.3999939,80.02999878,121.9000015,12.86999989,5782.759766
2024-11-06,459.519989,73.16000366,234.6219635,3.869999886,84.41999817,114.7773819,15.44,9.59,145.5999603,11.64973545,55.52999878,15.25,14.67500019,13.22999954,0.0444,9.44,1328.2905,186.0399933,87.58000183,126.0899963,13.71000004,5929.040039
2024-11-07,468.75,73.1,241.2116089,4.25,91.52,111.1399994,16.51000023,9.460000038,148.869751,11.03028107,55.88000107,15.64999962,14.88000011,12.97999954,0.0443,9.510000229,1333.974854,187.7899933,85.43000031,135.7299957,8.329999924,5973.100098
2024-11-08,603.1799927,75.08000183,238.9950867,4.130000114,86.27999878,113.6500015,16.45000076,9.039999962,147.6198273,11.03028107,58.38999939,16.04999924,13.52999973,12.68000031,0.0443,9.229999542,1372.686157,192.2799988,87.51000214,141.8999939,10.02999973,5995.540039
2024-11-12,595.1799927,75.52999878,228.3418,4.440000057,83.26000214,113.5800018,16.93000031,9.390000343,148.2797699,11.27007008,59.84999847,16.21999931,12.23999977,13.59000015,0.0443,9.699999809,1405.353394,194.3099976,89.12999725,142.1600037,8.359999657,5983.990234
2024-11-13,601.289978,74.91999817,225.6060944,4.550000191,84.51000214,115.7699966,17.30999947,8.960000038,146.2599182,10.97033405,60.70000076,15.26000023,12.10000038,14.44,0.044,9.569999695,1365.0537,193,89.77999878,142.1199951,8.069999695,5985.379883
2024-11-14,604.5599976,75.62999725,225.0270081,5.099999905,88.05000305,113.2200012,15.48999977,9.180000305,146.7498779,10.80048466,59.18000031,15.22999954,12.82999992,13.14999962,0.0441,8.960000038,1359.8389,191.5700073,91.16000366,138.4600067,7.599999905,5949.169922
2024-11-15,599.3499756,73.87000275,224.2799988,5.440000057,87.02,112.0100021,14.98999977,8.56,141.9702,10.65061569,65.77,15.39999962,10.64000034,12.94,0.0441,9.210000038,1358.5801,196.0399933,91.16999817,142.1499939,6.699999809,5870.620117
2024-11-18,600,71.83000183,230.2799988,5.550000191,86.65,113.1699982,16.81999969,8.899999619,140.1403351,10.88041401,61.26,15.5,10.85000038,13.51000023,0.0442,9.050000191,1397.351318,199,90.37999725,146.6300049,7.019999981,5893.620117
2024-11-19,610.2000122,71.88999939,234.5800018,5.150000095,84.56999969,116,16.76000023,9.09,146.9998627,10.88041401,62.97999954,15.89999962,10.46500015,13.88000011,0.0441,8.930000305,1418.71,203.5700073,94.26000214,154.8600006,6.440000057,5916.97998
2024-11-20,609.8200073,72.27999878,235.4199982,5.300000191,83.1,118.0999985,16.92000008,9.180000305,145.8799438,10.75052834,62.11999893,15.98999977,10.86999989,14.46000004,0.0442,9,1449.24939,202.8399963,94.62999725,154.6300049,6.440000057,5917.109863
2024-11-21,631.27,72.55999756,251.8399963,5.349999905,83.48999786,116.9800034,17.29000092,9.510000229,146.6598969,10.77050972,61.36000061,16.63999939,10.72999954,14.64999962,0.0443,10.39999962,1514.0146,207.6900024,94.4,166.6100006,6.440000057,5948.709961
2024-11-22,636.9500122,71.04000092,249.8899994,4.489999771,86.91999817,118.4400024,17.96999931,9.75,141.9402161,11.68970013,64.35,17.04000092,11.88000011,13.94999981,0.0443,10.61999989,1728.270142,207.3099976,95.23999786,161.9199982,8.44,5969.339844
2024-11-25,619,73.30000305,248.9299927,4.889999866,91.61000061,115.8399963,18.5,9.710000038,136.0106354,12.26918983,64.65,17.45999908,13.77000046,14.25,0.0442,12.02000046,1612.386108,201.0599976,96.83000183,154.1399994,9.94,5987.370117
2024-11-26,632.1599731,73.30999756,266.730011,4.760000229,88.9,117.1800003,17.92000008,10.03999996,136.9105682,11.79960442,65.73999786,17.98999977,13.69,13.69999981,0.044,11.36999989,1570.198364,203.4100037,96.51000214,162.6600037,8.869999886,6021.629883
2024-11-27,634.960022,72.80999756,253.3899994,4.829999924,93.01000214,116.6999969,18.03000069,10.47999954,135.3306732,11.91949844,66.05000305,16.78000069,14.85999966,13.89000034,0.044,11.43000031,1635.053345,201.3899994,96.35,154.5200043,8.920000076,5998.740234
2024-11-29,646.960022,74.23,256.5599976,4.690000057,92.69999695,118.3799973,18.04999924,10.67000008,138.2405,11.95946312,67.08000183,16.63999939,15.80000019,13.76000023,0.0439,11.97999954,1598.48999,204.3000031,96.83000183,159.8399963,9.579999924,6032.379883
2024-12-02,636.3900146,75.16999817,249.5800018,4.72,99.19999695,117.6900024,17.38999939,10.31999969,138.6204529,11.93947983,66.38999939,17.31999969,15.89000034,13.44999981,0.0438,11.5,1500.349976,194.5399933,97.44000244,154.1100006,11.10000038,6047.149902
2024-12-03,669.8699951,73.01000214,247.5099945,4.539999962,103.1999969,119.1100006,17.54000092,10.55000019,140.2503357,11.80959415,70.95999908,17.14999962,14.65999985,13.17000008,0.0436,10.94999981,1569.930054,197.1300049,95.79000092,154.1600037,10.5,6049.879883
2024-12-04,687.3900146,72.80999756,254.1999969,4.579999924,104.9700012,120.0899963,17.07999992,11.35000038,145.1300049,11.74964809,69.85,17.44000053,14.06,12.65999985,0.0435,11.02000046,1387.920044,195.4499969,99.25,161.3099976,10.02999973,6086.490234
2024-12-05,689.78,72.83000183,256.0899963,4.710000038,115.9700012,120.0699997,17.10000038,11.96000004,145.0599976,11.34999943,71.87000275,17.10000038,12.59000015,12.09000015,0.0434,10.78999996,1346.640015,198.3300018,102.4400024,160.8800049,9.300000191,6075.109863
2024-12-06,687.6900024,73.08999634,253.6300049,4.610000134,112.7300034,118.3099976,17,12.40999985,142.4400024,11.43000031,76.33999634,17.38999939,12.77999973,11.84000015,0.0431,11,1338.4399,194.3399963,100.2799988,159.9799957,9.449999809,6090.27002
2024-12-09,642.5900269,72.94000244,239.8500061,4.699999809,111.9300003,113.75,17.51000023,13.01000023,138.8099976,11.14999962,72.45999908,16.15999985,14.27999973,12.31,0.043,10.69,1327.04,186.9299927,96.02,148.3099976,10.06999969,6052.850098
