Date,BTC,EEM,Gold,TLX,SPY
2025-11-12,101663.1875,54.79583740234375,4204.39990234375,89.45120239257812,6850.919921875
2025-11-13,99697.4921875,54.15501022338867,4186.89990234375,88.71668243408203,6737.490234375
2025-11-14,94397.7890625,54.18458557128906,4087.60009765625,88.21047973632812,6734.10986328125
2025-11-15,95549.1484375,54.18458557128906,4087.60009765625,88.21047973632812,6734.10986328125
2025-11-16,94177.078125,54.18458557128906,4087.60009765625,88.21047973632812,6734.10986328125
2025-11-17,92093.875,53.543758392333984,4068.300048828125,88.42884063720703,6672.41015625
2025-11-18,92948.875,53.277565002441406,4061.300048828125,88.39906311035156,6617.31982421875
2025-11-19,91465.9921875,53.09024429321289,4077.699951171875,88.22040557861328,6642.16015625
2025-11-20,86631.8984375,52.360687255859375,4056.5,88.56780242919922,6538.759765625
2025-11-21,85090.6875,52.350826263427734,4076.699951171875,88.83580017089844,6602.990234375
2025-11-22,84648.359375,52.350826263427734,4076.699951171875,88.83580017089844,6602.990234375
2025-11-23,86805.0078125,52.350826263427734,4076.699951171875,88.83580017089844,6602.990234375
2025-11-24,88270.5625,52.90292739868164,4091.89990234375,89.34201049804688,6705.1201171875
2025-11-25,87341.890625,53.09024429321289,4139.2001953125,89.57030487060547,6765.8798828125
2025-11-26,90518.3671875,53.47474670410156,4165.2001953125,89.96733856201172,6812.60986328125
2025-11-27,91285.375,53.47474670410156,4165.2001953125,89.96733856201172,6812.60986328125
2025-11-28,90919.265625,53.55361557006836,4218.2998046875,89.54052734375,6849.08984375
2025-11-29,90851.7578125,53.55361557006836,4218.2998046875,89.54052734375,6849.08984375
2025-11-30,90394.3125,53.55361557006836,4218.2998046875,89.54052734375,6849.08984375
2025-12-01,86321.5703125,53.51417922973633,4239.2998046875,88.42586517333984,6812.6298828125
2025-12-02,91350.203125,53.533897399902344,4186.60009765625,88.46570587158203,6829.3701171875
2025-12-03,93527.8046875,53.573333740234375,4199.2998046875,88.71473693847656,6849.72021484375
2025-12-04,92141.625,53.5634765625,4211.7998046875,88.23660278320312,6857.1201171875
2025-12-05,89387.7578125,53.967689514160156,4212.89990234375,87.82819366455078,6870.39990234375
2025-12-06,89272.375,53.967689514160156,4212.89990234375,87.82819366455078,6870.39990234375
2025-12-07,90405.640625,53.967689514160156,4212.89990234375,87.82819366455078,6870.39990234375
2025-12-08,90640.203125,53.84938049316406,4187.2001953125,87.53931427001953,6846.509765625
2025-12-09,92691.7109375,53.760650634765625,4206.7001953125,87.62896728515625,6840.509765625
2025-12-10,92020.9453125,54.36204528808594,4196.39990234375,87.96764373779297,6886.68017578125
2025-12-11,92511.3359375,54.105712890625,4285.5,87.84811401367188,6901.0
2025-12-12,90270.4140625,53.47474670410156,4300.10009765625,87.00140380859375,6827.41015625
2025-12-13,90298.7109375,53.47474670410156,4300.10009765625,87.00140380859375,6827.41015625
2025-12-14,88175.1796875,53.47474670410156,4300.10009765625,87.00140380859375,6827.41015625
2025-12-15,86419.78125,53.31700134277344,4306.7001953125,87.0611801147461,6816.509765625
2025-12-16,87843.984375,52.97999954223633,4304.5,87.53931427001953,6800.259765625
2025-12-17,86143.7578125,52.599998474121094,4347.5,87.45963287353516,6721.43017578125
2025-12-18,85462.5078125,53.20000076293945,4339.5,87.87799835205078,6774.759765625
2025-12-19,88103.3828125,53.720001220703125,4361.39990234375,87.55000305175781,6834.5
2025-12-20,88344.0,53.720001220703125,4361.39990234375,87.55000305175781,6834.5
2025-12-21,88621.75,53.720001220703125,4361.39990234375,87.55000305175781,6834.5
2025-12-22,88490.015625,54.0099983215332,4444.60009765625,87.36000061035156,6878.490234375
2025-12-23,87414.0,54.310001373291016,4482.7998046875,87.5,6909.7900390625
2025-12-24,86915.0625,54.310001373291016,4509.2998046875,87.5,6909.7900390625
