Date,CHD,COST,CTRE,ENTR,HI,LDOS,TDS,TMUS,UEC,WM
2021-05-14,87.30113220214844,380.53497314453125,20.934539794921875,14.230128288269043,45.287601470947266,101.1370620727539,24.284944534301758,141.52000427246094,2.940000057220459,138.6540069580078
2021-05-17,87.04479217529297,380.0796203613281,20.92530632019043,14.192769050598145,44.899532318115234,101.1370620727539,23.96391487121582,140.1999969482422,3.240000009536743,138.2339630126953
2021-05-18,86.60113525390625,378.94122314453125,20.79608154296875,14.203354835510254,44.181602478027344,100.77510833740234,23.63344383239746,135.0,3.240000009536743,137.21803283691406
2021-05-19,86.4631118774414,375.8230895996094,21.15606689453125,14.15416431427002,43.68681716918945,99.87506103515625,23.945032119750977,134.35000610351562,3.0899999141693115,135.92860412597656
2021-05-20,86.14762115478516,379.7034606933594,21.340675354003906,14.506587028503418,43.76443099975586,100.51094818115234,24.08666229248047,136.16000366210938,3.109999895095825,137.178955078125
2021-05-21,85.9603042602539,376.87237548828125,21.183759689331055,14.499737739562988,44.50176239013672,100.51094818115234,24.077220916748047,136.0500030517578,3.059999942779541,137.70648193359375
2021-05-24,85.97016906738281,379.57476806640625,21.377595901489258,14.770591735839844,44.831626892089844,100.71639251708984,24.15275764465332,137.72999572753906,3.009999990463257,137.8432159423828
2021-05-25,85.68425750732422,381.4853210449219,21.27606201171875,14.784289360046387,43.735328674316406,100.13919830322266,23.548463821411133,136.75999450683594,2.8399999141693115,137.43295288085938
2021-05-26,85.43778228759766,381.72283935546875,21.29452133178711,14.87893295288086,44.6375846862793,100.36420440673828,23.8978214263916,139.64999389648438,3.049999952316284,136.53424072265625
2021-05-27,84.10681915283203,383.5838623046875,21.27606201171875,14.916292190551758,44.58907699584961,100.6772689819336,24.143314361572266,141.30999755859375,3.2899999618530273,137.2961883544922
2021-05-28,84.5208969116211,374.4471130371094,21.48836326599121,15.00906753540039,44.23981857299805,100.5207290649414,24.284944534301758,141.4499969482422,3.130000114440918,137.42315673828125
2021-06-01,83.67302703857422,374.4075622558594,22.0791072845459,15.00595474243164,45.35551071166992,100.96096801757812,24.634302139282227,141.6999969482422,3.309999942779541,136.82730102539062
2021-06-02,83.8997802734375,376.7436828613281,21.94988250732422,15.012181282043457,43.939064025878906,101.45011901855469,24.25661849975586,140.97999572753906,3.359999895095825,137.85299682617188
2021-06-03,84.99412536621094,379.99053955078125,21.303754806518555,14.758760452270508,44.055484771728516,101.29359436035156,24.41713523864746,142.32000732421875,3.1700000762939453,137.88731384277344
2021-06-04,85.2504653930664,383.6036682128906,21.423749923706055,14.887650489807129,44.365936279296875,102.00775146484375,24.728721618652344,144.50999450683594,3.309999942779541,138.05404663085938
2021-06-07,84.80680084228516,376.55560302734375,21.645280838012695,15.021520614624023,44.142799377441406,102.1642837524414,24.662630081176758,143.50999450683594,3.4100000858306885,136.8966522216797
2021-06-08,83.92935180664062,375.8627014160156,21.608356475830078,15.11180591583252,44.472660064697266,102.63387298583984,24.889236450195312,145.38999938964844,3.2899999618530273,136.6710662841797
2021-06-09,83.3476791381836,376.12005615234375,21.885269165039062,15.043313980102539,44.25922393798828,102.65343475341797,24.757047653198242,147.27000427246094,3.1600000858306885,136.90647888183594
2021-06-10,83.5350112915039,379.13922119140625,22.0791072845459,15.26746940612793,43.725624084472656,104.36547088623047,24.719280242919922,146.50999450683594,3.130000114440918,137.249755859375
2021-06-11,83.49556732177734,377.9711608886719,21.922191619873047,15.348414421081543,44.11369323730469,104.57091522216797,24.832582473754883,145.35000610351562,3.200000047683716,137.2301483154297
