date,AAPL,AMZN,BA,GOOG,IBM,MGM,T,TSLA,SP500
05/04/2016,106.6638864,586.14,120.6184976,737.8,140.539741,21.03879994,35.99288369,255.47,2045.170044
06/04/2016,107.7809383,602.08,121.4730724,745.69,140.5584796,21.12782166,35.92859429,265.42,2066.659912
07/04/2016,105.4302725,591.43,120.5900117,740.28,138.9001107,21.43445203,35.88210283,257.2,2041.910034
08/04/2016,105.5468345,594.6,121.4255961,739.15,139.9307354,22.14662579,35.79841822,250.07,2047.599976
11/04/2016,105.8965203,595.93,121.4540819,736.1,139.8370423,21.82021282,35.69613703,249.92,2041.98999
12/04/2016,107.2758365,603.17,122.935345,743.09,140.1930763,22.40379965,35.95648916,247.82,2061.719971
13/04/2016,108.8299957,614.82,124.5210562,751.72,141.6921669,22.84890825,35.56596096,254.53,2082.419922
14/04/2016,108.8882767,620.75,124.2456932,753.2,141.6265816,22.56206049,35.7240319,251.86,2082.780029
15/04/2016,106.7027404,625.89,124.5115609,759,142.1512633,22.54227788,35.77982164,254.51,2080.72998
18/04/2016,104.4006421,635.35,125.3091642,766.61,142.9101779,22.6214083,35.93789258,253.88,2094.340088
19/04/2016,103.8469729,627.9,125.9833288,753.93,134.9181513,22.77966914,36.18894642,247.37,2100.800049
20/04/2016,104.0606698,632.99,123.9798254,752.67,136.895077,22.54227788,36.00298061,249.97,2102.399902
21/04/2016,102.9339044,631,124.1412451,759.14,139.8838889,22.04771277,35.20332763,248.29,2091.47998
22/04/2016,102.652213,620.5,124.4355987,718.77,139.1343436,21.92901714,35.39859173,253.75,2091.580078
25/04/2016,102.0694033,626.2,124.1507404,723.15,139.4247924,21.52347375,35.5287678,251.82,2087.790039
26/04/2016,101.3603182,616.88,126.5150643,708.14,139.6777639,21.60260417,35.41718831,253.74,2091.699951
27/04/2016,95.01740611,606.57,130.1612505,705.84,140.9800988,21.69162589,36.00298061,251.47,2095.149902
28/04/2016,92.11307117,602,127.9963274,691.02,137.7945314,21.11793036,35.92859429,247.71,2075.810059
29/04/2016,91.05430023,659.59,127.9963274,693.01,136.7357987,21.06847384,36.09596351,240.76,2065.300049
02/05/2016,90.95716529,683.85,127.2462006,698.21,136.1080545,21.43445203,36.35631565,241.8,2081.429932
03/05/2016,92.45304348,671.32,125.8029185,692.36,135.0399525,21.20695208,36.17964813,232.32,2063.370117
04/05/2016,91.4914075,670.9,124.2836743,695.7,135.1523842,21.23662598,36.15175326,222.56,2051.120117
05/05/2016,91.1222947,659.09,125.4136122,701.43,137.2323724,21.63227807,36.02157719,211.53,2050.629883
06/05/2016,90.61410515,673.95,126.5340548,711.12,139.3123606,21.77075631,36.25403445,214.93,2057.139893
09/05/2016,90.68251528,679.75,125.4326028,712.9,139.3596524,21.61249547,36.13315668,208.92,2058.689941
10/05/2016,91.29820646,703.07,127.9203652,723.18,141.8472043,22.33456054,36.55157975,208.69,2084.389893
11/05/2016,90.40887476,713.23,127.3221628,715.29,140.8824503,21.77075631,36.43070197,208.96,2064.459961
12/05/2016,88.28816069,717.93,128.6815423,713.31,140.7784082,21.70151719,36.77473872,207.28,2064.110107
13/05/2016,88.46407246,709.92,126.4797304,710.83,139.7190706,21.39488682,36.4028071,207.61,2046.609985
16/05/2016,91.74775875,710.66,128.4134956,716.49,141.3648273,21.83999542,36.52368488,208.29,2066.659912
17/05/2016,91.36661659,695.27,126.9009466,706.23,139.983905,21.7410824,36.36561394,204.66,2047.209961
18/05/2016,92.41231431,697.45,125.3979707,706.63,139.3596524,21.46412594,35.75192677,211.17,2047.630005
19/05/2016,92.06049078,698.52,122.6122001,700.32,137.0801848,21.27619119,35.74262848,215.21,2040.040039
20/05/2016,93.05732412,702.8,121.9516565,709.74,139.2745271,21.52347375,35.75192677,220.28,2052.320068
23/05/2016,94.2398421,696.75,122.1335453,704.24,138.8205252,21.88945193,35.63104899,216.22,2048.040039
24/05/2016,95.67645486,704.2,122.0569606,720.09,140.2771145,22.42358226,35.79841822,217.91,2076.060059
25/05/2016,97.35738951,708.35,123.3589015,725.27,143.4740442,22.55216919,35.90999771,219.58,2090.540039
26/05/2016,98.1294467,714.91,123.7896907,724.12,144.1834221,22.26532142,36.1145601,225.12,2090.100098
27/05/2016,98.07080945,712.24,123.7035329,732.66,144.561757,22.68075612,36.25403445,223.04,2099.060059
31/05/2016,97.59193853,722.79,120.7645927,735.72,145.4130105,22.6016257,36.4028071,223.23,2096.949951
01/06/2016,96.22373591,719.44,121.0134932,734.15,144.2496307,23.16542993,36.0122789,219.56,2099.330078
02/06/2016,95.50054309,728.24,121.4347094,730.4,145.1860096,23.83803848,36.1145601,218.96,2105.26001
03/06/2016,95.69600061,725.54,121.9420834,722.34,144.6090489,23.79847327,36.45859684,218.99,2099.129883
06/06/2016,96.3898748,726.73,126.2691223,716.55,144.4577149,24.13477755,36.57947462,220.68,2109.409912
07/06/2016,96.78078983,723.74,126.2978416,716.65,145.0252172,24.38206011,36.99789769,232.34,2112.129883
08/06/2016,96.69283395,726.64,127.3221628,728.28,145.6589282,24.69858178,37.06298572,235.52,2119.120117
09/06/2016,97.38670814,727.65,127.4178937,728.58,145.1103426,24.81727741,37.2768464,229.36,2115.47998
10/06/2016,96.58533231,717.91,125.5415671,719.41,144.1172135,24.28314708,37.50000537,218.79,2096.070068
13/06/2016,95.12917381,715.24,124.3736495,718.36,143.086251,23.85782109,37.36982931,217.87,2079.060059
14/06/2016,95.24644832,719.3,124.928889,718.27,142.8781668,23.78858197,37.54649682,214.96,2075.320068
15/06/2016,94.93371629,714.26,124.6034038,718.92,142.5187487,24.25347318,37.46281221,217.7,2071.5
16/06/2016,95.3344042,717.51,123.8471293,710.36,142.8781668,23.89738629,37.64877802,217.93,2077.98999
17/06/2016,93.16482576,706.39,124.2779186,691.72,143.7577954,24.3424949,37.87193699,215.47,2071.219971
20/06/2016,92.94004961,714.01,127.0828354,693.71,145.2900517,24.01608192,37.91842844,219.7,2083.25
21/06/2016,93.73165256,715.82,125.9053447,695.94,145.70622,24.26336448,38.18807887,219.61,2088.899902
22/06/2016,93.37982903,710.6,126.1446721,697.46,144.637424,24.05564713,38.40193955,196.66,2085.449951
23/06/2016,93.9173372,722.08,127.848683,701.87,146.9358084,24.21390797,38.94124039,196.4,2113.320068
24/06/2016,91.27866071,698.96,121.1187973,675.22,138.6502745,22.66097351,38.60650194,193.15,2037.410034
27/06/2016,89.94954959,691.36,117.461875,668.26,135.7276376,21.3058651,39.08071475,198.55,2000.540039
28/06/2016,91.46434535,707.95,118.6010733,680.04,137.8084794,21.84988672,39.07141646,201.79,2036.089966
29/06/2016,92.2559483,715.6,121.5687327,684.11,140.4189901,22.49282137,39.55492756,210.19,2070.77002
30/06/2016,93.4286934,715.62,124.3257841,692.1,143.5591696,22.38401705,40.17791302,212.28,2098.860107
01/07/2016,93.7121068,725.68,124.1534684,699.21,144.0982968,22.53238658,40.41966857,216.5,2102.949951
05/07/2016,92.83254798,728.1,121.5495865,694.49,143.4645859,22.30488663,40.30808909,213.98,2088.550049
06/07/2016,93.36028327,737.61,121.5400134,697.77,144.1172135,22.70053872,40.52194977,214.44,2099.72998
07/07/2016,93.76097118,736.57,121.7410484,695.36,144.3347561,22.73021263,39.76980221,215.94,2097.899902
08/07/2016,94.484164,745.81,124.5363921,705.63,146.0940133,22.71043002,40.06125939,216.78,2129.899902
11/07/2016,94.77735028,753.78,126.4031457,715.09,146.9168916,22.74010393,39.96724094,224.78,2137.159912
12/07/2016,95.20735681,748.21,125.225655,720.64,148.5342732,23.01706039,39.8732225,224.65,2152.139893
13/07/2016,94.66984864,742.63,124.5555383,716.98,149.4611937,22.87858216,40.0424557,222.53,2152.429932
14/07/2016,96.54624081,741.2,125.934064,720.95,151.5987858,23.036843,40.2116889,221.53,2163.75
15/07/2016,96.53646793,735.44,126.738204,719.85,151.1258672,23.08629951,40.32451103,220.4,2161.73999
18/07/2016,97.5626199,736.07,127.7338059,733.78,151.2015341,23.13575602,40.28690366,226.25,2166.889893
19/07/2016,97.6017114,739.95,128.9112965,736.96,150.9366997,22.89836477,40.2116889,225.26,2163.780029
20/07/2016,97.68966729,745.72,128.9687351,741.19,152.6202899,23.24456034,40.15527783,228.36,2173.02002
21/07/2016,97.17170487,744.43,127.8295368,738.63,151.7595781,22.91814737,39.97664279,220.5,2165.169922
22/07/2016,96.41919342,744.86,127.7720982,742.74,153.2918343,22.93792997,40.53135161,222.27,2175.030029
25/07/2016,95.12917381,739.61,127.2647242,739.77,153.8404199,23.0665169,40.37152026,230.01,2168.47998
26/07/2016,94.47439112,735.59,129.0931853,738.42,153.3391262,23.74901676,39.84501696,229.51,2169.179932
27/07/2016,100.6117572,736.67,130.1557989,741.77,153.0648334,23.56108202,40.20228705,228.49,2166.580078
28/07/2016,101.9701869,752.61,127.3317359,745.91,152.6297483,23.96662541,40.03305385,230.61,2170.060059
29/07/2016,101.8431395,758.81,127.953987,768.79,151.9203704,23.71934285,40.70058481,234.79,2173.600098
01/08/2016,103.6413487,767.74,127.5231978,772.88,152.7054153,23.69956025,40.59716452,230.01,2170.840088
02/08/2016,102.1070072,760.58,125.9819295,771.07,151.8825369,23.54129941,40.57836083,227.2,2157.030029
03/08/2016,103.3872539,754.64,126.240403,773.18,151.9676623,23.52151681,40.55955715,225.79,2163.790039
04/08/2016,104.0224909,760.77,125.6085788,771.61,152.799999,23.79847327,40.50314608,230.61,2164.25
05/08/2016,105.6043952,765.98,126.1063797,782.22,154.6443815,24.18423406,40.57836083,230.03,2182.870117
08/08/2016,106.478864,766.56,126.5467421,781.76,154.5876313,24.3721688,40.36211841,226.16,2180.889893
09/08/2016,106.9111857,768.31,126.9583852,784.26,154.3300488,24.62934266,40.50314608,229.08,2181.73999
10/08/2016,106.1153208,768.56,127.6763673,784.68,154.6257917,24.3622775,40.61596821,225.65,2175.48999
11/08/2016,106.0465423,771.24,128.3713097,784.85,156.0091048,24.61945136,40.79460326,224.91,2185.790039
12/08/2016,106.2921797,772.56,128.4678295,783.22,154.5017705,24.23369057,40.69118297,225.61,2184.050049
15/08/2016,107.5694937,768.49,129.9735381,782.44,154.4349898,24.56999485,40.44673501,225.59,2190.149902
16/08/2016,107.4712388,764.04,130.3017054,777.14,153.3092591,24.22379927,39.4501395,223.61,2178.149902
17/08/2016,107.3140309,764.63,130.03145,779.91,153.0612168,24.16445146,39.35612105,223.24,2182.219971
18/08/2016,107.176474,764.46,130.3017054,777.5,153.9389051,24.09521234,38.9236362,223.51,2187.02002
19/08/2016,107.4515878,757.31,129.7611946,775.42,152.6796131,23.89738629,38.55696427,225,2183.870117
22/08/2016,106.6164209,759.48,130.2920534,772.15,152.6414528,23.96662541,38.46294582,222.93,2182.639893
23/08/2016,106.9504877,762.45,129.4716352,772.08,152.8894951,24.04575583,38.40653476,224.84,2186.899902
24/08/2016,106.1447973,757.25,128.6512171,769.64,151.7351441,23.29401686,38.42533845,222.62,2175.439941
25/08/2016,105.6928246,759.22,128.3520058,769.41,151.3344603,23.40282118,38.61337534,220.96,2172.469971
26/08/2016,105.0738186,769,127.6281074,769.54,151.0387175,23.5017342,38.2467034,219.99,2169.040039
29/08/2016,104.9559127,771.29,128.2747899,772.15,152.3743302,23.5017342,38.54756242,215.2,2180.379883
30/08/2016,104.1502223,767.58,126.2575265,769.09,152.0690473,23.55119072,38.44414213,211.34,2176.120117
31/08/2016,104.2484772,769.16,124.9448575,767.05,151.5729626,23.63032113,38.43474029,212.01,2170.949951
01/09/2016,104.8674832,770.62,125.3791965,768.78,152.2026086,24.38206011,38.50995505,200.77,2170.860107
02/09/2016,105.8500325,772.44,126.5953457,771.46,152.2121487,24.31282099,38.5005532,197.78,2179.97998
06/09/2016,105.820556,788.87,128.3616577,780.08,152.9753559,24.45129922,38.76380485,202.83,2186.47998
07/09/2016,106.4690385,784.48,128.0238385,780.35,154.2060277,24.89640782,38.80141223,201.71,2186.159912
08/09/2016,103.6785986,784.06,128.2747899,775.32,151.6874437,25.02499475,38.72619747,197.36,2181.300049
09/09/2016,101.3303059,760.14,124.0568755,759.66,148.5296736,24.49086443,37.33472448,194.47,2127.810059
12/09/2016,103.5999947,771.49,125.59154,769.02,151.0100972,24.8073861,38.27490893,198.3,2159.040039
13/09/2016,106.0661933,761.01,124.278871,759.69,148.6441547,24.58977745,37.57917244,196.05,2127.02002
14/09/2016,109.8195315,761.09,123.2268054,762.49,146.9650987,24.94586434,37.50395769,196.41,2125.77002
15/09/2016,113.5532187,769.69,123.3233251,771.76,148.5010534,25.26238601,38.03046098,200.42,2147.26001
16/09/2016,112.9145617,778.52,122.2905635,768.88,146.7647568,25.16347299,37.79541486,205.4,2139.159912
19/09/2016,111.5979457,775.1,123.0434178,765.7,147.7473862,24.66890787,37.66378904,206.34,2139.120117
20/09/2016,111.5881202,780.22,123.3426291,771.41,147.3467024,24.69858178,37.5697706,204.64,2139.76001
21/09/2016,111.5684692,789.74,126.016227,776.22,148.3770322,24.8073861,38.14328311,205.22,2163.120117
22/09/2016,112.6197969,804.7,127.2806362,787.21,148.9303574,25.50966857,38.65098271,206.43,2177.179932
23/09/2016,110.7431278,805.75,127.1937684,786.9,147.8523272,25.37119033,38.81081407,207.45,2164.689941
26/09/2016,110.9101612,799.16,126.025879,774.21,146.8983181,25.08434257,38.67918825,208.99,2146.100098
27/09/2016,111.1164966,816.11,126.7497774,783.01,149.5600034,25.29205992,38.98004727,205.81,2159.929932
28/09/2016,111.9614889,828.72,127.6281074,781.56,151.0100972,26.06358149,38.40653476,206.27,2171.370117
29/09/2016,110.2223767,829.05,126.46987,775.01,150.8383756,25.56901638,38.29371262,200.7,2151.129883
30/09/2016,111.0771946,837.31,127.1551605,777.29,151.5443423,25.74705982,38.18089049,204.03,2168.27002
03/10/2016,110.5564435,836.74,127.7728871,772.56,150.3613711,25.90532066,38.33132,213.7,2161.199951
04/10/2016,111.0280671,834.03,127.6474114,776.43,149.2642606,25.94488587,37.51335953,211.41,2150.48999
05/10/2016,111.0771946,844.36,129.9735381,776.47,149.8557463,26.35042926,37.26891157,208.46,2159.72998
06/10/2016,111.902536,841.66,129.7418906,776.86,149.6649444,26.5086901,37.22132614,201,2160.77002
07/10/2016,112.0695694,839.43,129.1917279,775.08,148.5105935,26.13282061,36.99291606,196.61,2153.73999
10/10/2016,114.0248424,841.71,131.1124715,785.94,149.7985057,26.49879879,37.12615527,200.95,2163.659912
11/10/2016,114.2704797,831,129.0855561,783.07,147.6710655,26.26140754,37.21180905,200.1,2136.72998
12/10/2016,115.2923309,834.09,128.5257414,786.14,147.1940609,26.04379889,37.43070205,201.51,2139.179932
13/10/2016,114.9386132,829.28,128.7380849,778.19,146.6502757,25.77673373,37.46877039,200.24,2132.550049
14/10/2016,115.5772702,822.96,128.8539086,778.53,147.3467024,25.47010336,37.32601409,196.51,2132.97998
17/10/2016,115.4986663,812.95,129.3365075,779.96,147.6519853,25.69760331,37.37359953,193.96,2126.5
18/10/2016,115.4200624,817.65,130.3982251,795.26,143.7882485,25.57890768,37.45925331,199.1,2139.600098
19/10/2016,115.0761701,817.69,131.4406388,801.56,144.3034134,25.80640763,37.47828748,203.56,2144.290039
20/10/2016,115.0172172,810.32,131.1124715,796.97,144.5514558,25.83608154,36.78354015,199.1,2141.340088
21/10/2016,114.5652445,818.99,130.90978,799.37,142.7483786,25.81629894,35.67955809,200.09,2141.159912
24/10/2016,115.5969212,838.09,132.66644,813.11,143.6451471,25.99434238,35.07998163,202.76,2151.330078
25/10/2016,116.1864508,835.18,134.1818006,807.67,143.94089,25.79651633,34.92770824,202.34,2143.159912
26/10/2016,113.5728697,822.59,140.4748903,799.07,144.8281184,25.84597284,34.6707469,202.24,2139.429932
27/10/2016,112.48224,818.36,138.3224992,795.35,146.2972924,25.69760331,34.75640068,204.01,2133.040039
28/10/2016,111.7355026,776.32,138.0329399,795.37,145.5913257,25.78662503,34.74688359,199.97,2126.409912
31/10/2016,111.5586437,789.82,137.4731251,784.54,146.6216555,25.88553805,35.01336202,197.73,2126.149902
01/11/2016,109.5444177,785.41,137.4538212,783.61,145.7630473,26.113038,34.79446903,190.79,2111.719971
02/11/2016,109.6426727,765.56,135.8515928,768.7,144.9616797,25.6580381,34.61364438,188.02,2097.939941
03/11/2016,108.473439,767.03,135.1469984,762.13,145.3623635,25.48988596,34.86108863,187.42,2088.659912
04/11/2016,107.495667,755.05,134.6837034,762.02,145.419604,26.12292931,34.73736651,190.56,2085.179932
07/11/2016,109.0462752,784.93,138.0522438,782.52,148.5582939,26.88455958,35.03239619,193.21,2131.52002
08/11/2016,109.6882467,787.75,138.3031953,790.51,149.3692016,27.69564637,35.20370376,194.94,2139.560059
09/11/2016,109.51047,771.88,141.1139986,785.31,149.0226597,28.01216804,35.63197266,190.06,2163.26001
10/11/2016,106.458636,742.38,143.642749,762.56,154.2304149,27.56705944,34.80398611,185.35,2167.47998
11/11/2016,107.0907311,739.01,144.4500039,754.02,155.2411622,27.20108125,34.74688359,188.56,2164.449951
14/11/2016,104.4043271,719.07,145.8797205,736.08,152.2955558,27.07249433,34.3852343,181.45,2164.199951
15/11/2016,105.787035,743.24,144.0512395,758.49,152.7383594,27.52749423,34.99432785,183.77,2180.389893
16/11/2016,108.6314628,746.49,142.4270036,764.48,153.3351816,27.4087986,35.35597714,183.93,2176.939941
17/11/2016,108.5919569,756.4,141.3474217,771.23,153.826116,27.72532028,35.6034214,188.66,2187.120117
18/11/2016,108.7005982,760.16,142.3394699,760.54,154.3940597,28.12097237,35.7461777,185.02,2181.899902
21/11/2016,110.3499713,780,142.9911095,769.2,156.685087,28.65510269,35.91748526,184.52,2198.179932
22/11/2016,110.4191067,785.33,145.4226002,768.27,156.5888253,28.39792883,36.68836928,191.17,2202.939941
23/11/2016,109.856147,780.12,145.6365714,760.99,155.92462,28.16053758,36.85967684,193.14,2204.719971
25/11/2016,110.4092302,780.37,145.9283503,761.68,157.0412551,28.35836362,37.31649701,196.65,2213.350098
28/11/2016,110.1919475,766.77,145.6657493,768.24,158.3696659,28.41771143,37.63056087,196.12,2201.719971
29/11/2016,110.0833062,762.52,147.4845044,770.84,157.4166755,28.55618967,37.57345835,189.57,2204.659912
30/11/2016,109.1549165,750.57,146.4341004,758.04,156.1556479,28.39792883,36.76450598,189.4,2198.810059
01/12/2016,108.1376385,743.65,148.2139517,747.92,153.8453683,28.20999409,37.00243314,181.88,2191.080078
02/12/2016,108.5425744,740.34,148.0777882,750.5,154.0378916,28.6946679,36.7454718,181.47,2191.949951
05/12/2016,107.7623321,759.36,147.9902545,762.52,153.8646207,28.65510269,36.76450598,186.8,2204.709961
06/12/2016,108.5919569,764.72,148.0680622,759.11,154.3555551,29.30792864,37.44973622,185.85,2212.22998
07/12/2016,109.6586173,770.42,149.9159952,771.19,158.6295723,29.62445031,38.49661576,193.15,2241.350098
08/12/2016,110.7351542,767.33,151.1317406,776.42,159.1782637,28.33858102,38.45854741,192.29,2246.189941
09/12/2016,112.542551,768.66,152.2015965,789.29,160.2948988,28.95184176,38.42999615,192.18,2259.530029
12/12/2016,111.9005795,760.12,152.8532361,789.27,159.31303,28.87271134,39.13426057,192.43,2256.959961
13/12/2016,113.7672352,774.34,152.3669379,796.1,161.99873,29.46618948,39.36267065,198.15,2271.719971
14/12/2016,113.7672352,768.82,150.236952,797.07,162.2105057,29.39695036,39.1152264,198.69,2253.280029
15/12/2016,114.3894538,761,149.5561346,797.85,161.7388236,28.65510269,39.49590986,197.58,2262.030029
16/12/2016,114.5376011,757.77,150.2661299,790.8,160.4970483,28.54629836,39.65770034,202.49,2258.070068
19/12/2016,115.1993256,766,151.9000917,794.2,160.4489175,28.2792332,40.08596924,202.73,2262.530029
20/12/2016,115.5054966,771.22,152.1043369,796.42,161.3345247,28.31879841,40.41906728,208.79,2270.76001
21/12/2016,115.614138,770.6,153.1644669,794.56,161.0746182,28.96173306,40.31437932,207.7,2265.179932
22/12/2016,114.8536486,766.34,153.1450149,791.26,160.8147118,29.01118957,40.65699444,208.45,2260.959961
23/12/2016,115.0808078,760.59,153.4854237,789.91,160.477796,29.04086348,40.66651153,213.34,2263.790039
27/12/2016,115.8116677,771.4,153.1644669,791.55,160.8917211,28.6946679,40.59037484,219.53,2268.879883
28/12/2016,115.3178434,772.13,151.822284,785.05,159.9772354,28.40782013,40.46665271,219.74,2249.919922
29/12/2016,115.288214,765.15,151.4235195,782.79,160.3719082,28.19021148,40.59989192,214.68,2249.26001
30/12/2016,114.3894538,749.87,151.4137935,771.82,159.7847121,28.51662446,40.4761698,213.69,2238.830078
03/01/2017,114.7153778,753.67,152.6684428,786.14,160.9398519,29.1595591,40.94250704,216.99,2257.830078
04/01/2017,114.5869835,757.18,154.2732267,786.9,162.932468,29.1397765,40.70457988,226.99,2270.75
05/01/2017,115.1696961,780.45,154.3607603,794.02,162.3934028,29.05075478,40.59037484,226.75,2269
06/01/2017,116.4536392,795.99,154.7400729,806.15,163.1923745,29.19912431,39.79093955,229.01,2276.97998
09/01/2017,117.5202997,796.92,153.9814478,806.65,161.3826555,28.84303743,39.29018233,231.28,2268.899902
10/01/2017,117.6388175,795.9,154.710895,804.79,159.3322824,29.29803734,39.29981227,229.87,2268.899902
11/01/2017,118.2709125,799.02,155.0318518,807.91,161.4789171,28.7144505,39.10721334,229.73,2275.320068
12/01/2017,117.7770883,813.64,153.9522699,806.36,161.6714404,28.31879841,39.49241121,229.59,2270.439941
13/01/2017,117.5696821,817.14,154.4774719,807.88,161.0842444,28.30890711,39.44426147,237.75,2274.639893
17/01/2017,118.5178247,809.72,153.3492602,804.61,161.6136834,28.34847232,39.58871067,235.58,2267.889893
18/01/2017,118.5079482,807.48,153.9814478,806.07,160.5644315,28.29901581,39.29018233,238.36,2271.889893
19/01/2017,118.300542,809.04,154.6428133,802.175,160.5740576,28.37814623,39.48278126,243.76,2263.689941
20/01/2017,118.5178247,808.33,155.1582893,805.02,164.1742433,28.42760274,39.91612886,244.73,2271.310059
23/01/2017,118.5968366,817.88,153.5146015,819.31,164.6362992,28.19021148,40.44577592,248.92,2265.199951
24/01/2017,118.4881952,822.44,156.1503375,823.87,169.3242416,28.6946679,39.82945934,254.61,2280.070068
25/01/2017,120.3746039,836.52,162.7737184,835.67,171.624895,29.27825473,39.85834918,254.47,2298.370117
26/01/2017,120.4338628,839.15,164.4854879,832.15,171.9810631,29.1595591,40.22428715,252.51,2296.679932
27/01/2017,120.4437393,835.77,163.1044012,823.31,170.6719047,29.46618948,40.45540587,252.95,2294.689941
30/01/2017,120.1276918,830.38,161.032771,802.32,169.2279799,28.79358092,40.27243688,250.63,2280.899902
31/01/2017,119.8511502,823.48,158.941689,796.79,167.9958308,28.48695055,40.59985507,251.93,2278.870117
01/02/2017,127.1597494,832.35,159.4766169,795.695,167.774429,28.2495593,40.5035556,249.24,2279.550049
02/02/2017,126.9424667,839.95,157.8134772,798.53,168.0535878,28.48695055,39.6561203,251.55,2280.850098
03/02/2017,127.4856734,810.2,157.9496407,801.49,169.2472323,28.54629836,39.72352993,251.33,2297.419922
06/02/2017,128.6807281,807.64,159.4863429,801.34,169.2857369,28.73423311,39.54056094,257.77,2292.560059
07/02/2017,129.9054123,812.5,161.9372856,806.97,171.7885398,28.2495593,39.59834062,257.48,2293.080078
08/02/2017,130.4091131,819.71,160.7020883,808.38,170.9318111,28.32868971,39.68501014,262.08,2294.669922
09/02/2017,131.3473792,821.36,161.1631711,809.56,171.9408881,28.30890711,39.78130961,269.2,2307.870117
10/02/2017,131.0498092,827.46,163.0761744,813.67,173.3671795,28.21988539,39.84871923,269.23,2316.100098
13/02/2017,132.2103321,836.53,164.8420236,819.24,174.0269606,28.84303743,39.14573313,280.6,2328.25
14/02/2017,133.9263188,836.39,165.3031065,820.45,174.7740656,28.33858102,39.24203259,280.98,2337.580078
15/02/2017,134.4123498,842.7,166.0879284,818.98,176.2779783,29.27825473,39.59834062,279.76,2349.25
16/02/2017,134.2486863,844.14,167.5692796,824.16,176.0354118,26.56803791,39.72352993,268.95,2347.219971
17/02/2017,134.6206487,845.07,169.4332316,828.07,175.2980094,26.31086405,39.9450187,272.23,2351.159912
21/02/2017,135.5927106,856.44,172.2291595,831.66,174.9002002,26.65705963,40.18576736,277.39,2365.379883
22/02/2017,135.9993895,855.61,172.032954,830.76,175.7637372,26.17238582,40.05094811,273.51,2362.820068
23/02/2017,135.4240876,852.19,173.504495,831.33,176.2488704,25.89542935,40.39762619,255.99,2363.810059
24/02/2017,135.5530346,845.24,174.0734909,828.64,175.9577905,26.1031467,40.792454,257,2367.340088
27/02/2017,135.8208476,848.64,176.0257353,829.28,174.0657712,26.18227712,40.27243688,246.23,2369.75
28/02/2017,135.8803615,845.04,176.8105572,823.21,174.4732831,26.00423368,40.24354704,249.99,2363.639893
01/03/2017,138.6576812,853.08,180.4207378,835.24,176.5399502,26.538364,40.48429571,250.02,2395.959961
02/03/2017,137.8344043,848.91,179.5181926,830.63,175.1621721,26.02401628,40.51318555,250.48,2381.919922
03/03/2017,138.6477622,849.88,178.7235605,829.08,174.6964443,26.17238582,40.45540587,251.57,2383.120117
06/03/2017,138.2113262,846.61,177.4972763,827.78,175.1039561,26.26140754,40.40725614,251.21,2375.310059
07/03/2017,138.3898682,846.02,178.5665961,831.91,175.0166322,25.46021205,40.33021656,248.59,2368.389893
08/03/2017,137.8740803,850.5,178.2919085,835.37,174.1142845,25.50966857,40.22428715,246.87,2362.97998
09/03/2017,137.5566723,853,177.1441065,838.68,171.9117801,25.26132678,40.38799624,244.9,2364.870117
10/03/2017,138.0129462,852.46,175.3095853,843.25,172.5424532,25.33086248,40.78282406,243.69,2372.600098
13/03/2017,138.0724602,854.59,175.6529449,845.54,171.2131883,25.7778777,40.80208395,246.17,2373.469971
14/03/2017,137.8641613,852.53,175.3390162,845.62,170.4951913,26.17522456,40.53244544,258,2365.449951
15/03/2017,139.3222541,852.97,175.3193956,847.2,170.5825153,26.64210712,41.01394278,255.73,2385.26001
16/03/2017,139.550391,853.42,174.8092614,848.78,171.969996,26.61230611,40.86949358,262.05,2381.379883
17/03/2017,138.8560611,852.31,176.6830236,852.12,170.4272727,27.39706616,41.03320267,261.5,2378.25
20/03/2017,140.3141539,856.97,175.9864942,848.4,170.475786,26.44343369,40.85023368,261.92,2373.469971
21/03/2017,138.7072761,843.2,172.6215704,830.46,168.7099013,25.95668379,40.5228155,250.68,2344.02002
22/03/2017,140.2744779,848.06,173.6222183,829.59,169.583141,25.85734707,40.10872779,255.01,2348.449951
23/03/2017,139.778528,847.38,173.896906,817.58,169.6219516,25.74807668,40.10872779,254.78,2345.959961
24/03/2017,139.500796,845.61,172.4842266,814.43,168.661388,25.53946958,40.13761763,263.16,2343.97998
27/03/2017,139.738852,846.82,172.7589143,819.51,168.603172,26.40369901,39.95464865,270.22,2341.590088
28/03/2017,142.6351996,856,173.9950087,820.92,169.3211691,26.98978563,40.02205827,277.45,2358.570068
29/03/2017,142.9526075,874.32,174.2598861,831.41,168.7681173,27.10898969,39.91612886,277.38,2361.129883
30/03/2017,142.7641466,876.34,174.6032457,831.5,168.690496,27.14872437,40.2146572,277.92,2368.060059
31/03/2017,142.4963336,886.54,173.504495,829.56,168.9621706,27.21826007,40.01242832,278.3,2362.719971
03/04/2017,142.5360096,891.51,173.2984793,838.55,169.3114664,27.56593858,40.03168822,298.52,2358.840088
04/04/2017,143.5973424,906.83,175.3095853,834.57,169.3308718,27.63547428,40.14724758,303.7,2360.159912
05/04/2017,142.8534176,909.28,173.7203211,831.41,167.7396351,27.41693351,39.97390854,295,2352.949951
06/04/2017,142.4963336,898.28,174.004819,827.88,167.3224206,28.24142824,39.56945078,298.7,2357.48999
07/04/2017,142.1789256,894.88,175.4567394,824.67,167.021638,27.92355075,39.55970461,302.54,2355.540039
