date,adj_close
2014-02-26,22.520241246028
2014-02-25,22.493537402653
2014-02-24,22.511339964903
2014-02-21,22.199795125531
2014-02-20,22.360018185779
2014-02-19,22.412962190955
2014-02-18,22.633562212519
2014-02-14,22.712978220282
2014-02-13,22.448258194405
2014-02-12,22.404138190092
2014-02-11,22.439434193542
2014-02-10,22.104122160764
2014-02-07,22.22765817284
2014-02-06,22.015882152139
2014-02-05,21.636450115048
2014-02-04,21.68057011936
2014-02-03,21.486442100384
2014-01-31,22.174714167665
2014-01-30,22.50120219958
2014-01-29,22.315898181466
2014-01-28,22.46590619613
2014-01-27,22.12177016249
2014-01-24,22.015882152139
2014-01-23,22.783570227183
2014-01-22,22.933578241847
2014-01-21,23.198298267724
2014-01-17,23.454194292739
2014-01-16,24.001282346219
2014-01-15,24.124818358295
2014-01-14,23.79833032638
2014-01-13,23.586554305678
2014-01-10,23.789506325517
2014-01-09,24.018930347944
2014-01-08,24.010106347082
2014-01-07,24.080698353982
2014-01-06,24.054226351395
2014-01-03,24.248354370371
2014-01-02,24.266002372097
2013-12-31,24.733674417813
2013-12-30,24.610138405737
