Date,AAP,ABMD,AOS,APA,ATO,CBOE,Brent,COP,CVX,DVA,DVN,ET,FFIV,FTI,HII,HSIC,IFF,IPGP,IRM,IVZ,JNPR,LNC,LPG,MOS,NCLH,NI,NOV,PRGO,PVH,QCOM,SEE,UNM,WU,XRAY,SP500,rf
2014-04-10,115.256103515625,23.940000534057617,20.051694869995117,71.2901840209961,40.805091857910156,48.06700897216797,103.4000015258789,55.53584289550781,84.27274322509766,67.94999694824219,57.46586990356445,13.54511833190918,104.27999877929688,36.91454315185547,88.53572845458984,44.717647552490234,78.69452667236328,73.20999908447266,15.039617538452148,25.341693878173828,20.996061325073242,39.53565216064453,,41.94506072998047,31.030000686645508,10.945023536682129,63.8642692565918,133.0955810546875,122.54717254638672,61.655487060546875,28.113414764404297,26.720245361328125,12.279029846191406,42.85150146484375,1833.0799560546875,0.0002800000086426735
2014-04-11,112.96281433105469,23.65999984741211,20.334428787231445,70.74726104736328,40.48799133300781,47.71909713745117,103.73999786376953,56.459991455078125,84.51828002929688,67.30000305175781,56.57804870605469,13.533801078796387,103.01000213623047,36.28156661987305,87.4313735961914,44.09019470214844,78.22457885742188,73.9800033569336,14.467100143432617,24.881860733032227,20.522907257080078,38.31904602050781,,41.17734909057617,29.850000381469727,10.901091575622559,63.498661041259766,129.2388458251953,120.58547973632812,61.608116149902344,27.251707077026367,26.338184356689453,12.080119132995605,42.31894302368164,1815.68994140625,0.00029999999329447744
2014-04-14,113.88595581054688,23.979999542236328,20.074129104614258,71.1609115600586,40.880191802978516,47.418209075927734,104.05000305175781,56.96986389160156,85.72435760498047,67.81999969482422,56.77906799316406,13.533801078796387,107.05000305175781,36.483280181884766,87.7430648803711,44.43921661376953,79.01922607421875,74.3499984741211,14.500129699707031,25.115427017211914,20.860876083374023,38.65467071533203,,41.38671875,29.90999984741211,10.954432487487793,64.59542846679688,129.61712646484375,121.20964050292969,62.500511169433594,27.54792022705078,26.4018611907959,12.118371963500977,42.328453063964844,1830.6099853515625,0.00029999999329447744
2014-04-15,114.2163314819336,24.270000457763672,20.509456634521484,71.81591796875,41.78140640258789,47.427608489990234,103.75,58.109092712402344,86.87985229492188,68.41000366210938,57.52449417114258,13.655518531799316,107.7300033569336,37.3318977355957,88.89197540283203,44.46666717529297,79.6344223022461,73.79000091552734,14.461594581604004,25.27599334716797,21.029861450195312,38.9650993347168,,42.198062896728516,29.649999618530273,11.167810440063477,65.57034301757812,129.96771240234375,120.82327270507812,62.77691650390625,28.47246551513672,26.50533676147461,12.049516677856445,42.461585998535156,1842.97998046875,0.00029999999329447744
2014-04-16,116.13059997558594,24.479999542236328,20.62164878845215,72.53982543945312,42.073448181152344,48.433712005615234,103.76000213623047,58.778289794921875,87.98482513427734,69.16000366210938,58.51283264160156,13.689493179321289,108.30999755859375,37.9996452331543,90.27242279052734,44.509803771972656,80.64266204833984,74.41000366210938,15.012093544006348,25.67743492126465,21.1650447845459,39.96356201171875,,42.43360900878906,29.809999465942383,11.390603065490723,66.04155731201172,132.2375030517578,122.90384674072266,63.32184600830078,28.858442306518555,27.014745712280273,12.279029846191406,42.5091438293457,1862.31005859375,0.0002500000037252903
2014-04-17,117.42301940917969,24.639999389648438,20.88194465637207,73.56846618652344,41.639549255371094,49.082496643066406,104.30000305175781,59.56700134277344,89.32086944580078,69.51000213623047,59.21639633178711,13.689493179321289,108.4000015258789,38.11790466308594,92.65928649902344,44.654903411865234,81.29204559326172,74.7300033569336,14.918508529663086,25.706626892089844,21.266429901123047,40.332740783691406,,42.50339889526367,30.719999313354492,11.271361351013184,66.91896057128906,131.0103759765625,121.45732879638672,64.22217559814453,28.96615982055664,26.99882698059082,11.666990280151367,42.975120544433594,1864.8499755859375,0.0002500000037252903
2014-04-21,117.96717071533203,24.950000762939453,21.012094497680664,74.16490173339844,41.422584533691406,48.94146728515625,104.37000274658203,59.43157196044922,89.72531127929688,69.62000274658203,59.04888916015625,13.74327278137207,108.7699966430664,38.47960662841797,92.5791015625,44.77647018432617,81.30058288574219,73.0,15.017598152160645,25.794221878051758,21.4776611328125,40.16493606567383,,42.65169906616211,30.299999237060547,11.205465316772461,66.97582244873047,133.92599487304688,120.2684326171875,63.914146423339844,29.307252883911133,26.807798385620117,11.850605010986328,43.07020568847656,1871.8900146484375,0.0002500000037252903
2014-04-22,118.17123413085938,25.459999084472656,20.971696853637695,74.51066589355469,41.75636291503906,49.59025955200195,102.12999725341797,59.08900833129883,89.55195617675781,69.54000091552734,59.15775680541992,13.661184310913086,109.22000122070312,38.54916000366211,92.29410552978516,44.90196228027344,81.87306213378906,72.83999633789062,15.144213676452637,26.064273834228516,21.87476921081543,40.69353485107422,,42.782562255859375,30.790000915527344,11.243121147155762,66.80521392822266,139.8311309814453,120.35761260986328,63.66144561767578,29.711183547973633,27.110260009765625,11.98066234588623,42.8895378112793,1879.550048828125,0.0002500000037252903
2014-04-23,118.69599151611328,25.299999237060547,21.214046478271484,75.7035140991211,42.04842758178711,49.524436950683594,101.44000244140625,58.969486236572266,90.05028533935547,69.41999816894531,59.72731399536133,13.51398754119873,108.19000244140625,40.16987228393555,92.71271514892578,44.898040771484375,81.94996643066406,72.18000030517578,15.375422477722168,26.10807228088379,21.0045108795166,40.94523620605469,,42.60808563232422,30.84000015258789,11.274500846862793,67.14643859863281,138.3363800048828,119.93157958984375,63.74041748046875,29.818889617919922,27.07843017578125,12.04186725616455,42.832481384277344,1875.3900146484375,0.00014999999664723872
2014-04-24,118.8805923461914,25.079999923706055,21.393558502197266,76.03199005126953,42.38220977783203,49.7689094543457,101.94000244140625,59.34392547607422,89.76863861083984,69.37999725341797,60.22987747192383,13.440381050109863,105.9800033569336,39.76642990112305,92.46334075927734,44.57646942138672,81.7534408569336,70.87999725341797,15.463504791259766,25.823415756225586,21.325580596923828,40.75226593017578,,42.5644645690918,31.010000228881836,11.2556734085083,67.33328247070312,136.27880859375,119.83248901367188,61.49754333496094,29.738113403320312,26.802642822265625,12.095418930053711,42.528160095214844,1878.6099853515625,7.000000216066838e-05
2014-04-25,117.21894073486328,24.690000534057617,21.16468048095703,75.44419860839844,42.782752990722656,49.308170318603516,100.5999984741211,59.272212982177734,89.54476165771484,69.55999755859375,58.965126037597656,13.262043952941895,103.5199966430664,39.509071350097656,89.55994415283203,44.525489807128906,81.36040496826172,67.94999694824219,15.199258804321289,25.458467483520508,20.683448791503906,39.862884521484375,,43.11407470703125,30.969999313354492,11.318431854248047,67.8126220703125,135.3561248779297,121.11056518554688,61.29221725463867,29.19056510925293,26.275070190429688,11.896506309509277,42.16679000854492,1863.4000244140625,7.000000216066838e-05
2014-04-28,118.00605773925781,24.0,21.043121337890625,75.0379409790039,43.033084869384766,49.33638000488281,100.83999633789062,59.47138214111328,90.80138397216797,69.23999786376953,58.86460494995117,13.230908393859863,102.33999633789062,39.300384521484375,88.2418441772461,44.6274528503418,81.59111785888672,68.19999694824219,15.325872421264648,25.39278793334961,20.30323600769043,39.283935546875,,43.39325714111328,31.670000076293945,11.410066604614258,62.80812454223633,135.66981506347656,123.11190795898438,61.63969802856445,29.06489372253418,25.907358169555664,11.957712173461914,42.39501953125,1869.4300537109375,3.0000000260770322e-05
2014-04-29,116.44158172607422,23.969999313354492,21.065628051757812,75.91963195800781,42.61585998535156,49.75009536743164,101.27999877929688,59.49529266357422,90.97470092773438,69.70999908447266,59.03213882446289,13.293184280395508,105.2699966430664,39.105628967285156,90.20118713378906,44.6274528503418,82.71896362304688,64.3499984741211,15.44698715209961,25.706626892089844,20.514463424682617,40.38308334350586,,43.567726135253906,32.939998626708984,11.46694278717041,63.45806884765625,134.4242706298828,124.2710952758789,62.010860443115234,29.253389358520508,26.275070190429688,11.973013877868652,42.34747314453125,1878.3299560546875,0.00014999999664723872
2014-04-30,117.86029052734375,23.690000534057617,21.0521240234375,75.029296875,42.590824127197266,50.17323303222656,99.73999786376953,59.20052719116211,90.64969635009766,69.30000305175781,58.630104064941406,13.18844985961914,105.16999816894531,39.43950653076172,91.73303985595703,44.796077728271484,84.1800765991211,64.62999725341797,15.656173706054688,25.69932746887207,20.860876083374023,40.70191192626953,,43.65496826171875,32.77000045776367,11.476421356201172,63.799232482910156,133.65846252441406,124.40980529785156,62.16093063354492,30.79729652404785,26.554840087890625,12.141322135925293,42.44256591796875,1883.949951171875,0.00019999999552965166
2014-05-01,117.5590591430664,22.65999984741211,21.25472068786621,75.23674011230469,42.79109191894531,50.26724624633789,99.41999816894531,59.77413558959961,90.23082733154297,69.93000030517578,58.537967681884766,13.3507661819458,106.69999694824219,39.27952575683594,91.92896270751953,44.8156852722168,83.9749984741211,63.470001220703125,15.573603630065918,26.29054069519043,21.046754837036133,40.69353485107422,,43.463043212890625,32.459999084472656,11.697610855102539,64.01864624023438,134.72874450683594,125.43029022216797,62.38201904296875,30.124086380004883,26.74668312072754,12.126023292541504,42.77540969848633,1883.6800537109375,0.00017999999225139617
