Dates,ticker,return,momentum,dividend_yield,Industrials,United States,market_intercept,Healthcare,Technology,Utilities,Financial Services,Basic Materials,Consumer Defensive,Ireland,Energy,Communication Services,Consumer Cyclical,value,size,trading_activity,growth,leverage,profitability
2021-03-29,FDX,-0.010664366,-0.97248515,-0.464544456,1,1,1,0,0,0,0,0,0,0,0,0,0,0.286512109,-0.333938369,0.519524704,-0.342195793,1.146747076,-0.328687015
2021-04-05,FDX,-0.00351825,-0.840208291,-0.469518146,1,1,1,0,0,0,0,0,0,0,0,0,0,0.261132974,-0.386957409,0.520026553,-0.379619995,1.037586903,-0.350953191
2021-04-12,FDX,0.034850469,-0.820833014,-0.408636231,1,1,1,0,0,0,0,0,0,0,0,0,0,0.251786689,-0.411160785,0.676520096,-0.389535892,1.029566616,-0.330785858
2021-04-19,FDX,-0.044263921,-1.10405412,-0.384401644,1,1,1,0,0,0,0,0,0,0,0,0,0,0.268739071,-0.34327412,0.149871317,-0.347596721,1.087076547,-0.355087835
2021-04-26,FDX,-0.080638771,-1.025675812,-0.384896777,1,1,1,0,0,0,0,0,0,0,0,0,0,0.294831132,-0.352750111,0.120301035,-0.345215678,1.087076547,-0.35673434
2021-05-03,FDX,0.016856219,-1.044961996,-0.411512403,1,1,1,0,0,0,0,0,0,0,0,0,0,0.205849323,-0.262534062,0.588115761,-0.27183981,1.068274219,-0.276731272
2021-05-10,FDX,-0.000549333,-1.399771341,-0.393615723,1,1,1,0,0,0,0,0,0,0,0,0,0,0.208433152,-0.327534476,0.946347926,-0.348090721,1.084817247,-0.357256027
2021-05-17,FDX,-0.016688104,-1.261195279,-0.417156481,1,1,1,0,0,0,0,0,0,0,0,0,0,0.217857629,-0.329308827,-0.01210533,-0.346768482,1.084817247,-0.354443789
2021-05-24,FDX,0.04114508,-1.365349789,-0.437435089,1,1,1,0,0,0,0,0,0,0,0,0,0,0.206807803,-0.36557155,-0.276526096,-0.389355472,1.146048076,-0.320189628
2021-05-31,FDX,0.020160707,-1.767318553,-0.43639431,1,1,1,0,0,0,0,0,0,0,0,0,0,0.349230679,-0.326562985,-0.061650053,-0.346641809,1.084817247,-0.32942039
2021-06-07,FDX,0.037052108,0.620884392,-0.425680518,1,1,1,0,0,0,0,0,0,0,0,0,0,0.400541293,-0.340398858,0.068852193,-0.345434177,0.903852629,-0.31056359
2021-06-14,FDX,-0.022971185,2.743221468,-0.436711887,1,1,1,0,0,0,0,0,0,0,0,0,0,0.384896708,-0.293689133,0.769353258,-0.288092238,0.847765772,-0.328968856
2021-06-28,FDX,0.010003752,0.937017611,-0.461251843,1,1,1,0,0,0,0,0,0,0,0,0,0,0.432328975,-0.332905573,1.798109075,-0.323867173,0.903852629,-0.297437953
2021-07-05,FDX,0.013279464,0.806373263,-0.454049369,1,1,1,0,0,0,0,0,0,0,0,0,0,0.511513445,-0.333594317,1.194876389,-0.324264943,0.872058098,-0.402342878
2021-07-12,FDX,-0.015537409,0.773704451,-0.443141497,1,1,1,0,0,0,0,0,0,0,0,0,0,0.507866252,-0.336596243,0.712215898,-0.323892174,0.867988179,-0.464783418
2021-07-19,FDX,0.059356784,0.749626557,-0.446644819,1,1,1,0,0,0,0,0,0,0,0,0,0,0.481510668,-0.337081628,0.384470947,-0.324453877,0.867988179,-0.467140699
2021-07-26,FDX,0.013232461,0.695711958,-0.43326459,1,1,1,0,0,0,0,0,0,0,0,0,0,0.473245164,-0.336522208,0.077528454,-0.324511147,0.867988179,-0.468313446
2021-08-02,FDX,-0.003288491,0.310906255,-0.425831957,1,1,1,0,0,0,0,0,0,0,0,0,0,0.555266518,-0.358077364,0.978164228,-0.33257524,0.867988179,-0.44472975
2021-08-09,FDX,0.03910522,0.660373494,-0.40313944,1,1,1,0,0,0,0,0,0,0,0,0,0,0.593191146,-0.385797898,0.646195999,-0.376131732,0.887926176,-0.480140285
2021-08-16,FDX,-0.005051929,0.638334212,-0.407506415,1,1,1,0,0,0,0,0,0,0,0,0,0,0.566893798,-0.367485932,1.014442699,-0.335400197,0.870245732,-0.466378954
2021-08-23,FDX,0.006967036,0.642344505,-0.411990792,1,1,1,0,0,0,0,0,0,0,0,0,0,0.552929642,-0.372417906,1.203657315,-0.335642369,0.870245732,-0.473566367
2021-08-30,FDX,0.029608621,0.30673654,-0.405853644,1,1,1,0,0,0,0,0,0,0,0,0,0,0.59498764,-0.376482054,0.764333,-0.33599,0.870245732,-0.473566367
2021-09-06,FDX,0.009087906,0.695201969,-0.405437046,1,1,1,0,0,0,0,0,0,0,0,0,0,0.61541045,-0.380751222,0.468754534,-0.336508257,0.885925129,-0.487039133
2019-04-15,GD,-0.00687472,-0.443367463,-0.396627899,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.328569089,-0.782827445,-0.339672814,-0.631024326,0.034475028,-0.705959595
2019-04-22,GD,0.007779687,-0.525427856,-0.407292197,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.32750347,-0.779681978,-0.41700556,-0.631589353,0.034475028,-0.705959595
2019-04-29,GD,0.020643023,-0.538243732,-0.404066861,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.340253313,-0.774295477,-0.011769158,-0.626588098,0.034475028,-0.721023844
2019-05-06,GD,0.039539666,-0.492680422,-0.41296637,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.316198544,-0.715849863,-0.509916269,-0.562068755,-0.094088355,-0.785199363
2019-05-13,GD,0.014165036,-0.490985012,-0.391030366,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.315913138,-0.834723257,-0.050694961,-0.683261999,0.003706614,-0.675600204
2019-05-20,GD,0.019763421,-0.541914004,-0.390347141,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.307434698,-0.836806441,-0.756453393,-0.682468903,0.003706614,-0.675600204
2019-05-27,GD,-0.078597159,-0.54848193,-0.394793211,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.310296855,-0.835371837,-0.066654309,-0.681288114,0.003706614,-0.674931521
2019-06-03,GD,0.015758658,-0.602165196,-0.401188517,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.317591718,-0.833168049,-0.00049335,-0.679006609,0.010493059,-0.672386039
2019-06-10,GD,-0.035451774,-0.513343478,-0.41398759,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.338584583,-0.772123013,-0.543698317,-0.620022813,-0.018250694,-0.670367183
2019-06-17,GD,-0.024441069,-0.468285125,-0.398595656,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.31639806,-0.830849037,-0.635177906,-0.679266978,0.010493059,-0.671714442
2019-06-24,GD,-0.002526636,-0.443556801,-0.406780982,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.318346671,-0.827208835,-0.757496385,-0.6807659,0.010493059,-0.671222948
2019-07-01,GD,-0.024914094,-0.452283443,-0.406619336,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.330153358,-0.823249924,-0.378527069,-0.677233559,0.010493059,-0.670685742
2019-07-08,GD,0.010765543,-0.465370137,-0.412253717,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.354345344,-0.818303528,-0.552166023,-0.677351409,0.023489615,-0.657369662
2019-07-15,GD,-0.0314815,-0.430968256,-0.413341832,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.361146113,-0.812964587,-0.529346329,-0.677297156,0.023489615,-0.658384243
2019-07-22,GD,0.04176003,-0.432933615,-0.413050597,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.361902699,-0.814479999,-0.046809636,-0.678735049,0.023489615,-0.658411533
2019-07-29,GD,-0.011637172,-0.565203653,-0.411887311,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.36582167,-0.809388214,-0.271862273,-0.68025848,0.023489615,-0.658604471
2019-08-05,GD,-0.00135715,-0.612044519,-0.419251212,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.36975941,-0.816166255,-0.771033923,-0.669117667,0.024924,-0.630653195
2019-08-12,GD,0.004349098,-0.728766332,-0.417228882,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.347730997,-0.908823452,-0.860073958,-0.758102301,0.039091923,-0.642990343
2019-08-19,GD,-0.041198892,-0.68339949,-0.345086696,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.399971219,-0.799817149,-0.484266534,-0.666971378,0.024924,-0.630653195
2019-08-26,GD,-0.007292894,-0.618079987,-0.359084637,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.44844175,-0.823369638,-0.57003165,-0.711274152,0.084678128,-0.588084131
2019-09-02,GD,0.014165306,-0.676559455,-0.348605351,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.416265316,-0.792985656,-0.732480247,-0.674249654,0.024924,-0.627877986
2019-09-09,GD,0.013728499,-0.673301778,-0.344608011,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.400244846,-0.803156596,-0.663686891,-0.675107502,-0.045187666,-0.624166006
2019-09-16,GD,0.023489675,-0.666496405,-0.342555371,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.366912746,-0.82087256,-0.463794992,-0.673986486,-0.045187666,-0.625461745
2019-09-23,GD,0.035481595,-0.74712717,-0.344834775,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.373381392,-0.816400041,0.314153505,-0.673332603,-0.045187666,-0.625461745
2019-09-30,GD,-0.016785536,-0.754856311,-0.344733329,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.339126903,-0.81867208,-0.100600104,-0.673356706,-0.045187666,-0.625461745
2019-10-07,GD,0.023598167,-0.724125187,-0.340664281,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.326106584,-0.756411222,-0.53037303,-0.653083116,-0.017074054,-0.597020003
2019-10-14,GD,0.005115281,-0.647967848,-0.330333962,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.321293052,-0.804200594,-0.392905742,-0.670646331,-0.079767455,-0.629092794
2019-10-21,GD,-0.035047588,-0.64305865,-0.332539012,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.297854493,-0.813503117,-0.735305124,-0.670830909,-0.079767455,-0.629149889
2019-10-28,GD,-0.029332374,-0.755397134,-0.332995107,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.277699593,-0.81982014,0.050754059,-0.673380552,-0.079767455,-0.604797216
2019-11-04,GD,-0.010748391,-0.841442283,-0.333304743,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.286524761,-0.810591135,-0.245870147,-0.67069325,-0.07903998,-0.613989108
2019-11-11,GD,0.022706296,-0.821686317,-0.344768942,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.306266209,-0.92046176,0.050473579,-0.710917262,-0.098319897,-0.652575962
2019-11-18,GD,0.00625308,-0.79376585,-0.347193999,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.338473788,-0.74579096,-0.695447721,-0.633604478,-0.085333814,-0.644962606
2019-11-25,GD,-0.009909967,-0.725213205,-0.335108559,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.282143719,-0.807672683,-0.905768344,-0.667074692,-0.07903998,-0.704449174
2019-12-02,GD,0.024933749,-0.736398206,-0.335399085,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.274187461,-0.811808156,0.000203095,-0.667218918,-0.07903998,-0.704449174
2019-12-09,GD,0.003917501,-0.707144305,-0.328522491,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.270708754,-0.806934798,0.547440444,-0.668090512,-0.077342671,-0.700337848
2019-12-16,GD,0.004721731,-0.703404146,-0.327010965,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.244305566,-0.820451138,-0.284437095,-0.666886289,-0.077342671,-0.720218849
2019-12-23,GD,-0.015042226,-0.709880265,-0.326444217,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.244934382,-0.816226704,-0.529000555,-0.666186381,-0.077342671,-0.698640422
2019-12-30,GD,0.00372559,-0.611174753,-0.328621461,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.236596779,-0.818990395,-0.350253931,-0.665965064,-0.077342671,-0.698640422
2020-01-06,GD,-0.013171355,-0.530745342,-0.328194025,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.196376972,-0.814503888,-0.291889673,-0.665638095,-0.356003935,-0.695912544
2020-01-13,GD,-0.022964299,-0.487435891,-0.329154229,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.194958468,-0.816997851,-0.279177641,-0.665840707,-0.356003935,-0.695865229
2020-01-20,GD,0.053437027,-0.523985796,-0.336286756,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.19327142,-0.817847526,-0.482399079,-0.665944929,-0.356003935,-0.696465739
2020-01-27,GD,-0.062420288,-0.538581231,-0.335135938,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.212451,-0.806152085,-0.404265016,-0.665567674,-0.356003935,-0.675013315
2020-02-03,GD,-0.007043587,-0.568978683,-0.3456333,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.203623086,-0.812401658,-0.252520608,-0.667402006,-0.358645395,-0.669666663
2020-02-10,GD,0.002448953,-0.563012031,-0.345819799,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.221461846,-0.806396345,-0.378491177,-0.666570205,-0.358645395,-0.65761616
2020-02-17,GD,0.161077487,-0.613457609,-0.349757399,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.218331065,-0.806443978,-0.281126587,-0.667617038,-0.358645395,-0.657823188
2020-02-24,GD,-0.020699769,-0.737622894,-0.347216992,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.222130842,-0.806055393,-0.415072508,-0.667858786,-0.358645395,-0.642259538
2020-03-02,GD,0.154866458,-0.812239204,-0.358138638,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.219931596,-0.813063438,-0.328638467,-0.668294396,-0.358645395,-0.638850781
2020-03-09,GD,0.202957212,-0.771435382,-0.363767504,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.243083492,-0.893395507,-0.454400253,-0.709812415,-0.376988273,-0.620254761
2020-03-16,GD,-0.131962162,-0.782108752,-0.361818686,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.247155741,-0.748597604,-0.370989895,-0.704360774,-0.357003026,-0.651410953
2020-03-23,GD,0.034333811,0.075486154,-0.351007883,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.235653929,-0.801619026,-0.47423544,-0.662547209,-0.359315813,-0.622582789
2020-03-30,GD,-0.115091912,0.133553891,-0.341847997,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.250137518,-0.79525533,-0.327807059,-0.654384707,-0.359315813,-0.618131898
2020-04-13,GD,0.066494243,-0.664788648,-0.323156457,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.207084817,-0.765853308,-0.407643432,-0.635787591,0.123022403,-0.551899082
2020-04-20,GD,0.011668789,-0.722834237,-0.309767422,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.179615743,-0.746394544,-0.634223619,-0.635414427,0.123022403,-0.550565355
2020-04-27,GD,-0.057397621,-0.699386339,-0.307519142,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.152810733,-0.757634832,-0.352810106,-0.633654489,0.123022403,-0.541291925
2020-05-04,GD,0.033277645,-0.660247143,-0.334749247,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.155894028,-0.71234842,0.139537428,-0.57537112,0.123028309,-0.54891638
2020-05-11,GD,-0.056789172,-0.575942544,-0.322737362,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.1398716,-0.765312531,0.138761667,-0.641102162,0.115637389,-0.563324618
2020-05-18,GD,-0.057899863,-0.556433228,-0.324446522,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.154529419,-0.758528452,0.507028431,-0.64003934,0.115637389,-0.56336036
2020-05-25,GD,-0.099677787,-0.527804921,-0.327601931,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.15254347,-0.757797187,-0.621373016,-0.638370427,0.115637389,-0.576673656
2020-06-01,GD,0.083665808,-0.604248799,-0.330351547,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.159782479,-0.756321159,-0.496609675,-0.637752569,0.115637389,-0.576789384
2020-06-08,GD,-0.054899495,-0.593544087,-0.324168337,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.159690587,-0.757876932,-0.394551928,-0.637510195,0.109050695,-0.568088226
2020-06-15,GD,0.076237996,-0.521694748,-0.354390655,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.162091853,-0.704446712,-0.568951989,-0.57903018,0.07370906,-0.566380123
2020-06-22,GD,-0.00852221,-0.505539971,-0.32752444,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.183796662,-0.745335097,-0.3218297,-0.638415165,0.109050695,-0.579173257
2020-06-29,GD,0.029468383,-0.493292774,-0.317977272,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.138020892,-0.756032046,-0.431672898,-0.639261959,0.109050695,-0.585543236
2020-07-06,GD,-0.04772627,-0.508421951,-0.305455935,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.079839262,-0.779574599,-0.588655913,-0.640570474,-0.252451178,-0.342166985
2020-07-13,GD,-0.00829248,-0.522819117,-0.309786718,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.047113253,-0.790483235,-0.585740997,-0.641195503,-0.252451178,-0.323562056
2020-07-20,GD,0.022972143,-0.529048834,-0.316687957,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.053734457,-0.792766682,-0.441090059,-0.640444862,-0.252451178,-0.327205724
2020-07-27,GD,-0.041579362,-0.607442449,-0.316167431,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.065885118,-0.788587893,-0.540111826,-0.642440644,-0.252451178,-0.328293045
2020-08-03,GD,-0.022558601,-0.618751097,-0.313294452,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.067018698,-0.791692532,-0.483393444,-0.646226506,-0.237479822,-0.324905781
2020-08-10,GD,0.04343247,-0.589422753,-0.315022545,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.05031427,-0.800624667,-0.439949381,-0.680686464,-0.20254899,-0.332389876
2020-08-17,GD,-0.016287353,-0.59360434,-0.30549876,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.071895445,-0.796154426,-0.471959273,-0.64386231,-0.237479822,-0.323350594
2020-08-24,GD,0.003750411,-0.618149448,-0.3008679,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.053382761,-0.804780012,-0.636825999,-0.644031584,-0.237479822,-0.323692964
2020-08-31,GD,0.04269148,-0.618167221,-0.301415668,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.045739201,-0.809740528,-0.831120398,-0.644029478,-0.237479822,-0.323770555
2020-09-07,GD,0.016438762,-0.603377427,-0.296107599,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.04940015,-0.812545969,-0.807294288,-0.643982789,-0.237026297,-0.323681012
2020-09-14,GD,0.034000195,-0.560984286,-0.281568933,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.02817083,-0.824560032,-0.529990159,-0.644457618,-0.237026297,-0.323681012
2020-09-21,GD,-0.016361864,-0.657201977,-0.2872011,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.003267883,-0.836225866,-0.575417338,-0.646643806,-0.237026297,-0.328016167
2020-09-28,GD,-0.022313093,-0.935914506,-0.287052223,1,1,1,0,0,0,0,0,0,0,0,0,0,0.009286173,-0.832655462,-0.694196662,-0.646676834,-0.237026297,-0.327777005
2020-10-05,GD,0.002311583,-0.92104595,-0.279595645,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.037146502,-0.787511515,-0.795463715,-0.623573745,-0.312915755,-0.2784012
2020-10-12,GD,0.010885801,-0.965619951,-0.276686693,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.023455894,-0.846454452,-0.383397485,-0.648126271,-0.361602682,-0.319386918
2020-10-19,GD,0.0689167,-0.904270665,-0.268257371,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.006530606,-0.852100105,-0.10175619,-0.647936903,-0.361602682,-0.285081576
2020-10-26,GD,-0.059060141,-1.023690258,-0.260836227,1,1,1,0,0,0,0,0,0,0,0,0,0,0.027650056,-0.857746083,-0.508301021,-0.648659776,-0.361602682,-0.285635667
2020-11-02,GD,-0.081499207,-1.022719267,-0.260655127,1,1,1,0,0,0,0,0,0,0,0,0,0,0.033964797,-0.86696245,-0.221455675,-0.655326753,-0.361602682,-0.320306607
2020-11-09,GD,0.018630986,-0.973535862,-0.277031091,1,1,1,0,0,0,0,0,0,0,0,0,0,0.000424958,-0.980820614,-0.432735629,-0.695831924,-0.335003836,-0.302547597
2020-11-16,GD,-0.024633455,-1.112787424,-0.276741204,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.037120727,-0.807412697,-0.416021716,-0.619046125,-0.371821692,-0.274268053
2020-11-23,GD,-0.025837258,-1.153794695,-0.243902291,1,1,1,0,0,0,0,0,0,0,0,0,0,0.021173942,-0.872895664,-0.257591459,-0.654854244,-0.351136114,-0.329780273
2020-11-30,GD,0.030649512,-1.182754688,-0.244102059,1,1,1,0,0,0,0,0,0,0,0,0,0,0.029559388,-0.878929726,-0.436242138,-0.654772658,-0.351136114,-0.329775439
2020-12-07,GD,-0.008815895,-1.203488346,-0.231317432,1,1,1,0,0,0,0,0,0,0,0,0,0,0.022917547,-0.877128959,-0.603211288,-0.655722522,-0.347052739,-0.303259157
2020-12-14,GD,0.024265453,-1.22918113,-0.238210269,1,1,1,0,0,0,0,0,0,0,0,0,0,0.041720342,-0.885083818,-0.257975314,-0.657174238,-0.347052739,-0.290660239
2020-12-21,GD,0.00127558,-1.264392488,-0.232282589,1,1,1,0,0,0,0,0,0,0,0,0,0,0.026673261,-0.881414149,-0.468130551,-0.658168951,-0.347052739,-0.291559689
2020-12-28,GD,-0.013017802,-1.105444915,-0.226985233,1,1,1,0,0,0,0,0,0,0,0,0,0,0.037546942,-0.885404727,-0.168259619,-0.658414248,-0.347052739,-0.276898384
2021-01-04,GD,-0.015792885,-1.201939103,-0.20598492,1,1,1,0,0,0,0,0,0,0,0,0,0,0.173193482,-0.834092999,-0.247562247,-0.639285324,-0.288544709,-0.246370651
2021-01-11,GD,-0.004618314,-1.210916608,-0.214593874,1,1,1,0,0,0,0,0,0,0,0,0,0,0.188777586,-0.892867121,-0.350494388,-0.658821233,-0.344355601,-0.278121027
2021-01-18,GD,0.040680342,-1.167473554,-0.210616813,1,1,1,0,0,0,0,0,0,0,0,0,0,0.197573029,-0.889528174,-0.283193748,-0.659989893,-0.344355601,-0.279205751
2021-01-25,GD,-0.079518127,-1.176643761,-0.217429417,1,1,1,0,0,0,0,0,0,0,0,0,0,0.241023627,-0.891766534,-0.33767008,-0.661413158,-0.344355601,-0.287330515
2021-02-01,GD,-0.037143239,-1.147653362,-0.220722893,1,1,1,0,0,0,0,0,0,0,0,0,0,0.230735052,-0.88680678,-0.106234769,-0.665108079,-0.344355601,-0.294757024
2021-02-08,GD,0.000303407,-1.129233518,-0.236644906,1,1,1,0,0,0,0,0,0,0,0,0,0,0.20048758,-0.884807643,-0.194096926,-0.665914207,-0.332025822,-0.297348561
2021-02-15,GD,0.007981747,-1.109244431,-0.220477851,1,1,1,0,0,0,0,0,0,0,0,0,0,0.160500311,-0.880095388,-0.296515196,-0.666086373,-0.332025822,-0.315032576
2021-02-22,GD,-0.042223201,-1.105334998,-0.222351239,1,1,1,0,0,0,0,0,0,0,0,0,0,0.169583265,-0.88450411,-0.711730173,-0.668941436,-0.332025822,-0.313715865
2021-03-01,GD,-0.033277572,-1.203022993,-0.221716038,1,1,1,0,0,0,0,0,0,0,0,0,0,0.168156929,-0.885493562,-0.542702015,-0.67061637,-0.332025822,-0.313715865
2021-03-08,GD,-0.007516115,-1.102884345,-0.226907911,1,1,1,0,0,0,0,0,0,0,0,0,0,0.161407581,-0.884268398,-0.706284893,-0.671360837,-0.329879246,-0.315563125
2021-03-15,GD,-0.021829549,-1.178409901,-0.259081637,1,1,1,0,0,0,0,0,0,0,0,0,0,0.16157694,-0.825548438,-0.619275542,-0.705199169,-0.360662234,-0.332019712
2021-03-22,GD,0.003918697,0.713753102,-0.248484748,1,1,1,0,0,0,0,0,0,0,0,0,0,0.134339624,-0.875439325,-0.637084245,-0.673944651,-0.329879246,-0.334413362
2021-03-29,GD,-0.011928955,2.243720625,-0.244263421,1,1,1,0,0,0,0,0,0,0,0,0,0,0.115472238,-0.875474212,-0.712995115,-0.674894484,-0.329879246,-0.334727074
2021-04-12,GD,-0.010837115,0.706264563,-0.162071951,1,1,1,0,0,0,0,0,0,0,0,0,0,0.062456166,-0.970299238,-0.417127891,-0.715161471,-0.362391274,-0.338056483
2021-04-19,GD,-0.019909885,0.560077755,-0.145233793,1,1,1,0,0,0,0,0,0,0,0,0,0,0.073118541,-0.895068663,-0.394935167,-0.676492087,-0.316072182,-0.362609599
2021-04-26,GD,-0.023842223,0.349027993,-0.158256624,1,1,1,0,0,0,0,0,0,0,0,0,0,0.053239571,-0.892225202,-0.535680274,-0.677730202,-0.316072182,-0.360648875
2021-05-03,GD,0.014893223,0.534324455,-0.178719275,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.004858632,-0.833630588,-0.311142896,-0.613943242,-0.301070385,-0.282433203
2021-05-10,GD,0.010790527,0.434794908,-0.151665951,1,1,1,0,0,0,0,0,0,0,0,0,0,0.047991238,-0.891782012,-0.412433241,-0.675563995,-0.324069001,-0.36088602
2021-05-17,GD,-0.000157983,0.228647103,-0.13926941,1,1,1,0,0,0,0,0,0,0,0,0,0,0.054492127,-0.894339972,-0.468552492,-0.675203439,-0.324069001,-0.358061773
2021-05-24,GD,-0.019088938,0.458913912,-0.139495313,1,1,1,0,0,0,0,0,0,0,0,0,0,0.042959415,-0.925162358,-0.510353893,-0.713096157,-0.265643039,-0.323727746
2021-05-31,GD,0.010803641,0.321717098,-0.121660357,1,1,1,0,0,0,0,0,0,0,0,0,0,0.098064196,-0.898437283,-0.444909505,-0.673916341,-0.324069001,-0.340968078
2021-06-07,GD,0.033669332,-0.020487423,-0.123216703,1,1,1,0,0,0,0,0,0,0,0,0,0,0.107962349,-0.895993114,-0.354423844,-0.673257092,-0.316552688,-0.344193817
2021-06-14,GD,-0.024857274,0.011964921,-0.147554637,1,1,1,0,0,0,0,0,0,0,0,0,0,0.094258308,-0.839715369,-0.392154775,-0.616766871,-0.363115937,-0.361727361
2021-06-21,GD,0.006713391,0.244328157,-0.145828857,1,1,1,0,0,0,0,0,0,0,0,0,0,0.118883669,-0.885599181,-0.398120539,-0.67662076,-0.262280758,-0.353664667
2021-06-28,GD,-0.015212308,0.190398836,-0.118096594,1,1,1,0,0,0,0,0,0,0,0,0,0,0.104185117,-0.891886539,-0.562517775,-0.676530529,-0.316552688,-0.346783555
2021-07-05,GD,0.004953968,0.233603163,-0.132088403,1,1,1,0,0,0,0,0,0,0,0,0,0,0.19862336,-0.902280287,-0.500489318,-0.677232137,-0.306514941,-0.439720072
2021-07-12,GD,-0.013538571,0.260297285,-0.141290172,1,1,1,0,0,0,0,0,0,0,0,0,0,0.165590684,-0.892115057,-0.506309397,-0.67700204,-0.189495351,-0.500177536
2021-07-19,GD,-0.021501781,0.227450647,-0.14423382,1,1,1,0,0,0,0,0,0,0,0,0,0,0.141467295,-0.889432754,-0.784206896,-0.677756116,-0.189495351,-0.501243232
2021-07-26,GD,-0.015439071,0.115321973,-0.151560549,1,1,1,0,0,0,0,0,0,0,0,0,0,0.136109239,-0.892605806,-0.742342227,-0.677847561,-0.189495351,-0.502241285
2021-08-02,GD,0.003572872,-0.088407937,-0.157668205,1,1,1,0,0,0,0,0,0,0,0,0,0,0.113545896,-0.89039836,-0.451932042,-0.682271306,-0.189495351,-0.471612113
