Date,AMZN,BAC,COST,DIS,DPZ,KO,MCD,MSFT,NAT,SBUX
1971-03-05,,,,0.6744833588600159,,0.20992711186408997,0.2171323001384735,,,
1971-03-08,,,,0.6924351453781128,,0.2120356410741806,0.22307530045509338,,,
1971-03-09,,,,0.7215004563331604,,0.21556954085826874,0.2308458834886551,,,
1971-03-10,,,,0.7394523620605469,,0.217925563454628,0.2308458834886551,,,
1971-03-11,,,,0.7018386125564575,,0.21556954085826874,0.22398915886878967,,,
1971-03-12,,,,0.6907253265380859,,0.2161584049463272,0.22398915886878967,,,
1971-03-15,,,,0.6949998736381531,,0.2149805873632431,0.23176023364067078,,,
1971-03-16,,,,0.6924351453781128,,0.2185145914554596,0.2331315129995346,,,
1971-03-17,,,,0.6838868260383606,,0.21969245374202728,0.23496021330356598,,,
1971-03-18,,,,0.6915807723999023,,0.2220485657453537,0.23358862102031708,,,
1971-03-19,,,,0.6873061656951904,,0.22234301269054413,0.23861700296401978,,,
1971-03-22,,,,0.6667896509170532,,0.22116488218307495,0.23861700296401978,,,
1971-03-23,,,,0.6787574291229248,,0.2176312953233719,0.2409026026725769,,,
1971-03-24,,,,0.6838868260383606,,0.21910353004932404,0.23496021330356598,,,
1971-03-25,,,,0.6890156269073486,,0.21704205870628357,0.23678840696811676,,,
1971-03-26,,,,0.7061126232147217,,0.2202814817428589,0.24135980010032654,,,
1971-03-29,,,,0.7180808782577515,,0.22322632372379303,0.24684539437294006,,,
1971-03-30,,,,0.7155165672302246,,0.2226375788450241,0.24867375195026398,,,
1971-03-31,,,,0.6907253265380859,,0.2220485657453537,0.25050216913223267,,,
1971-04-01,,,,0.6992737054824829,,0.22381530702114105,0.25050216913223267,,,
1971-04-02,,,,0.6890156269073486,,0.22293183207511902,0.2555304169654846,,,
1971-04-05,,,,0.6992737054824829,,0.224699005484581,0.2564447224140167,,,
1971-04-06,,,,0.6915807723999023,,0.22852744162082672,0.2523305118083954,,,
1971-04-07,,,,0.7009837031364441,,0.2302943468093872,0.2569016218185425,,,
1971-04-08,,,,0.6924351453781128,,0.23677314817905426,0.259187251329422,,,
1971-04-12,,,,0.7112420201301575,,0.24560800194740295,0.26238733530044556,,,
1971-04-13,,,,0.7026932239532471,,0.23854023218154907,0.26787298917770386,,,
1971-04-14,,,,0.6958545446395874,,0.23323912918567657,0.2665013372898102,,,
1971-04-15,,,,0.7044028043746948,,0.23323912918567657,0.2628444731235504,,,
1971-04-16,,,,0.7180808782577515,,0.23206131160259247,0.2633017301559448,,,
1971-04-19,,,,0.7420171499252319,,0.23382824659347534,0.269243985414505,,,
1971-04-20,,,,0.7377429008483887,,0.23088324069976807,0.2665013372898102,,,
1971-04-21,,,,0.7505658864974976,,0.229705348610878,0.26832959055900574,,,
1971-04-22,,,,0.7633882761001587,,0.2267603576183319,0.2651301920413971,,,
1971-04-23,,,,0.7702272534370422,,0.22705473005771637,0.2651301920413971,,,
1971-04-26,,,,0.8163896799087524,,0.23088324069976807,0.27244409918785095,,,
1971-04-27,,,,0.7317582964897156,,0.22999967634677887,0.27427247166633606,,,
1971-04-28,,,,0.7864699959754944,,0.229705348610878,0.28067195415496826,,,
1971-04-29,,,,0.7727922201156616,,0.22911643981933594,0.2765580415725708,,,
1971-04-30,,,,0.7727922201156616,,0.2264658808708191,0.27427247166633606,,,
